Gray Images
Image	Object	Volume_mm3	Min	Max	Mean	Std	
AD03.img	PosteriorWM_R	75450	56.0000	802.0000	624.5915	69.5099	
AD03.img	CorpusCallosum_L	14723	142.0000	796.0000	602.5499	82.2386	
AD03.img	CorpusCallosum_R	15381	58.0000	800.0000	591.6737	102.3107	
AD03.img	InferiorWM_L	61447	125.0000	744.0000	588.8253	62.7852	
AD03.img	InferiorWM_R	59100	56.0000	711.0000	547.0153	58.9967	
AD03.img	LimbicWM_L	13013	36.0000	816.0000	583.5670	95.7316	
AD03.img	LimbicWM_R	12219	81.0000	836.0000	558.8075	103.6719	
AD03.img	LateralVentricle_L	49573	42.0000	707.0000	138.4480	76.6571	
AD03.img	LateralVentricle_R	46384	24.0000	710.0000	133.2303	72.1954	
AD03.img	III_ventricle	3948	38.0000	534.0000	158.9003	84.4429	
AD03.img	FrontSul_L	15143	36.0000	721.0000	208.2866	93.8666	
AD03.img	FrontSul_R	11712	33.0000	626.0000	193.6485	82.8386	
AD03.img	CentralSul_L	2032	51.0000	629.0000	182.5810	96.6634	
AD03.img	CentralSul_R	2101	46.0000	637.0000	206.0783	123.3843	
AD03.img	SylvianFissureExt_L	8414	51.0000	511.0000	143.5239	48.2255	
AD03.img	SylvianFissureExt_R	4192	25.0000	471.0000	157.2982	62.7817	
AD03.img	ParietSul_L	5479	55.0000	603.0000	225.5040	100.6675	
AD03.img	ParietSul_R	5405	60.0000	634.0000	261.6635	107.6109	
AD03.img	CinguSul_L	3335	62.0000	516.0000	237.0259	79.8000	
AD03.img	CinguSul_R	3371	63.0000	555.0000	190.6230	75.4664	
AD03.img	OcciptSul_L	1093	72.0000	629.0000	267.2790	101.2778	
AD03.img	OcciptSul_R	1356	61.0000	616.0000	250.7782	98.3310	
AD03.img	TempSul_L	517	81.0000	467.0000	194.1796	66.6055	
AD03.img	TempSul_R	450	45.0000	455.0000	210.3803	73.0767	
AD03.img	IV_ventricle	3943	33.0000	496.0000	152.0032	87.8181	



Type1-L4 Statistics

AD03.img	SFG_L	24486	68.0000	1046.0000	538.6054	149.2499	
AD03.img	SFG_R	21740	63.0000	920.0000	532.3793	134.2719	
AD03.img	MFG_L	21275	60.0000	943.0000	514.4727	150.7672	
AD03.img	MFG_R	21836	35.0000	900.0000	516.8117	138.6178	
AD03.img	IFG_L	11673	41.0000	821.0000	455.8154	151.4776	
AD03.img	IFG_R	10448	62.0000	792.0000	459.2711	126.2280	
AD03.img	OG_L	9047	50.0000	1396.0000	461.3304	146.9181	
AD03.img	OG_R	9126	77.0000	806.0000	454.7806	126.9207	
AD03.img	RG_L	5954	68.0000	799.0000	421.6664	138.5831	
AD03.img	RG_R	6349	50.0000	820.0000	422.5434	144.0815	
AD03.img	PoCG_L	11339	54.0000	748.0000	464.6204	143.4336	
AD03.img	PoCG_R	11517	65.0000	762.0000	451.4570	127.9911	
AD03.img	PrCG_L	13632	64.0000	753.0000	463.5373	134.1780	
AD03.img	PrCG_R	15922	74.0000	699.0000	458.7585	115.9162	
AD03.img	SPG_L	7805	114.0000	820.0000	514.4035	107.6224	
AD03.img	SPG_R	5814	107.0000	754.0000	520.7284	98.1171	
AD03.img	SMG_L	8595	52.0000	744.0000	435.4866	133.9303	
AD03.img	SMG_R	9225	55.0000	676.0000	421.0539	115.2634	
AD03.img	AG_L	5888	120.0000	750.0000	494.9369	107.6584	
AD03.img	AG_R	11562	80.0000	753.0000	461.7399	116.3598	
AD03.img	PrCu_L	5845	100.0000	742.0000	487.6456	103.0175	
AD03.img	PrCu_R	5218	122.0000	739.0000	491.2753	96.8320	
AD03.img	STG_L	21370	47.0000	703.0000	396.4086	128.2681	
AD03.img	STG_R	18181	46.0000	680.0000	380.6145	107.7189	
AD03.img	MTG_L	19756	44.0000	720.0000	432.8187	107.3989	
AD03.img	MTG_R	17464	69.0000	693.0000	396.2067	87.3886	
AD03.img	ITG_L	12391	66.0000	711.0000	394.9328	87.7257	
AD03.img	ITG_R	12695	64.0000	595.0000	359.1637	76.4027	
AD03.img	Limbic_L	1842	113.0000	526.0000	365.0848	65.4776	
AD03.img	Limbic_R	1977	125.0000	536.0000	351.3645	63.3193	
AD03.img	FuG_L	12718	57.0000	652.0000	363.3211	99.7056	
AD03.img	FuG_R	14467	54.0000	613.0000	349.4940	84.0296	
AD03.img	SOG_L	2424	102.0000	789.0000	543.4904	110.8710	
AD03.img	SOG_R	2063	123.0000	758.0000	543.5026	105.7642	
AD03.img	MOG_L	16317	88.0000	774.0000	512.2061	120.4748	
AD03.img	MOG_R	15290	65.0000	770.0000	491.3269	119.1989	
AD03.img	IOG_L	3861	105.0000	719.0000	480.2503	107.7499	
AD03.img	IOG_R	4400	115.0000	685.0000	458.3201	97.6400	
AD03.img	Cu_L	7976	77.0000	745.0000	485.3467	119.4342	
AD03.img	Cu_R	6300	67.0000	768.0000	459.9689	124.3875	
AD03.img	LG_L	9505	71.0000	668.0000	386.7109	107.3242	
AD03.img	LG_R	9135	51.0000	622.0000	368.5260	112.7686	
AD03.img	Cingulate_L	25012	28.0000	794.0000	434.5096	111.1790	
AD03.img	Cingulate_R	26087	51.0000	852.0000	411.3204	120.8254	
AD03.img	Insula_L	7718	44.0000	650.0000	365.8335	114.6221	
AD03.img	Insula_R	7609	54.0000	696.0000	381.0574	94.7015	
AD03.img	Amyg_L	1572	45.0000	523.0000	386.5336	74.6120	
AD03.img	Amyg_R	1872	106.0000	516.0000	379.1742	41.5006	
AD03.img	Hippo_L	4268	63.0000	544.0000	356.5761	88.5016	
AD03.img	Hippo_R	4221	51.0000	549.0000	342.9955	78.6363	
AD03.img	Caud_L	4509	201.0000	701.0000	500.6737	71.0490	
AD03.img	Caud_R	5707	56.0000	686.0000	401.3001	149.2237	
AD03.img	Put_L	4044	217.0000	676.0000	509.5642	39.2963	
AD03.img	Put_R	4025	199.0000	651.0000	487.0726	40.2508	
AD03.img	GP_L	1448	373.0000	670.0000	564.1101	29.2208	
AD03.img	GP_R	1497	413.0000	632.0000	542.0987	27.3208	
AD03.img	Thalamus_L	5220	162.0000	602.0000	474.4585	51.8929	
AD03.img	Thalamus_R	5202	168.0000	585.0000	460.9824	49.4695	
AD03.img	BasalForebrain_L	3451	106.0000	679.0000	487.0214	82.7266	
AD03.img	BasalForebrain_R	3397	97.0000	671.0000	472.4873	75.7120	
AD03.img	midbrain_L	5232	193.0000	625.0000	501.9798	49.6958	
AD03.img	midbrain_R	5525	104.0000	618.0000	487.0052	57.3354	
AD03.img	Cerebellum_R	56953	40.0000	568.0000	370.1815	75.2148	
AD03.img	Cerebellum_L	59737	47.0000	623.0000	388.3628	92.5424	
AD03.img	Pons_L	8508	130.0000	567.0000	458.5968	43.3239	
AD03.img	Pons_R	9324	133.0000	555.0000	442.4700	38.8816	
AD03.img	Medulla_L	2107	115.0000	522.0000	390.2579	60.8558	
AD03.img	Medulla_R	2628	89.0000	459.0000	382.3509	48.7454	
AD03.img	ant_DPWM_L	29219	446.0000	920.0000	680.1241	70.7440	
AD03.img	ant_DPWM_R	30179	270.0000	882.0000	660.4668	72.9029	
AD03.img	post_DPWM_L	6917	461.0000	723.0000	627.3228	32.9969	
AD03.img	post_DPWM_R	5102	432.0000	703.0000	610.7949	32.9188	
AD03.img	GCC_L	2861	162.0000	796.0000	679.7906	70.0446	
AD03.img	GCC_R	3103	216.0000	800.0000	672.7104	68.8904	
AD03.img	BCC_L	4981	142.0000	756.0000	582.4858	88.2811	
AD03.img	BCC_R	4939	58.0000	769.0000	564.8507	117.4635	
AD03.img	SCC_L	6882	175.0000	724.0000	584.9661	60.9025	
AD03.img	SCC_R	7340	60.0000	699.0000	575.4610	84.3958	
AD03.img	PVA_posterior_L	2223	75.0000	678.0000	458.1329	140.0847	
AD03.img	PVA_posterior_R	2152	56.0000	644.0000	404.8676	142.8233	
AD03.img	ALIC_L	2202	440.0000	714.0000	600.1586	35.2901	
AD03.img	ALIC_R	2486	294.0000	693.0000	583.0102	38.2278	
AD03.img	PLIC_L	3622	448.0000	658.0000	562.9450	29.5158	
AD03.img	PLIC_R	3546	443.0000	613.0000	535.0339	27.7627	
AD03.img	inf_DPWM_L	22426	229.0000	744.0000	595.6137	60.3101	
AD03.img	inf_DPWM_R	19783	248.0000	711.0000	560.6215	52.1467	
AD03.img	CGC_L	3295	437.0000	802.0000	648.4536	52.1169	
AD03.img	CGC_R	2943	436.0000	836.0000	638.6057	56.0256	
AD03.img	CGH_L	1683	109.0000	644.0000	516.7674	54.3600	
AD03.img	CGH_R	1744	310.0000	632.0000	492.2238	48.5289	
AD03.img	Fx/ST_L	1229	168.0000	640.0000	510.4687	72.4450	
AD03.img	Fx/ST_R	1541	154.0000	614.0000	487.1752	64.4746	
AD03.img	Fx_L	705	36.0000	644.0000	344.0524	117.9486	
AD03.img	Fx_R	983	81.0000	656.0000	358.1695	125.6288	
AD03.img	PeripheralParietalWM_L	36188	310.0000	799.0000	649.9757	49.3348	
AD03.img	PeripheralParietalWM_R	37384	342.0000	783.0000	632.0243	50.5019	
AD03.img	AnteriorLateralVentricle_L	32257	42.0000	707.0000	133.8805	70.8221	
AD03.img	PosteriorLateralVentricle_L	14266	51.0000	679.0000	137.8461	74.5570	
AD03.img	InferiorLateralVentricle_L	3051	47.0000	601.0000	189.5674	116.7326	
AD03.img	AnteriorLateralVentricle_R	32565	24.0000	710.0000	129.2078	65.4588	
AD03.img	PosteriorLateralVentricle_R	11458	52.0000	602.0000	131.4445	74.7708	
AD03.img	InferiorLateralVentricle_R	2362	41.0000	591.0000	197.3640	108.6818	
AD03.img	III_ventricle	3948	38.0000	534.0000	158.9003	84.4429	
AD03.img	PVA_anterior_L	2131	115.0000	756.0000	514.0743	111.4318	
AD03.img	PVA_anterior_R	2235	57.0000	751.0000	474.9877	128.7089	
AD03.img	PeripheralFrontalWM_L	53921	164.0000	1084.0000	695.8401	102.5076	
AD03.img	PeripheralFrontalWM_R	57278	290.0000	965.0000	676.6170	89.3694	
AD03.img	PeripheralTemporalWM_L	32289	142.0000	742.0000	588.1211	64.9557	
AD03.img	PeripheralTemporalWM_R	32464	160.0000	711.0000	539.1818	60.4583	
AD03.img	PeripheralOccipitalWM_L	30644	87.0000	816.0000	645.7300	74.2358	
AD03.img	PeripheralOccipitalWM_R	31635	122.0000	802.0000	629.0067	67.5374	
AD03.img	PeripheralCingulateWM_L	6103	340.0000	816.0000	609.3180	52.2778	
AD03.img	PeripheralCingulateWM_R	5009	331.0000	738.0000	596.5155	54.7184	
AD03.img	CerebellumWM_R	12690	201.0000	576.0000	470.6636	36.9347	
AD03.img	CerebellumWM_L	12475	150.0000	635.0000	500.7519	41.7199	
AD03.img	FrontSul_L	15143	36.0000	721.0000	208.2866	93.8666	
AD03.img	FrontSul_R	11712	33.0000	626.0000	193.6485	82.8386	
AD03.img	CentralSul_L	2032	51.0000	629.0000	182.5810	96.6634	
AD03.img	CentralSul_R	2101	46.0000	637.0000	206.0783	123.3843	
AD03.img	SylFrontSul_L	4278	53.0000	511.0000	144.6450	51.7112	
AD03.img	SylFrontSul_R	2374	25.0000	471.0000	168.5387	68.7947	
AD03.img	SylTempSul_L	3695	51.0000	381.0000	140.7873	42.6462	
AD03.img	SylTempSul_R	1758	50.0000	353.0000	141.6471	49.3913	
AD03.img	SylParieSul_L	441	65.0000	379.0000	155.5789	54.5351	
AD03.img	SylParieSul_R	62	64.0000	346.0000	170.8103	65.3783	
AD03.img	ParietSul_L	5479	55.0000	603.0000	225.5040	100.6675	
AD03.img	ParietSul_R	5405	60.0000	634.0000	261.6635	107.6109	
AD03.img	CinguSul_L	3335	62.0000	516.0000	237.0259	79.8000	
AD03.img	CinguSul_R	3371	63.0000	555.0000	190.6230	75.4664	
AD03.img	OcciptSul_L	1093	72.0000	629.0000	267.2790	101.2778	
AD03.img	OcciptSul_R	1356	61.0000	616.0000	250.7782	98.3310	
AD03.img	TempSul_L	517	81.0000	467.0000	194.1796	66.6055	
AD03.img	TempSul_R	450	45.0000	455.0000	210.3803	73.0767	
AD03.img	Caudate_tail_L	299	55.0000	584.0000	301.9541	129.0298	
AD03.img	Caudate_tail_R	345	90.0000	564.0000	309.0979	104.8150	
AD03.img	IV_ventricle	3943	33.0000	496.0000	152.0032	87.8181	



Type1-L5 Statistics

AD03.img	SFG_L	11995	130.0000	773.0000	490.7692	104.8292	
AD03.img	SFG_R	8625	63.0000	723.0000	492.3762	101.6289	
AD03.img	SFG_PFC_L	9783	68.0000	1015.0000	563.5218	159.9663	
AD03.img	SFG_PFC_R	9170	92.0000	882.0000	543.8945	140.4475	
AD03.img	SFG_pole_L	2709	103.0000	1046.0000	660.4673	181.8368	
AD03.img	SFG_pole_R	3946	99.0000	920.0000	593.0564	153.0691	
AD03.img	MFG_L	8844	60.0000	843.0000	488.3001	133.4603	
AD03.img	MFG_R	8710	35.0000	761.0000	475.7338	122.4369	
AD03.img	MFG_DPFC_L	12431	68.0000	943.0000	533.0929	159.3622	
AD03.img	MFG_DPFC_R	13126	61.0000	900.0000	544.0693	141.9690	
AD03.img	IFG_opercularis_L	4288	41.0000	691.0000	423.4049	140.4385	
AD03.img	IFG_opercularis_R	3891	63.0000	696.0000	442.2060	115.6372	
AD03.img	IFG_orbitalis_L	3812	56.0000	789.0000	469.2958	141.3101	
AD03.img	IFG_orbitalis_R	3517	73.0000	792.0000	479.6173	117.9721	
AD03.img	IFG_triangularis_L	3574	60.0000	821.0000	480.3226	167.1304	
AD03.img	IFG_triangularis_R	3041	62.0000	762.0000	457.5782	143.8348	
AD03.img	LFOG_L	4505	73.0000	922.0000	461.8185	143.6956	
AD03.img	LFOG_R	4430	77.0000	791.0000	448.1995	128.0501	
AD03.img	MFOG_L	4542	50.0000	1396.0000	460.8463	150.0445	
AD03.img	MFOG_R	4696	103.0000	806.0000	460.9892	125.5301	
AD03.img	RG_L	5954	68.0000	799.0000	421.6664	138.5831	
AD03.img	RG_R	6349	50.0000	820.0000	422.5434	144.0815	
AD03.img	PoCG_L	11339	54.0000	748.0000	464.6204	143.4336	
AD03.img	PoCG_R	11517	65.0000	762.0000	451.4570	127.9911	
AD03.img	PrCG_L	13632	64.0000	753.0000	463.5373	134.1780	
AD03.img	PrCG_R	15922	74.0000	699.0000	458.7585	115.9162	
AD03.img	SPG_L	7805	114.0000	820.0000	514.4035	107.6224	
AD03.img	SPG_R	5814	107.0000	754.0000	520.7284	98.1171	
AD03.img	SMG_L	8595	52.0000	744.0000	435.4866	133.9303	
AD03.img	SMG_R	9225	55.0000	676.0000	421.0539	115.2634	
AD03.img	AG_L	5888	120.0000	750.0000	494.9369	107.6584	
AD03.img	AG_R	11562	80.0000	753.0000	461.7399	116.3598	
AD03.img	PrCu_L	5845	100.0000	742.0000	487.6456	103.0175	
AD03.img	PrCu_R	5218	122.0000	739.0000	491.2753	96.8320	
AD03.img	STG_L	15387	51.0000	703.0000	404.9731	134.4443	
AD03.img	STG_R	12215	46.0000	680.0000	391.8018	112.4222	
AD03.img	STG_L_pole	5983	47.0000	621.0000	374.3798	107.7280	
AD03.img	STG_R_pole	5967	68.0000	595.0000	357.7117	93.2896	
AD03.img	MTG_L	17000	79.0000	720.0000	442.0053	106.9321	
AD03.img	MTG_R	15163	69.0000	693.0000	402.6192	87.8321	
AD03.img	MTG_L_pole	2756	44.0000	617.0000	376.1519	91.7600	
AD03.img	MTG_R_pole	2302	95.0000	559.0000	353.9583	71.1961	
AD03.img	ITG_L	12391	66.0000	711.0000	394.9328	87.7257	
AD03.img	ITG_R	12695	64.0000	595.0000	359.1637	76.4027	
AD03.img	PHG_L	1084	113.0000	526.0000	362.9649	71.8982	
AD03.img	PHG_R	1140	125.0000	536.0000	358.9630	69.6602	
AD03.img	ENT_L	759	116.0000	499.0000	368.1127	54.8803	
AD03.img	ENT_R	838	181.0000	484.0000	341.0290	51.7402	
AD03.img	FuG_L	12718	57.0000	652.0000	363.3211	99.7056	
AD03.img	FuG_R	14467	54.0000	613.0000	349.4940	84.0296	
AD03.img	SOG_L	2424	102.0000	789.0000	543.4904	110.8710	
AD03.img	SOG_R	2063	123.0000	758.0000	543.5026	105.7642	
AD03.img	MOG_L	16317	88.0000	774.0000	512.2061	120.4748	
AD03.img	MOG_R	15290	65.0000	770.0000	491.3269	119.1989	
AD03.img	IOG_L	3861	105.0000	719.0000	480.2503	107.7499	
AD03.img	IOG_R	4400	115.0000	685.0000	458.3201	97.6400	
AD03.img	Cu_L	7976	77.0000	745.0000	485.3467	119.4342	
AD03.img	Cu_R	6300	67.0000	768.0000	459.9689	124.3875	
AD03.img	LG_L	9505	71.0000	668.0000	386.7109	107.3242	
AD03.img	LG_R	9135	51.0000	622.0000	368.5260	112.7686	
AD03.img	rostral_ACC_L	3024	56.0000	794.0000	454.0241	146.8864	
AD03.img	rostral_ACC_R	3596	57.0000	852.0000	458.5004	137.2052	
AD03.img	subcallosal_ACC_L	601	110.0000	687.0000	420.5395	122.7677	
AD03.img	subcallosal_ACC_R	982	70.0000	691.0000	404.0988	122.3449	
AD03.img	subgenual_ACC_L	2031	28.0000	710.0000	369.9564	116.2862	
AD03.img	subgenual_ACC_R	1890	74.0000	654.0000	352.8499	114.5769	
AD03.img	dorsal_ACC_L	12130	76.0000	748.0000	443.6599	100.4490	
AD03.img	dorsal_ACC_R	10940	51.0000	716.0000	413.8432	115.9277	
AD03.img	PCC_L	7228	88.0000	669.0000	430.2818	101.2949	
AD03.img	PCC_R	8681	51.0000	665.0000	402.1465	113.2403	
AD03.img	Insula_L	7718	44.0000	650.0000	365.8335	114.6221	
AD03.img	Insula_R	7609	54.0000	696.0000	381.0574	94.7015	
AD03.img	Amyg_L	1572	45.0000	523.0000	386.5336	74.6120	
AD03.img	Amyg_R	1872	106.0000	516.0000	379.1742	41.5006	
AD03.img	Hippo_L	4268	63.0000	544.0000	356.5761	88.5016	
AD03.img	Hippo_R	4211	51.0000	549.0000	342.7513	78.5766	
AD03.img	Caud_L	4509	201.0000	701.0000	500.6737	71.0490	
AD03.img	Caud_R	5707	56.0000	686.0000	401.3001	149.2237	
AD03.img	Put_L	4044	217.0000	676.0000	509.5642	39.2963	
AD03.img	Put_R	4025	199.0000	651.0000	487.0726	40.2508	
AD03.img	GP_L	1448	373.0000	670.0000	564.1101	29.2208	
AD03.img	GP_R	1497	413.0000	632.0000	542.0987	27.3208	
AD03.img	Thalamus_L	5220	162.0000	602.0000	474.4585	51.8929	
AD03.img	Thalamus_R	5202	168.0000	585.0000	460.9824	49.4695	
AD03.img	HypoThalamus_L	599	188.0000	591.0000	436.8360	69.0130	
AD03.img	HypoThalamus_R	697	197.0000	596.0000	448.8500	68.2330	
AD03.img	AnteriorBasalForebrain_L	254	376.0000	679.0000	550.5208	64.4913	
AD03.img	AnteriorBasalForebrain_R	279	348.0000	642.0000	525.2235	59.3624	
AD03.img	NucAccumbens_L	630	235.0000	596.0000	462.4137	37.2057	
AD03.img	NucAccumbens_R	680	301.0000	575.0000	452.2640	37.5005	
AD03.img	RedNc_L	257	468.0000	548.0000	508.2716	15.9232	
AD03.img	RedNc_R	307	451.0000	544.0000	503.2887	17.4808	
AD03.img	Snigra_L	350	487.0000	603.0000	544.1269	20.5225	
AD03.img	Snigra_R	261	484.0000	609.0000	542.8623	22.1956	
AD03.img	CerebellumGM_R	56953	40.0000	568.0000	370.1815	75.2148	
AD03.img	CerebellumGM_L	59737	47.0000	623.0000	388.3628	92.5424	
AD03.img	CP_L	2204	195.0000	625.0000	523.2341	44.1437	
AD03.img	CP_R	2494	215.0000	618.0000	505.5110	47.7186	
AD03.img	Midbrain_L	2423	193.0000	599.0000	475.9112	46.0712	
AD03.img	Midbrain_R	2464	104.0000	594.0000	460.3429	59.6348	
AD03.img	CST_L	1730	337.0000	567.0000	462.2634	30.8656	
AD03.img	CST_R	1693	369.0000	531.0000	450.4947	25.8310	
AD03.img	SCP_L	954	130.0000	526.0000	424.4126	59.0433	
AD03.img	SCP_R	975	133.0000	519.0000	426.3009	50.7695	
AD03.img	MCP_L	3639	163.0000	564.0000	467.1461	45.8539	
AD03.img	MCP_R	3866	134.0000	543.0000	444.8172	43.3566	
AD03.img	PCT_L	933	396.0000	546.0000	474.0136	25.3508	
AD03.img	PCT_R	919	394.0000	555.0000	464.1906	24.7405	
AD03.img	ICP_L	627	282.0000	522.0000	425.5455	29.8447	
AD03.img	ICP_R	726	246.0000	459.0000	402.4419	26.8952	
AD03.img	ML_L	1008	356.0000	508.0000	441.1466	24.6629	
AD03.img	ML_R	1244	329.0000	508.0000	430.9813	24.5661	
AD03.img	Pons_L	246	315.0000	539.0000	451.8627	27.8518	
AD03.img	Pons_R	629	211.0000	488.0000	422.4782	31.9281	
AD03.img	Medulla_L	1480	115.0000	484.0000	375.3179	64.3729	
AD03.img	Medulla_R	1902	89.0000	458.0000	374.6844	52.8582	
AD03.img	ACR_L	11190	475.0000	920.0000	745.4718	60.5209	
AD03.img	ACR_R	12182	497.0000	882.0000	726.4700	56.2984	
AD03.img	SCR_L	17934	446.0000	779.0000	639.6521	39.2551	
AD03.img	SCR_R	17778	360.0000	758.0000	616.1364	42.4852	
AD03.img	PCR_L	6917	461.0000	723.0000	627.3228	32.9969	
AD03.img	PCR_R	5102	432.0000	703.0000	610.7949	32.9188	
AD03.img	GCC_L	2861	162.0000	796.0000	679.7906	70.0446	
AD03.img	GCC_R	3103	216.0000	800.0000	672.7104	68.8904	
AD03.img	BCC_L	4981	142.0000	756.0000	582.4858	88.2811	
AD03.img	BCC_R	4939	58.0000	769.0000	564.8507	117.4635	
AD03.img	SCC_L	6882	175.0000	724.0000	584.9661	60.9025	
AD03.img	SCC_R	7340	60.0000	699.0000	575.4610	84.3958	
AD03.img	PVWl_L	910	125.0000	678.0000	522.0476	108.5326	
AD03.img	PVWl_R	822	56.0000	644.0000	471.7189	125.0078	
AD03.img	ALIC_L	2202	440.0000	714.0000	600.1586	35.2901	
AD03.img	ALIC_R	2486	294.0000	693.0000	583.0102	38.2278	
AD03.img	PLIC_L	3622	448.0000	658.0000	562.9450	29.5158	
AD03.img	PLIC_R	3546	443.0000	613.0000	535.0339	27.7627	
AD03.img	RLIC_L	3181	416.0000	657.0000	571.4784	31.3538	
AD03.img	RLIC_R	3918	390.0000	633.0000	552.0934	28.6669	
AD03.img	EC_L	2959	384.0000	685.0000	549.0542	49.2354	
AD03.img	EC_R	2871	387.0000	685.0000	542.5904	47.1575	
AD03.img	CGC_L	3295	437.0000	802.0000	648.4536	52.1169	
AD03.img	CGC_R	2943	436.0000	836.0000	638.6057	56.0256	
AD03.img	CGH_L	1683	109.0000	644.0000	516.7674	54.3600	
AD03.img	CGH_R	1744	310.0000	632.0000	492.2238	48.5289	
AD03.img	Fx/ST_L	1229	168.0000	640.0000	510.4687	72.4450	
AD03.img	Fx/ST_R	1541	154.0000	614.0000	487.1752	64.4746	
AD03.img	Fx_L	705	36.0000	644.0000	344.0524	117.9486	
AD03.img	Fx_R	983	81.0000	656.0000	358.1695	125.6288	
AD03.img	IFO_L	1579	229.0000	683.0000	538.4415	57.7050	
AD03.img	IFO_R	1741	350.0000	643.0000	514.7055	50.8659	
