Gray Images
Image	Object	Volume_mm3	Min	Max	Mean	Std	
AD01.img	PosteriorWM_L	70637	31.0000	965.0000	731.6394	86.3335	
AD01.img	PosteriorWM_R	70585	61.0000	928.0000	722.2037	83.4981	
AD01.img	CorpusCallosum_L	13564	97.0000	1022.0000	798.4149	116.9971	
AD01.img	CorpusCallosum_R	14067	195.0000	1039.0000	804.7260	111.3614	
AD01.img	InferiorWM_L	54481	120.0000	963.0000	741.8810	84.5909	
AD01.img	InferiorWM_R	56985	87.0000	986.0000	739.0146	83.2774	
AD01.img	LimbicWM_L	12689	27.0000	973.0000	737.9498	133.8967	
AD01.img	LimbicWM_R	11002	55.0000	958.0000	731.0729	130.1608	
AD01.img	LateralVentricle_L	59609	0.0000e+00	835.0000	143.7359	87.5062	
AD01.img	LateralVentricle_R	50411	3.0000	905.0000	146.7462	93.3725	
AD01.img	III_ventricle	3162	7.0000	768.0000	206.5290	129.7899	
AD01.img	FrontSul_L	17187	0.0000e+00	572.0000	165.7638	82.4115	
AD01.img	FrontSul_R	12638	0.0000e+00	533.0000	158.4898	80.7279	
AD01.img	CentralSul_L	3479	0.0000e+00	499.0000	150.7065	75.0968	
AD01.img	CentralSul_R	2667	11.0000	480.0000	164.5245	75.8410	
AD01.img	SylvianFissureExt_L	4284	0.0000e+00	640.0000	161.8456	77.8293	
AD01.img	SylvianFissureExt_R	5237	0.0000e+00	521.0000	153.9901	74.4215	
AD01.img	ParietSul_L	9686	0.0000e+00	534.0000	152.2749	72.7042	
AD01.img	ParietSul_R	10229	0.0000e+00	531.0000	156.9331	75.9398	
AD01.img	CinguSul_L	3486	6.0000	648.0000	230.6784	95.4335	
AD01.img	CinguSul_R	3362	9.0000	538.0000	205.7214	92.7175	
AD01.img	OcciptSul_L	1842	0.0000e+00	485.0000	160.5716	69.4898	
AD01.img	OcciptSul_R	2179	5.0000	547.0000	170.1878	77.0519	
AD01.img	TempSul_L	331	0.0000e+00	396.0000	170.4665	83.4509	
AD01.img	TempSul_R	767	0.0000e+00	446.0000	154.9725	68.3799	
AD01.img	IV_ventricle	2412	0.0000e+00	797.0000	237.8810	148.9874	



Type1-L4 Statistics

AD01.img	SFG_L	25133	27.0000	971.0000	470.3135	147.5103	
AD01.img	SFG_R	23898	8.0000	860.0000	480.1033	139.9768	
AD01.img	MFG_L	23679	30.0000	803.0000	471.9847	142.6244	
AD01.img	MFG_R	24330	5.0000	856.0000	478.2799	140.3693	
AD01.img	IFG_L	9805	4.0000	801.0000	471.9011	144.2663	
AD01.img	IFG_R	9768	46.0000	848.0000	497.1085	136.4419	
AD01.img	OG_L	9553	25.0000	1415.0000	540.5474	162.0865	
AD01.img	OG_R	9487	37.0000	1115.0000	533.9838	137.8996	
AD01.img	RG_L	5882	15.0000	850.0000	493.0122	148.9725	
AD01.img	RG_R	5800	44.0000	876.0000	485.1744	147.5999	
AD01.img	PoCG_L	12744	12.0000	883.0000	469.2417	152.8652	
AD01.img	PoCG_R	13738	16.0000	822.0000	452.0399	149.6360	
AD01.img	PrCG_L	15767	25.0000	786.0000	484.5594	144.0835	
AD01.img	PrCG_R	18400	19.0000	773.0000	475.0832	143.4400	
AD01.img	SPG_L	8622	10.0000	860.0000	468.9865	167.1503	
AD01.img	SPG_R	6557	0.0000e+00	791.0000	469.0134	146.5696	
AD01.img	SMG_L	9510	11.0000	794.0000	457.5520	150.2107	
AD01.img	SMG_R	9211	31.0000	776.0000	447.1612	148.9148	
AD01.img	AG_L	5994	29.0000	788.0000	457.5775	156.9544	
AD01.img	AG_R	10377	21.0000	802.0000	434.1676	152.0846	
AD01.img	PrCu_L	7860	18.0000	830.0000	448.0169	165.1465	
AD01.img	PrCu_R	7326	8.0000	778.0000	431.6873	157.7455	
AD01.img	STG_L	18831	9.0000	783.0000	455.1340	147.7011	
AD01.img	STG_R	18309	6.0000	763.0000	439.6914	149.4515	
AD01.img	MTG_L	16225	17.0000	786.0000	461.1462	137.5410	
AD01.img	MTG_R	17699	13.0000	787.0000	454.6828	133.3841	
AD01.img	ITG_L	9292	31.0000	805.0000	468.7136	126.5069	
AD01.img	ITG_R	12141	19.0000	795.0000	462.2771	130.9753	
AD01.img	Limbic_L	1693	106.0000	819.0000	525.2636	123.9035	
AD01.img	Limbic_R	1603	86.0000	846.0000	522.1534	131.5572	
AD01.img	FuG_L	15228	15.0000	835.0000	455.2590	138.2342	
AD01.img	FuG_R	14880	30.0000	790.0000	456.8947	123.6544	
AD01.img	SOG_L	2984	71.0000	813.0000	486.0551	158.2105	
AD01.img	SOG_R	3082	35.0000	794.0000	448.1916	159.8638	
AD01.img	MOG_L	16155	13.0000	835.0000	464.4230	154.4603	
AD01.img	MOG_R	14762	0.0000e+00	790.0000	450.1823	145.5947	
AD01.img	IOG_L	3836	44.0000	789.0000	478.3132	130.3963	
AD01.img	IOG_R	4528	5.0000	796.0000	487.3543	131.7411	
AD01.img	Cu_L	7070	17.0000	841.0000	471.7304	162.1330	
AD01.img	Cu_R	6305	0.0000e+00	821.0000	438.9921	165.3133	
AD01.img	LG_L	8948	14.0000	850.0000	444.5336	151.4231	
AD01.img	LG_R	8845	0.0000e+00	885.0000	445.4200	154.2646	
AD01.img	Cingulate_L	24921	2.0000	965.0000	495.6245	152.1503	
AD01.img	Cingulate_R	27235	4.0000	969.0000	481.0603	153.8758	
AD01.img	Insula_L	6854	3.0000	788.0000	474.2058	137.7437	
AD01.img	Insula_R	7616	14.0000	832.0000	477.3540	140.6274	
AD01.img	Amyg_L	1432	128.0000	817.0000	588.9882	95.5100	
AD01.img	Amyg_R	1611	104.0000	784.0000	585.6765	91.7097	
AD01.img	Hippo_L	4461	13.0000	843.0000	400.4999	199.2548	
AD01.img	Hippo_R	3822	16.0000	819.0000	441.3213	171.8266	
AD01.img	Caud_L	4505	48.0000	939.0000	519.4437	230.7764	
AD01.img	Caud_R	3791	53.0000	919.0000	618.5534	141.5051	
AD01.img	Put_L	3856	230.0000	845.0000	680.7722	59.6322	
AD01.img	Put_R	3844	275.0000	870.0000	688.9306	52.1967	
AD01.img	GP_L	1390	379.0000	910.0000	768.4692	70.7921	
AD01.img	GP_R	1502	512.0000	907.0000	778.2851	59.9284	
AD01.img	Thalamus_L	5510	152.0000	894.0000	700.1430	95.8328	
AD01.img	Thalamus_R	5212	191.0000	872.0000	692.3853	85.3527	
AD01.img	BasalForebrain_L	2981	92.0000	953.0000	676.1670	122.5250	
AD01.img	BasalForebrain_R	3070	134.0000	1120.0000	681.7680	123.7118	
AD01.img	midbrain_L	4609	258.0000	1008.0000	766.9341	87.3463	
AD01.img	midbrain_R	4546	117.0000	990.0000	755.5100	102.0600	
AD01.img	Cerebellum_R	53777	0.0000e+00	853.0000	499.2583	113.9603	
AD01.img	Cerebellum_L	54875	0.0000e+00	826.0000	501.3304	118.2156	
AD01.img	Pons_L	7308	160.0000	937.0000	725.0828	78.4749	
AD01.img	Pons_R	8163	153.0000	948.0000	727.2159	73.5280	
AD01.img	Medulla_L	2031	86.0000	928.0000	600.2483	124.3429	
AD01.img	Medulla_R	2153	41.0000	785.0000	613.0804	98.0215	
AD01.img	ant_DPWM_L	25710	373.0000	983.0000	803.7024	45.2653	
AD01.img	ant_DPWM_R	27265	397.0000	1001.0000	818.2138	47.8929	
AD01.img	post_DPWM_L	4535	655.0000	917.0000	803.0179	33.7404	
AD01.img	post_DPWM_R	3740	600.0000	892.0000	794.5133	29.5910	
AD01.img	GCC_L	2684	168.0000	1022.0000	843.1714	103.9412	
AD01.img	GCC_R	3040	259.0000	1039.0000	844.7956	96.0482	
AD01.img	BCC_L	4758	128.0000	994.0000	791.5201	126.3303	
AD01.img	BCC_R	4717	195.0000	987.0000	787.3701	124.4026	
AD01.img	SCC_L	6123	97.0000	986.0000	784.1587	109.8618	
AD01.img	SCC_R	6311	198.0000	991.0000	798.3973	102.9297	
AD01.img	PVA_posterior_L	2177	31.0000	899.0000	546.5654	200.8300	
AD01.img	PVA_posterior_R	2017	61.0000	853.0000	528.9419	190.0040	
AD01.img	ALIC_L	2179	338.0000	963.0000	801.2507	62.4997	
AD01.img	ALIC_R	2309	590.0000	953.0000	815.5496	51.0119	
AD01.img	PLIC_L	2883	505.0000	925.0000	785.1588	45.7230	
AD01.img	PLIC_R	3145	626.0000	956.0000	778.5944	43.1534	
AD01.img	inf_DPWM_L	19678	248.0000	963.0000	768.8375	72.6089	
AD01.img	inf_DPWM_R	18281	163.0000	986.0000	764.4132	69.2492	
AD01.img	CGC_L	2666	531.0000	973.0000	796.2802	72.1247	
AD01.img	CGC_R	2927	513.0000	924.0000	791.0014	71.4403	
AD01.img	CGH_L	1309	467.0000	940.0000	739.2401	74.7630	
AD01.img	CGH_R	1170	440.0000	898.0000	727.4445	73.9674	
AD01.img	Fx/ST_L	1193	99.0000	955.0000	710.5040	156.2307	
AD01.img	Fx/ST_R	1129	150.0000	936.0000	719.3393	123.9327	
AD01.img	Fx_L	878	27.0000	930.0000	389.3113	149.7589	
AD01.img	Fx_R	922	55.0000	958.0000	432.5904	180.3318	
AD01.img	PeripheralParietalWM_L	36006	292.0000	936.0000	738.2334	73.3727	
AD01.img	PeripheralParietalWM_R	36212	316.0000	917.0000	726.0529	74.5161	
AD01.img	AnteriorLateralVentricle_L	39303	0.0000e+00	835.0000	141.0301	77.1278	
AD01.img	PosteriorLateralVentricle_L	17329	0.0000e+00	796.0000	137.1208	84.3846	
AD01.img	InferiorLateralVentricle_L	2978	7.0000	829.0000	217.9547	165.7570	
AD01.img	AnteriorLateralVentricle_R	34354	7.0000	905.0000	143.7756	84.8707	
AD01.img	PosteriorLateralVentricle_R	12690	5.0000	793.0000	141.1284	92.9201	
AD01.img	InferiorLateralVentricle_R	3368	3.0000	790.0000	198.2186	147.0924	
AD01.img	III_ventricle	3162	7.0000	768.0000	206.5290	129.7899	
AD01.img	PVA_anterior_L	1442	78.0000	961.0000	586.1031	188.2363	
AD01.img	PVA_anterior_R	1391	104.0000	948.0000	614.3171	180.7875	
AD01.img	PeripheralFrontalWM_L	57498	238.0000	965.0000	738.1690	73.0584	
AD01.img	PeripheralFrontalWM_R	59689	177.0000	975.0000	745.7706	76.9210	
AD01.img	PeripheralTemporalWM_L	28822	167.0000	928.0000	718.9285	80.5002	
AD01.img	PeripheralTemporalWM_R	32350	174.0000	978.0000	719.5040	79.6176	
AD01.img	PeripheralOccipitalWM_L	28841	140.0000	965.0000	722.2161	78.4969	
AD01.img	PeripheralOccipitalWM_R	29519	139.0000	928.0000	717.4873	74.2394	
AD01.img	PeripheralCingulateWM_L	6645	378.0000	950.0000	765.2683	73.5344	
AD01.img	PeripheralCingulateWM_R	4855	421.0000	928.0000	755.2203	67.4721	
AD01.img	CerebellumWM_R	11835	408.0000	872.0000	705.4778	61.4378	
AD01.img	CerebellumWM_L	11197	370.0000	880.0000	713.1733	63.5714	
AD01.img	FrontSul_L	17187	0.0000e+00	572.0000	165.7638	82.4115	
AD01.img	FrontSul_R	12638	0.0000e+00	533.0000	158.4898	80.7279	
AD01.img	CentralSul_L	3479	0.0000e+00	499.0000	150.7065	75.0968	
AD01.img	CentralSul_R	2667	11.0000	480.0000	164.5245	75.8410	
AD01.img	SylFrontSul_L	1943	0.0000e+00	640.0000	178.1596	83.0236	
AD01.img	SylFrontSul_R	2538	0.0000e+00	521.0000	164.6027	81.2720	
AD01.img	SylTempSul_L	1975	1.0000	559.0000	154.2003	70.7536	
AD01.img	SylTempSul_R	2493	10.0000	467.0000	144.8231	66.4611	
AD01.img	SylParieSul_L	366	8.0000	429.0000	116.4899	59.2341	
AD01.img	SylParieSul_R	207	32.0000	288.0000	134.2347	56.3966	
AD01.img	ParietSul_L	9686	0.0000e+00	534.0000	152.2749	72.7042	
AD01.img	ParietSul_R	10229	0.0000e+00	531.0000	156.9331	75.9398	
AD01.img	CinguSul_L	3486	6.0000	648.0000	230.6784	95.4335	
AD01.img	CinguSul_R	3362	9.0000	538.0000	205.7214	92.7175	
AD01.img	OcciptSul_L	1842	0.0000e+00	485.0000	160.5716	69.4898	
AD01.img	OcciptSul_R	2179	5.0000	547.0000	170.1878	77.0519	
AD01.img	TempSul_L	331	0.0000e+00	396.0000	170.4665	83.4509	
AD01.img	TempSul_R	767	0.0000e+00	446.0000	154.9725	68.3799	
AD01.img	Caudate_tail_L	405	23.0000	721.0000	274.3151	167.1405	
AD01.img	Caudate_tail_R	400	39.0000	868.0000	360.6253	176.6597	
AD01.img	IV_ventricle	2412	0.0000e+00	797.0000	237.8810	148.9874	



Type1-L5 Statistics

AD01.img	SFG_L	11616	27.0000	792.0000	470.7536	143.2223	
AD01.img	SFG_R	8875	8.0000	769.0000	476.1682	130.4601	
AD01.img	SFG_PFC_L	10950	34.0000	826.0000	468.5611	152.4171	
AD01.img	SFG_PFC_R	11267	13.0000	818.0000	477.3420	147.2266	
AD01.img	SFG_pole_L	2568	74.0000	971.0000	475.7975	145.1851	
AD01.img	SFG_pole_R	3757	29.0000	860.0000	497.6797	138.0593	
AD01.img	MFG_L	9849	30.0000	793.0000	468.5136	144.7795	
AD01.img	MFG_R	9943	54.0000	783.0000	478.8196	133.2771	
AD01.img	MFG_DPFC_L	13831	49.0000	803.0000	474.4565	141.0176	
AD01.img	MFG_DPFC_R	14387	5.0000	856.0000	477.9069	145.0669	
AD01.img	IFG_opercularis_L	3093	43.0000	777.0000	460.2773	146.9925	
AD01.img	IFG_opercularis_R	3283	46.0000	812.0000	489.7686	133.8874	
AD01.img	IFG_orbitalis_L	3070	52.0000	800.0000	490.2649	134.4420	
AD01.img	IFG_orbitalis_R	3037	57.0000	848.0000	511.2049	133.8276	
AD01.img	IFG_triangularis_L	3643	4.0000	801.0000	466.2968	148.3757	
AD01.img	IFG_triangularis_R	3449	55.0000	805.0000	491.6829	140.1427	
AD01.img	LFOG_L	4511	26.0000	1026.0000	512.8929	136.7005	
AD01.img	LFOG_R	4790	53.0000	881.0000	518.4175	137.8457	
AD01.img	MFOG_L	5042	25.0000	1415.0000	565.2918	178.2197	
AD01.img	MFOG_R	4698	37.0000	1115.0000	549.8541	136.1343	
AD01.img	RG_L	5882	15.0000	850.0000	493.0122	148.9725	
AD01.img	RG_R	5800	44.0000	876.0000	485.1744	147.5999	
AD01.img	PoCG_L	12744	12.0000	883.0000	469.2417	152.8652	
AD01.img	PoCG_R	13738	16.0000	822.0000	452.0399	149.6360	
AD01.img	PrCG_L	15767	25.0000	786.0000	484.5594	144.0835	
AD01.img	PrCG_R	18400	19.0000	773.0000	475.0832	143.4400	
AD01.img	SPG_L	8622	10.0000	860.0000	468.9865	167.1503	
AD01.img	SPG_R	6557	0.0000e+00	791.0000	469.0134	146.5696	
AD01.img	SMG_L	9510	11.0000	794.0000	457.5520	150.2107	
AD01.img	SMG_R	9211	31.0000	776.0000	447.1612	148.9148	
AD01.img	AG_L	5994	29.0000	788.0000	457.5775	156.9544	
AD01.img	AG_R	10377	21.0000	802.0000	434.1676	152.0846	
AD01.img	PrCu_L	7860	18.0000	830.0000	448.0169	165.1465	
AD01.img	PrCu_R	7326	8.0000	778.0000	431.6873	157.7455	
AD01.img	STG_L	13577	9.0000	783.0000	457.1029	154.9202	
AD01.img	STG_R	13008	20.0000	763.0000	441.6060	154.2986	
AD01.img	STG_L_pole	5254	18.0000	760.0000	450.0454	127.0182	
AD01.img	STG_R_pole	5301	6.0000	733.0000	434.9932	136.7182	
AD01.img	MTG_L	13864	17.0000	786.0000	456.5423	140.7734	
AD01.img	MTG_R	15065	13.0000	778.0000	451.1941	134.3135	
AD01.img	MTG_L_pole	2361	19.0000	762.0000	488.1877	113.0395	
AD01.img	MTG_R_pole	2635	29.0000	787.0000	474.6305	126.1000	
AD01.img	ITG_L	9292	31.0000	805.0000	468.7136	126.5069	
AD01.img	ITG_R	12141	19.0000	795.0000	462.2771	130.9753	
AD01.img	PHG_L	814	144.0000	819.0000	515.9377	130.2557	
AD01.img	PHG_R	787	109.0000	846.0000	526.3338	138.3943	
AD01.img	ENT_L	880	106.0000	758.0000	533.8849	117.0677	
AD01.img	ENT_R	816	86.0000	779.0000	518.1190	124.4706	
AD01.img	FuG_L	15228	15.0000	835.0000	455.2590	138.2342	
AD01.img	FuG_R	14880	30.0000	790.0000	456.8947	123.6544	
AD01.img	SOG_L	2984	71.0000	813.0000	486.0551	158.2105	
AD01.img	SOG_R	3082	35.0000	794.0000	448.1916	159.8638	
AD01.img	MOG_L	16155	13.0000	835.0000	464.4230	154.4603	
AD01.img	MOG_R	14762	0.0000e+00	790.0000	450.1823	145.5947	
AD01.img	IOG_L	3836	44.0000	789.0000	478.3132	130.3963	
AD01.img	IOG_R	4528	5.0000	796.0000	487.3543	131.7411	
AD01.img	Cu_L	7070	17.0000	841.0000	471.7304	162.1330	
AD01.img	Cu_R	6305	0.0000e+00	821.0000	438.9921	165.3133	
AD01.img	LG_L	8948	14.0000	850.0000	444.5336	151.4231	
AD01.img	LG_R	8845	0.0000e+00	885.0000	445.4200	154.2646	
AD01.img	rostral_ACC_L	3145	29.0000	837.0000	488.8950	138.5714	
AD01.img	rostral_ACC_R	2910	23.0000	833.0000	472.6089	155.2292	
AD01.img	subcallosal_ACC_L	498	45.0000	908.0000	520.1377	145.0520	
AD01.img	subcallosal_ACC_R	760	114.0000	873.0000	546.2569	144.7037	
AD01.img	subgenual_ACC_L	1843	39.0000	965.0000	490.5736	165.5490	
AD01.img	subgenual_ACC_R	2248	38.0000	969.0000	472.1136	184.2835	
AD01.img	dorsal_ACC_L	12682	32.0000	850.0000	496.7699	150.7942	
AD01.img	dorsal_ACC_R	12926	4.0000	863.0000	474.7417	151.5647	
AD01.img	PCC_L	6755	2.0000	846.0000	496.1777	157.0915	
AD01.img	PCC_R	8393	19.0000	859.0000	490.2188	146.7572	
AD01.img	Insula_L	6854	3.0000	788.0000	474.2058	137.7437	
AD01.img	Insula_R	7616	14.0000	832.0000	477.3540	140.6274	
AD01.img	Amyg_L	1432	128.0000	817.0000	588.9882	95.5100	
AD01.img	Amyg_R	1611	104.0000	784.0000	585.6765	91.7097	
AD01.img	Hippo_L	4461	13.0000	843.0000	400.4999	199.2548	
AD01.img	Hippo_R	3822	16.0000	819.0000	441.3213	171.8266	
AD01.img	Caud_L	4505	48.0000	939.0000	519.4437	230.7764	
AD01.img	Caud_R	3791	53.0000	919.0000	618.5534	141.5051	
AD01.img	Put_L	3856	230.0000	845.0000	680.7722	59.6322	
AD01.img	Put_R	3844	275.0000	870.0000	688.9306	52.1967	
AD01.img	GP_L	1390	379.0000	910.0000	768.4692	70.7921	
AD01.img	GP_R	1502	512.0000	907.0000	778.2851	59.9284	
AD01.img	Thalamus_L	5510	152.0000	894.0000	700.1430	95.8328	
AD01.img	Thalamus_R	5212	191.0000	872.0000	692.3853	85.3527	
AD01.img	HypoThalamus_L	587	233.0000	907.0000	615.7302	111.4189	
AD01.img	HypoThalamus_R	646	270.0000	893.0000	660.4020	103.8692	
AD01.img	AnteriorBasalForebrain_L	300	559.0000	909.0000	738.6901	70.2255	
AD01.img	AnteriorBasalForebrain_R	277	501.0000	950.0000	752.7099	83.5922	
AD01.img	NucAccumbens_L	501	357.0000	791.0000	639.5747	58.9845	
AD01.img	NucAccumbens_R	679	134.0000	824.0000	644.9798	88.6551	
AD01.img	RedNc_L	209	707.0000	894.0000	796.2929	27.9052	
AD01.img	RedNc_R	255	693.0000	870.0000	798.2656	28.2172	
AD01.img	Snigra_L	343	695.0000	895.0000	820.3846	29.1240	
AD01.img	Snigra_R	254	719.0000	946.0000	819.1083	35.4574	
AD01.img	CerebellumGM_R	53777	0.0000e+00	853.0000	499.2583	113.9603	
AD01.img	CerebellumGM_L	54875	0.0000e+00	826.0000	501.3304	118.2156	
AD01.img	CP_L	1898	309.0000	1008.0000	801.1679	81.8917	
AD01.img	CP_R	1877	303.0000	990.0000	797.0197	86.7399	
AD01.img	Midbrain_L	2160	258.0000	901.0000	725.5420	83.0616	
AD01.img	Midbrain_R	2163	117.0000	951.0000	707.0156	102.9278	
AD01.img	CST_L	1612	624.0000	906.0000	748.9437	39.3681	
AD01.img	CST_R	1467	583.0000	919.0000	758.3964	44.6327	
AD01.img	SCP_L	767	160.0000	858.0000	650.1829	110.6191	
AD01.img	SCP_R	943	247.0000	841.0000	662.7908	87.6820	
AD01.img	MCP_L	3371	212.0000	937.0000	731.0435	84.7000	
AD01.img	MCP_R	3556	153.0000	948.0000	740.1184	77.3296	
AD01.img	PCT_L	667	600.0000	867.0000	755.9873	41.7070	
AD01.img	PCT_R	546	655.0000	875.0000	766.7215	41.4738	
AD01.img	ICP_L	666	413.0000	847.0000	663.7385	55.4214	
AD01.img	ICP_R	620	365.0000	776.0000	651.8092	56.6569	
AD01.img	ML_L	693	565.0000	801.0000	697.1659	33.4561	
AD01.img	ML_R	1015	567.0000	855.0000	705.7807	38.4084	
AD01.img	Pons_L	200	469.0000	800.0000	713.1905	48.2115	
AD01.img	Pons_R	639	421.0000	809.0000	679.2116	49.2067	
AD01.img	Medulla_L	1365	86.0000	928.0000	569.2883	136.3033	
AD01.img	Medulla_R	1534	41.0000	785.0000	597.4450	106.4953	
AD01.img	ACR_L	10450	476.0000	983.0000	824.5138	44.0832	
AD01.img	ACR_R	11017	449.0000	1001.0000	850.3015	42.4872	
AD01.img	SCR_L	14978	550.0000	909.0000	791.5031	32.0119	
AD01.img	SCR_R	16213	480.0000	936.0000	796.8957	36.4977	
AD01.img	PCR_L	4535	655.0000	917.0000	803.0179	33.7404	
AD01.img	PCR_R	3740	600.0000	892.0000	794.5133	29.5910	
AD01.img	GCC_L	2684	168.0000	1022.0000	843.1714	103.9412	
AD01.img	GCC_R	3040	259.0000	1039.0000	844.7956	96.0482	
AD01.img	BCC_L	4758	128.0000	994.0000	791.5201	126.3303	
AD01.img	BCC_R	4717	195.0000	987.0000	787.3701	124.4026	
AD01.img	SCC_L	6123	97.0000	986.0000	784.1587	109.8618	
AD01.img	SCC_R	6311	198.0000	991.0000	798.3973	102.9297	
AD01.img	PVWl_L	921	120.0000	883.0000	608.2703	167.3872	
AD01.img	PVWl_R	902	87.0000	853.0000	590.0936	176.3755	
AD01.img	ALIC_L	2179	338.0000	963.0000	801.2507	62.4997	
AD01.img	ALIC_R	2309	590.0000	953.0000	815.5496	51.0119	
AD01.img	PLIC_L	2883	505.0000	925.0000	785.1588	45.7230	
AD01.img	PLIC_R	3145	626.0000	956.0000	778.5944	43.1534	
AD01.img	RLIC_L	2712	439.0000	944.0000	801.1365	52.8042	
AD01.img	RLIC_R	3330	540.0000	931.0000	799.5721	48.1145	
AD01.img	EC_L	2846	431.0000	903.0000	725.6738	62.6256	
AD01.img	EC_R	2776	553.0000	908.0000	743.3021	56.3837	
AD01.img	CGC_L	2666	531.0000	973.0000	796.2802	72.1247	
AD01.img	CGC_R	2927	513.0000	924.0000	791.0014	71.4403	
AD01.img	CGH_L	1309	467.0000	940.0000	739.2401	74.7630	
AD01.img	CGH_R	1170	440.0000	898.0000	727.4445	73.9674	
AD01.img	Fx/ST_L	1193	99.0000	955.0000	710.5040	156.2307	
AD01.img	Fx/ST_R	1129	150.0000	936.0000	719.3393	123.9327	
