Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	
AD04_MNI.img	Medulla_L	1742	37.1977	135.3589	97.1165	18.9061	
AD04_MNI.img	Medulla_R	1902	39.5070	188.1670	102.2791	18.2196	
AD04_MNI.img	AnteriorWM_L	62726	11.3011	143.0419	108.4463	11.5026	
AD04_MNI.img	AnteriorWM_R	62981	8.7426	137.9821	108.0567	12.1428	
AD04_MNI.img	PosteriorWM_L	62551	7.5811	234.2902	106.8020	14.1502	
AD04_MNI.img	PosteriorWM_R	60230	8.9215	222.7291	106.7105	13.9000	
AD04_MNI.img	CorpusCallosum_L	15386	5.0486	136.1576	85.2606	36.4060	
AD04_MNI.img	CorpusCallosum_R	11631	5.6236	137.2014	100.1730	24.4004	
AD04_MNI.img	InferiorWM_L	46616	13.5288	181.2939	106.4034	12.7980	
AD04_MNI.img	InferiorWM_R	43693	26.8676	149.9909	106.0004	12.9857	
AD04_MNI.img	LimbicWM_L	9028	14.3593	144.9301	99.0626	18.5790	
AD04_MNI.img	LimbicWM_R	9579	11.7890	141.2625	99.6996	16.5597	
AD04_MNI.img	LateralVentricle_L	48703	1.7464	100.8452	21.1636	10.1245	
AD04_MNI.img	LateralVentricle_R	37375	1.5035	102.7246	22.1730	11.2544	
AD04_MNI.img	III_ventricle	5158	4.9227	95.6393	26.2396	13.9476	
AD04_MNI.img	FrontSul_L	19747	4.6774	105.7030	25.0997	9.9207	
AD04_MNI.img	FrontSul_R	11172	3.6915	67.1506	22.4674	7.8365	
AD04_MNI.img	CentralSul_L	1452	4.4619	80.3603	30.1825	13.7692	
AD04_MNI.img	CentralSul_R	1257	5.6499	78.7701	31.9657	13.8979	
AD04_MNI.img	SylvianFissureExt_L	6378	4.3511	76.3471	23.6909	8.3167	
AD04_MNI.img	SylvianFissureExt_R	6841	2.2749	101.4985	20.7445	8.2985	
AD04_MNI.img	ParietSul_L	6388	2.0428	68.5428	27.5321	10.8251	
AD04_MNI.img	ParietSul_R	7706	3.4164	72.6908	27.2313	11.5721	
AD04_MNI.img	CinguSul_L	5687	4.4956	68.1224	25.4559	8.9541	
AD04_MNI.img	CinguSul_R	6041	4.9477	79.6571	22.6827	7.8920	
AD04_MNI.img	OcciptSul_L	771	6.8984	75.5996	34.0400	15.3288	
AD04_MNI.img	OcciptSul_R	925	6.8513	68.6308	27.6105	11.0974	
AD04_MNI.img	TempSul_L	334	5.7528	59.6820	25.5260	9.3646	
AD04_MNI.img	TempSul_R	258	6.9222	48.1597	21.7326	7.9227	
AD04_MNI.img	IV_ventricle	2909	4.4323	101.9874	32.2208	18.6945	



Type1-L4 Statistics

AD04_MNI.img	SFG_L	19023	11.7632	130.7753	71.7198	19.9154	
AD04_MNI.img	SFG_R	17092	13.6397	122.2546	73.1483	18.8919	
AD04_MNI.img	MFG_L	18015	7.3626	106.2381	65.3367	19.4607	
AD04_MNI.img	MFG_R	17213	8.8803	105.2725	65.1123	18.7646	
AD04_MNI.img	IFG_L	8809	10.4322	115.3155	66.7481	22.0076	
AD04_MNI.img	IFG_R	8527	4.8169	115.1305	65.5515	22.7077	
AD04_MNI.img	OG_L	8340	5.3322	146.6115	68.9309	21.0765	
AD04_MNI.img	OG_R	7657	6.4954	138.7262	68.5425	19.5301	
AD04_MNI.img	RG_L	4521	6.7118	116.5420	64.4641	23.6542	
AD04_MNI.img	RG_R	4430	13.1207	117.9791	68.5269	21.0784	
AD04_MNI.img	PoCG_L	9568	11.9036	114.9303	71.4961	20.7047	
AD04_MNI.img	PoCG_R	9511	8.0766	118.2804	69.3901	22.5524	
AD04_MNI.img	PrCG_L	11406	9.4654	120.4586	71.9927	20.9342	
AD04_MNI.img	PrCG_R	13137	7.4625	116.2804	71.1065	21.5070	
AD04_MNI.img	SPG_L	6460	19.0151	109.3454	72.3063	15.9175	
AD04_MNI.img	SPG_R	5020	16.2223	108.3217	72.8200	15.5313	
AD04_MNI.img	SMG_L	8443	4.8128	108.9742	64.9002	20.9285	
AD04_MNI.img	SMG_R	8364	6.4197	110.4481	62.7987	23.4284	
AD04_MNI.img	AG_L	5616	13.6533	105.9657	70.9084	14.3821	
AD04_MNI.img	AG_R	8793	14.0318	102.6357	66.4590	16.3144	
AD04_MNI.img	PrCu_L	6942	16.1055	114.7584	71.7914	16.0515	
AD04_MNI.img	PrCu_R	5663	11.3747	104.8641	70.6937	17.4659	
AD04_MNI.img	STG_L	15513	2.9732	167.3491	63.2417	22.0033	
AD04_MNI.img	STG_R	16633	5.0518	168.5686	60.6202	23.5150	
AD04_MNI.img	MTG_L	15459	7.8869	109.0807	66.3088	17.5321	
AD04_MNI.img	MTG_R	12349	4.1388	107.8202	61.1966	19.9054	
AD04_MNI.img	ITG_L	8432	8.7518	105.0529	66.0270	16.1283	
AD04_MNI.img	ITG_R	7894	5.1128	103.4445	61.6387	17.7916	
AD04_MNI.img	Limbic_L	1031	21.9351	107.7044	68.3398	16.5825	
AD04_MNI.img	Limbic_R	1329	17.3490	111.0871	67.0798	16.5339	
AD04_MNI.img	FuG_L	13004	3.8046	108.6834	64.9982	17.6058	
AD04_MNI.img	FuG_R	11661	7.2446	103.8735	61.1290	18.2357	
AD04_MNI.img	SOG_L	1731	20.1250	112.4661	75.2622	14.1970	
AD04_MNI.img	SOG_R	1392	15.9479	109.7014	68.8938	18.6377	
AD04_MNI.img	MOG_L	15688	7.2539	152.7587	69.6173	16.9675	
AD04_MNI.img	MOG_R	14230	10.1268	179.4381	67.5605	16.4822	
AD04_MNI.img	IOG_L	3198	12.7121	116.6063	70.2293	17.3164	
AD04_MNI.img	IOG_R	4863	8.4595	108.1323	69.4847	15.6447	
AD04_MNI.img	Cu_L	6076	7.0114	164.0720	68.7677	22.1293	
AD04_MNI.img	Cu_R	4661	9.8021	174.3362	67.3894	21.8463	
AD04_MNI.img	LG_L	9659	4.7537	116.0572	57.0381	25.7298	
AD04_MNI.img	LG_R	7720	7.2973	114.0890	58.8096	23.4150	
AD04_MNI.img	Cingulate_L	23729	3.5563	133.3205	64.6052	21.7534	
AD04_MNI.img	Cingulate_R	26115	6.9241	184.4952	60.8142	23.5416	
AD04_MNI.img	Insula_L	7477	5.7342	160.8633	60.6240	24.4758	
AD04_MNI.img	Insula_R	7249	5.3134	163.0717	59.9022	25.9729	
AD04_MNI.img	Amyg_L	1089	26.3225	114.8736	82.9901	13.8484	
AD04_MNI.img	Amyg_R	1158	10.0678	107.7129	79.3858	15.7525	
AD04_MNI.img	Hippo_L	3036	6.3570	118.5390	62.0864	21.9293	
AD04_MNI.img	Hippo_R	3271	2.8631	147.0496	56.8112	24.5439	
AD04_MNI.img	Caud_L	5333	7.9094	121.6589	56.0647	35.3944	
AD04_MNI.img	Caud_R	6577	5.2916	116.1527	45.5280	33.7999	
AD04_MNI.img	Put_L	2669	57.3480	118.3751	97.3608	7.5237	
AD04_MNI.img	Put_R	2381	54.3362	121.6045	98.3513	8.0654	
AD04_MNI.img	GP_L	1167	79.5923	133.9619	110.2805	7.9147	
AD04_MNI.img	GP_R	1091	74.6820	135.0844	112.0153	7.6906	
AD04_MNI.img	Thalamus_L	3823	31.8660	130.7178	103.2570	11.6689	
AD04_MNI.img	Thalamus_R	3874	21.2811	129.9849	101.5165	13.6739	
AD04_MNI.img	BasalForebrain_L	2417	19.7991	132.9634	97.3280	16.9350	
AD04_MNI.img	BasalForebrain_R	2250	14.7720	200.2319	94.5969	20.1764	
AD04_MNI.img	midbrain_L	3885	51.9272	140.2558	113.7935	11.0171	
AD04_MNI.img	midbrain_R	3910	43.4392	167.2932	111.5604	13.4338	
AD04_MNI.img	Cerebellum_R	46144	2.7599	127.2921	75.5624	18.5051	
AD04_MNI.img	Cerebellum_L	45849	7.2755	136.9953	77.9910	18.3346	
AD04_MNI.img	Pons_L	5594	51.8162	140.2323	111.7147	9.9106	
AD04_MNI.img	Pons_R	5833	49.1560	143.3242	108.8768	10.4998	
AD04_MNI.img	Medulla_L	1742	37.1977	135.3589	97.1165	18.9061	
AD04_MNI.img	Medulla_R	1902	39.5070	188.1670	102.2791	18.2196	
AD04_MNI.img	ant_DPWM_L	17969	53.6998	133.4576	113.6260	6.5471	
AD04_MNI.img	ant_DPWM_R	18417	11.8700	134.6796	112.8307	8.5187	
AD04_MNI.img	post_DPWM_L	4643	45.2726	129.5551	111.2143	7.3112	
AD04_MNI.img	post_DPWM_R	3240	72.0645	134.0670	112.8197	5.7614	
AD04_MNI.img	GCC_L	2176	49.7013	130.4423	106.8390	13.8063	
AD04_MNI.img	GCC_R	1993	51.1701	137.2014	107.9801	14.5130	
AD04_MNI.img	BCC_L	5280	6.2418	131.9320	85.1623	34.3791	
AD04_MNI.img	BCC_R	4324	5.6236	130.2648	90.0806	30.1662	
AD04_MNI.img	SCC_L	7930	5.0486	136.1576	79.4049	39.6263	
AD04_MNI.img	SCC_R	5314	9.5104	136.6567	105.4572	18.7084	
AD04_MNI.img	PVA_posterior_L	1715	7.5811	119.7276	76.2597	22.4384	
AD04_MNI.img	PVA_posterior_R	1546	8.9215	119.0399	71.9648	23.2020	
AD04_MNI.img	ALIC_L	1969	55.2248	136.2238	114.2489	11.3128	
AD04_MNI.img	ALIC_R	2230	54.8384	140.8885	114.7612	12.3909	
AD04_MNI.img	PLIC_L	2169	91.1135	141.5515	116.9435	6.5621	
AD04_MNI.img	PLIC_R	2307	87.8182	135.0321	115.9145	6.7820	
AD04_MNI.img	inf_DPWM_L	17442	13.5288	181.2939	108.3738	12.5089	
AD04_MNI.img	inf_DPWM_R	14285	26.8676	141.3788	109.4284	11.0290	
AD04_MNI.img	CGC_L	1927	74.2654	128.8988	105.5641	9.7153	
AD04_MNI.img	CGC_R	2491	73.8021	128.8782	105.4607	9.5608	
AD04_MNI.img	CGH_L	904	56.0719	131.6500	100.3906	10.4593	
AD04_MNI.img	CGH_R	890	33.0668	130.3552	96.6071	11.5044	
AD04_MNI.img	Fx/ST_L	755	41.7715	144.9301	100.8944	18.1702	
AD04_MNI.img	Fx/ST_R	902	33.6993	141.2625	99.4298	19.3075	
AD04_MNI.img	Fx_L	780	14.3593	106.8023	51.1968	16.1012	
AD04_MNI.img	Fx_R	573	11.7890	115.7930	57.1106	21.8026	
AD04_MNI.img	PeripheralParietalWM_L	30525	65.7032	131.9389	107.4329	10.1146	
AD04_MNI.img	PeripheralParietalWM_R	29242	59.5546	140.1898	107.5100	10.4234	
AD04_MNI.img	AnteriorLateralVentricle_L	31390	2.9679	94.4754	20.3027	8.3796	
AD04_MNI.img	PosteriorLateralVentricle_L	14759	1.7464	92.3051	20.6809	9.4072	
AD04_MNI.img	InferiorLateralVentricle_L	2554	4.9173	100.8452	34.5340	19.7756	
AD04_MNI.img	AnteriorLateralVentricle_R	25146	2.5187	96.6079	21.1578	9.2665	
AD04_MNI.img	PosteriorLateralVentricle_R	9332	1.5035	102.7246	22.3793	12.7735	
AD04_MNI.img	InferiorLateralVentricle_R	2897	2.4444	97.8475	30.3205	16.9620	
AD04_MNI.img	III_ventricle	5158	4.9227	95.6393	26.2396	13.9476	
AD04_MNI.img	PVA_anterior_L	1596	11.3011	116.1737	75.6727	21.8349	
AD04_MNI.img	PVA_anterior_R	1509	8.7426	113.4856	69.3692	23.4763	
AD04_MNI.img	PeripheralFrontalWM_L	43161	29.7937	143.0419	107.5017	10.2484	
AD04_MNI.img	PeripheralFrontalWM_R	43055	61.5396	137.9821	107.3705	10.1317	
AD04_MNI.img	PeripheralTemporalWM_L	24302	52.9158	138.5331	104.1881	11.6248	
AD04_MNI.img	PeripheralTemporalWM_R	24234	50.9344	149.9909	102.9225	12.3628	
AD04_MNI.img	PeripheralOccipitalWM_L	26402	15.6814	234.2902	106.5561	16.6607	
AD04_MNI.img	PeripheralOccipitalWM_R	26839	43.4699	222.7291	106.4610	15.2225	
AD04_MNI.img	PeripheralCingulateWM_L	4662	59.2779	126.7236	103.8294	9.3255	
AD04_MNI.img	PeripheralCingulateWM_R	4723	54.4206	126.7411	102.4623	10.3511	
AD04_MNI.img	CerebellumWM_R	8460	62.1476	135.7685	109.7401	8.7241	
AD04_MNI.img	CerebellumWM_L	8459	71.4495	142.2501	112.0872	8.7117	
AD04_MNI.img	FrontSul_L	19747	4.6774	105.7030	25.0997	9.9207	
AD04_MNI.img	FrontSul_R	11172	3.6915	67.1506	22.4674	7.8365	
AD04_MNI.img	CentralSul_L	1452	4.4619	80.3603	30.1825	13.7692	
AD04_MNI.img	CentralSul_R	1257	5.6499	78.7701	31.9657	13.8979	
AD04_MNI.img	SylFrontSul_L	3881	5.5188	76.3471	24.2980	8.4639	
AD04_MNI.img	SylFrontSul_R	4301	3.4585	101.4985	21.6366	8.9809	
AD04_MNI.img	SylTempSul_L	2299	4.3511	68.3967	22.4701	7.8028	
AD04_MNI.img	SylTempSul_R	2445	2.2749	76.8379	19.2502	6.7925	
AD04_MNI.img	SylParieSul_L	198	5.8708	53.2861	25.9658	9.3402	
AD04_MNI.img	SylParieSul_R	95	8.3867	32.6191	18.8160	4.7619	
AD04_MNI.img	ParietSul_L	6388	2.0428	68.5428	27.5321	10.8251	
AD04_MNI.img	ParietSul_R	7706	3.4164	72.6908	27.2313	11.5721	
AD04_MNI.img	CinguSul_L	5687	4.4956	68.1224	25.4559	8.9541	
AD04_MNI.img	CinguSul_R	6041	4.9477	79.6571	22.6827	7.8920	
AD04_MNI.img	OcciptSul_L	771	6.8984	75.5996	34.0400	15.3288	
AD04_MNI.img	OcciptSul_R	925	6.8513	68.6308	27.6105	11.0974	
AD04_MNI.img	TempSul_L	334	5.7528	59.6820	25.5260	9.3646	
AD04_MNI.img	TempSul_R	258	6.9222	48.1597	21.7326	7.9227	
AD04_MNI.img	Caudate_tail_L	298	10.4502	88.7207	46.6379	18.2532	
AD04_MNI.img	Caudate_tail_R	330	7.9028	97.4490	44.9695	19.9195	
AD04_MNI.img	IV_ventricle	2909	4.4323	101.9874	32.2208	18.6945	



Type1-L5 Statistics

AD04_MNI.img	SFG_L	9451	11.7632	113.9652	72.7194	19.3900	
AD04_MNI.img	SFG_R	7158	15.2239	112.6914	73.3586	18.3848	
AD04_MNI.img	SFG_PFC_L	7767	13.3493	130.7753	70.6814	20.4643	
AD04_MNI.img	SFG_PFC_R	6893	14.4701	122.2546	73.7029	18.8194	
AD04_MNI.img	SFG_pole_L	1805	17.7327	110.1763	70.9547	19.9732	
AD04_MNI.img	SFG_pole_R	3041	13.6397	114.6830	71.3963	20.0931	
AD04_MNI.img	MFG_L	7263	9.9864	106.0035	65.9135	20.0580	
AD04_MNI.img	MFG_R	7485	8.8803	105.2725	66.7246	18.9702	
AD04_MNI.img	MFG_DPFC_L	10752	7.3626	106.2381	64.9470	19.0367	
AD04_MNI.img	MFG_DPFC_R	9728	10.3946	105.0955	63.8718	18.5094	
AD04_MNI.img	IFG_opercularis_L	3358	10.4322	105.3405	65.8534	21.2393	
AD04_MNI.img	IFG_opercularis_R	2665	9.2719	108.8859	62.7281	23.8996	
AD04_MNI.img	IFG_orbitalis_L	3059	10.7397	115.3155	68.2736	21.7798	
AD04_MNI.img	IFG_orbitalis_R	3186	4.8169	115.1305	69.4447	21.0315	
AD04_MNI.img	IFG_triangularis_L	2392	10.8921	104.8976	66.0534	23.2196	
AD04_MNI.img	IFG_triangularis_R	2676	8.8024	104.8993	63.7281	22.7662	
AD04_MNI.img	LFOG_L	4456	5.3322	146.6115	68.3979	21.7796	
AD04_MNI.img	LFOG_R	4034	6.4954	111.3979	66.8123	20.0755	
AD04_MNI.img	MFOG_L	3884	10.2885	118.7413	69.5423	20.2225	
AD04_MNI.img	MFOG_R	3623	13.5436	138.7262	70.4689	18.7171	
AD04_MNI.img	RG_L	4521	6.7118	116.5420	64.4641	23.6542	
AD04_MNI.img	RG_R	4430	13.1207	117.9791	68.5269	21.0784	
AD04_MNI.img	PoCG_L	9568	11.9036	114.9303	71.4961	20.7047	
AD04_MNI.img	PoCG_R	9511	8.0766	118.2804	69.3901	22.5524	
AD04_MNI.img	PrCG_L	11406	9.4654	120.4586	71.9927	20.9342	
AD04_MNI.img	PrCG_R	13137	7.4625	116.2804	71.1065	21.5070	
AD04_MNI.img	SPG_L	6460	19.0151	109.3454	72.3063	15.9175	
AD04_MNI.img	SPG_R	5020	16.2223	108.3217	72.8200	15.5313	
AD04_MNI.img	SMG_L	8443	4.8128	108.9742	64.9002	20.9285	
AD04_MNI.img	SMG_R	8364	6.4197	110.4481	62.7987	23.4284	
AD04_MNI.img	AG_L	5616	13.6533	105.9657	70.9084	14.3821	
AD04_MNI.img	AG_R	8793	14.0318	102.6357	66.4590	16.3144	
AD04_MNI.img	PrCu_L	6942	16.1055	114.7584	71.7914	16.0515	
AD04_MNI.img	PrCu_R	5663	11.3747	104.8641	70.6937	17.4659	
AD04_MNI.img	STG_L	11557	2.9732	116.5549	61.8401	22.2558	
AD04_MNI.img	STG_R	12272	5.0518	115.5147	59.5000	23.7951	
AD04_MNI.img	STG_L_pole	3956	7.5497	167.3491	67.3365	20.7124	
AD04_MNI.img	STG_R_pole	4361	10.0500	168.5686	63.7725	22.4095	
AD04_MNI.img	MTG_L	14088	7.8869	106.5604	65.8054	17.6852	
AD04_MNI.img	MTG_R	10995	4.1388	107.8202	60.5976	19.9802	
AD04_MNI.img	MTG_L_pole	1371	23.1762	109.0807	71.4818	14.9198	
AD04_MNI.img	MTG_R_pole	1354	7.0888	103.6014	66.0609	18.5858	
AD04_MNI.img	ITG_L	8432	8.7518	105.0529	66.0270	16.1283	
AD04_MNI.img	ITG_R	7894	5.1128	103.4445	61.6387	17.7916	
AD04_MNI.img	PHG_L	654	25.9036	107.7044	66.8430	16.5683	
AD04_MNI.img	PHG_R	930	17.3490	111.0871	68.1463	16.6051	
AD04_MNI.img	ENT_L	377	21.9351	101.7769	70.9362	16.2840	
AD04_MNI.img	ENT_R	399	20.7459	98.3663	64.5940	16.0948	
AD04_MNI.img	FuG_L	13004	3.8046	108.6834	64.9982	17.6058	
AD04_MNI.img	FuG_R	11661	7.2446	103.8735	61.1290	18.2357	
AD04_MNI.img	SOG_L	1731	20.1250	112.4661	75.2622	14.1970	
AD04_MNI.img	SOG_R	1392	15.9479	109.7014	68.8938	18.6377	
AD04_MNI.img	MOG_L	15688	7.2539	152.7587	69.6173	16.9675	
AD04_MNI.img	MOG_R	14230	10.1268	179.4381	67.5605	16.4822	
AD04_MNI.img	IOG_L	3198	12.7121	116.6063	70.2293	17.3164	
AD04_MNI.img	IOG_R	4863	8.4595	108.1323	69.4847	15.6447	
AD04_MNI.img	Cu_L	6076	7.0114	164.0720	68.7677	22.1293	
AD04_MNI.img	Cu_R	4661	9.8021	174.3362	67.3894	21.8463	
AD04_MNI.img	LG_L	9659	4.7537	116.0572	57.0381	25.7298	
AD04_MNI.img	LG_R	7720	7.2973	114.0890	58.8096	23.4150	
AD04_MNI.img	rostral_ACC_L	2511	11.0658	107.4369	60.5477	22.8596	
AD04_MNI.img	rostral_ACC_R	2741	7.9438	109.0463	54.4959	23.3267	
AD04_MNI.img	subcallosal_ACC_L	653	12.2447	114.0475	63.8584	22.3397	
AD04_MNI.img	subcallosal_ACC_R	645	8.0210	107.3131	59.8581	25.7194	
AD04_MNI.img	subgenual_ACC_L	2030	6.8378	114.5887	65.0541	24.1710	
AD04_MNI.img	subgenual_ACC_R	2357	7.6964	184.4952	62.0426	25.6236	
AD04_MNI.img	dorsal_ACC_L	10423	3.5563	133.3205	64.6991	21.7261	
AD04_MNI.img	dorsal_ACC_R	9936	9.3474	115.0544	64.5958	21.9071	
AD04_MNI.img	PCC_L	8112	9.8129	111.5783	65.6883	20.5723	
AD04_MNI.img	PCC_R	10436	6.9241	108.9893	58.6549	23.8468	
AD04_MNI.img	Insula_L	7477	5.7342	160.8633	60.6240	24.4758	
AD04_MNI.img	Insula_R	7249	5.3134	163.0717	59.9022	25.9729	
AD04_MNI.img	Amyg_L	1089	26.3225	114.8736	82.9901	13.8484	
AD04_MNI.img	Amyg_R	1158	10.0678	107.7129	79.3858	15.7525	
AD04_MNI.img	Hippo_L	3036	6.3570	118.5390	62.0864	21.9293	
AD04_MNI.img	Hippo_R	3271	2.8631	147.0496	56.8112	24.5439	
AD04_MNI.img	Caud_L	5333	7.9094	121.6589	56.0647	35.3944	
AD04_MNI.img	Caud_R	6577	5.2916	116.1527	45.5280	33.7999	
AD04_MNI.img	Put_L	2669	57.3480	118.3751	97.3608	7.5237	
AD04_MNI.img	Put_R	2381	54.3362	121.6045	98.3513	8.0654	
AD04_MNI.img	GP_L	1167	79.5923	133.9619	110.2805	7.9147	
AD04_MNI.img	GP_R	1091	74.6820	135.0844	112.0153	7.6906	
AD04_MNI.img	Thalamus_L	3823	31.8660	130.7178	103.2570	11.6689	
AD04_MNI.img	Thalamus_R	3874	21.2811	129.9849	101.5165	13.6739	
AD04_MNI.img	HypoThalamus_L	473	41.7454	123.0375	93.0535	16.1723	
AD04_MNI.img	HypoThalamus_R	467	37.3093	129.2295	95.0093	16.5042	
AD04_MNI.img	AnteriorBasalForebrain_L	226	78.7681	125.1342	104.4341	8.3863	
AD04_MNI.img	AnteriorBasalForebrain_R	204	71.6219	120.6924	100.0931	11.2126	
AD04_MNI.img	NucAccumbens_L	482	60.4009	129.1879	92.7593	8.2693	
AD04_MNI.img	NucAccumbens_R	503	51.4314	139.4009	94.0258	10.7139	
AD04_MNI.img	RedNc_L	246	110.6194	132.3682	120.5993	4.0403	
AD04_MNI.img	RedNc_R	260	107.7281	130.2981	119.4573	4.1133	
AD04_MNI.img	Snigra_L	208	106.9119	135.8627	123.4424	5.1845	
AD04_MNI.img	Snigra_R	147	112.0603	137.8792	122.8169	4.8599	
AD04_MNI.img	CerebellumGM_R	46144	2.7599	127.2921	75.5624	18.5051	
AD04_MNI.img	CerebellumGM_L	45849	7.2755	136.9953	77.9910	18.3346	
AD04_MNI.img	CP_L	1492	63.0932	140.2558	115.3682	11.4384	
AD04_MNI.img	CP_R	1562	51.2915	167.2932	114.5738	12.0398	
AD04_MNI.img	Midbrain_L	1939	51.9272	132.4816	110.6833	10.4936	
AD04_MNI.img	Midbrain_R	1941	43.4392	135.9506	107.2252	14.0988	
AD04_MNI.img	CST_L	1070	97.0625	130.2646	116.1628	4.7809	
AD04_MNI.img	CST_R	984	93.5270	143.3242	112.4583	6.5935	
AD04_MNI.img	SCP_L	733	51.8162	132.3368	103.2995	13.8048	
AD04_MNI.img	SCP_R	780	56.1765	124.7900	102.1283	12.0016	
AD04_MNI.img	MCP_L	2518	61.5235	140.2323	111.0712	9.9973	
AD04_MNI.img	MCP_R	2548	49.1560	139.6143	108.3049	11.4162	
AD04_MNI.img	PCT_L	432	100.6919	135.4471	117.4526	4.8417	
AD04_MNI.img	PCT_R	386	99.8337	132.8501	115.7751	6.7805	
AD04_MNI.img	ICP_L	550	72.2278	133.1096	109.0349	8.2979	
AD04_MNI.img	ICP_R	517	76.8419	155.7461	111.7981	10.4407	
AD04_MNI.img	ML_L	637	96.9283	128.9686	111.7282	5.5785	
AD04_MNI.img	ML_R	745	88.8919	129.3381	110.4911	6.9742	
AD04_MNI.img	Pons_L	204	86.9119	134.9838	114.3702	8.2541	
