Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	
AD05_MNI.img	Medulla_L	1829	55.7982	186.1592	137.8993	25.4112	
AD05_MNI.img	Medulla_R	2132	60.7676	181.8837	137.7581	22.0180	
AD05_MNI.img	AnteriorWM_L	70323	48.4912	188.7362	151.1457	16.9762	
AD05_MNI.img	AnteriorWM_R	78572	33.2326	199.0896	148.3057	19.9319	
AD05_MNI.img	PosteriorWM_L	53367	26.2808	191.8888	150.8213	17.5734	
AD05_MNI.img	PosteriorWM_R	56556	26.2189	191.6418	150.6059	17.9467	
AD05_MNI.img	CorpusCallosum_L	14112	61.0063	192.4122	144.9050	19.5310	
AD05_MNI.img	CorpusCallosum_R	14551	37.8080	203.1558	150.1042	21.7120	
AD05_MNI.img	InferiorWM_L	44544	57.6325	189.2628	149.7594	17.1955	
AD05_MNI.img	InferiorWM_R	45709	36.7843	190.2223	148.9971	18.2847	
AD05_MNI.img	LimbicWM_L	9661	30.7188	181.5657	141.7941	21.8733	
AD05_MNI.img	LimbicWM_R	9740	34.5404	190.6273	143.0815	25.6483	
AD05_MNI.img	LateralVentricle_L	43779	18.3162	129.2891	39.8771	14.8201	
AD05_MNI.img	LateralVentricle_R	51947	17.8423	129.3240	38.9787	13.2247	
AD05_MNI.img	III_ventricle	3471	18.3386	139.0164	52.4957	22.2796	
AD05_MNI.img	FrontSul_L	15020	15.0252	96.7139	39.4958	11.4315	
AD05_MNI.img	FrontSul_R	10722	10.5488	92.5950	40.1633	11.1807	
AD05_MNI.img	CentralSul_L	2984	13.3211	87.0421	38.2081	8.4042	
AD05_MNI.img	CentralSul_R	1752	15.2388	88.2670	41.8073	11.4169	
AD05_MNI.img	SylvianFissureExt_L	3597	21.9521	99.4270	44.5252	9.7068	
AD05_MNI.img	SylvianFissureExt_R	4617	18.9670	88.4124	42.7088	9.8412	
AD05_MNI.img	ParietSul_L	8105	14.0931	90.6720	37.4138	9.3019	
AD05_MNI.img	ParietSul_R	7176	15.6058	99.9702	42.6098	12.2596	
AD05_MNI.img	CinguSul_L	3308	20.0839	92.2893	45.3705	10.8100	
AD05_MNI.img	CinguSul_R	2960	17.3719	97.0055	47.2629	10.9633	
AD05_MNI.img	OcciptSul_L	1170	15.7774	80.0071	39.4773	9.5477	
AD05_MNI.img	OcciptSul_R	992	17.2216	79.3490	42.7231	11.5033	
AD05_MNI.img	TempSul_L	187	24.5827	71.7349	41.9670	8.2317	
AD05_MNI.img	TempSul_R	261	25.9276	69.2905	43.0298	8.8441	
AD05_MNI.img	IV_ventricle	2158	15.7532	146.8907	62.4415	27.3088	



Type1-L4 Statistics

AD05_MNI.img	SFG_L	18196	22.0992	152.8136	94.6096	28.0483	
AD05_MNI.img	SFG_R	17833	19.1191	155.8949	97.8560	25.6385	
AD05_MNI.img	MFG_L	17878	16.1843	151.5117	87.6775	28.9198	
AD05_MNI.img	MFG_R	15832	15.9847	160.2518	90.8402	26.6781	
AD05_MNI.img	IFG_L	10007	21.1653	157.2096	96.9956	27.3125	
AD05_MNI.img	IFG_R	8551	22.3255	173.0342	97.2232	25.8218	
AD05_MNI.img	OG_L	7612	23.2285	157.9100	95.1404	26.5671	
AD05_MNI.img	OG_R	6913	24.9103	164.8488	97.4316	25.0486	
AD05_MNI.img	RG_L	4731	19.7731	156.4445	86.4044	30.2704	
AD05_MNI.img	RG_R	4507	22.7212	152.4935	90.6391	28.7600	
AD05_MNI.img	PoCG_L	9177	24.7626	163.8087	98.3304	29.1075	
AD05_MNI.img	PoCG_R	8188	26.6108	169.2372	101.8605	28.3069	
AD05_MNI.img	PrCG_L	11789	23.1729	163.2442	99.9752	29.1261	
AD05_MNI.img	PrCG_R	13981	24.4696	164.9417	99.8828	27.8175	
AD05_MNI.img	SPG_L	4393	27.4549	159.8585	101.1862	28.5660	
AD05_MNI.img	SPG_R	4338	28.4854	158.6321	102.0991	26.4969	
AD05_MNI.img	SMG_L	5975	22.6666	160.2486	95.5413	29.7424	
AD05_MNI.img	SMG_R	6425	19.6701	150.7331	95.5846	28.2280	
AD05_MNI.img	AG_L	6141	23.7368	156.8034	90.3254	32.7684	
AD05_MNI.img	AG_R	8039	21.7618	150.2112	93.5725	27.9841	
AD05_MNI.img	PrCu_L	5031	23.6295	159.4981	94.2436	30.6509	
AD05_MNI.img	PrCu_R	4207	27.1257	155.1422	95.2713	27.7420	
AD05_MNI.img	STG_L	15272	16.9555	156.6430	91.4283	30.0258	
AD05_MNI.img	STG_R	15004	24.1860	155.0070	90.3783	28.9353	
AD05_MNI.img	MTG_L	11138	18.1271	154.5136	88.0254	28.9797	
AD05_MNI.img	MTG_R	11102	19.7339	146.7011	91.1595	25.6278	
AD05_MNI.img	ITG_L	7345	23.1343	153.1100	88.2983	25.9797	
AD05_MNI.img	ITG_R	8561	16.1167	149.3250	91.4777	23.6065	
AD05_MNI.img	Limbic_L	1211	33.9038	151.5689	107.2360	18.5994	
AD05_MNI.img	Limbic_R	1444	42.0466	148.0709	105.8668	19.1603	
AD05_MNI.img	FuG_L	9826	20.5598	151.5000	94.4104	24.0061	
AD05_MNI.img	FuG_R	10210	19.7982	160.6238	91.7601	27.6485	
AD05_MNI.img	SOG_L	2061	30.8122	152.1079	97.7201	28.1723	
AD05_MNI.img	SOG_R	1750	23.9435	149.8963	99.2309	27.3081	
AD05_MNI.img	MOG_L	10545	19.6902	155.5054	90.9709	30.4743	
AD05_MNI.img	MOG_R	11294	15.5535	161.5132	91.4123	29.6000	
AD05_MNI.img	IOG_L	3011	21.6850	149.3747	94.7752	25.7705	
AD05_MNI.img	IOG_R	4366	24.4859	157.1941	99.4259	26.3185	
AD05_MNI.img	Cu_L	5989	22.6181	160.1768	94.5076	29.1667	
AD05_MNI.img	Cu_R	4919	20.1201	156.5665	96.2164	28.3434	
AD05_MNI.img	LG_L	7542	26.1950	161.1069	94.3013	24.4196	
AD05_MNI.img	LG_R	6505	17.9444	159.0185	93.3826	26.6762	
AD05_MNI.img	Cingulate_L	17911	19.6208	237.0137	92.5405	27.1894	
AD05_MNI.img	Cingulate_R	20939	20.8853	199.4608	93.2450	27.8949	
AD05_MNI.img	Insula_L	6454	22.5985	160.9362	93.8965	30.9963	
AD05_MNI.img	Insula_R	6153	24.1719	163.1552	99.7383	30.3406	
AD05_MNI.img	Amyg_L	1482	51.0327	169.8954	118.4785	16.0307	
AD05_MNI.img	Amyg_R	1407	59.5572	159.7464	119.6189	14.3777	
AD05_MNI.img	Hippo_L	5154	20.5336	148.5940	80.7396	34.5817	
AD05_MNI.img	Hippo_R	4475	17.2593	145.4398	86.2343	33.0763	
AD05_MNI.img	Caud_L	4123	29.3494	183.4318	119.5008	22.0752	
AD05_MNI.img	Caud_R	9406	22.1454	172.6295	72.8985	41.4315	
AD05_MNI.img	Put_L	3011	88.4334	158.8806	134.9785	8.8690	
AD05_MNI.img	Put_R	2811	60.4935	162.3048	137.6688	9.1106	
AD05_MNI.img	GP_L	1047	103.9236	176.0362	146.4728	12.8330	
AD05_MNI.img	GP_R	1077	101.4908	189.4622	151.5544	11.3037	
AD05_MNI.img	Thalamus_L	3751	61.7511	182.3607	144.2381	14.2375	
AD05_MNI.img	Thalamus_R	3252	31.9752	188.0903	142.4499	20.7841	
AD05_MNI.img	BasalForebrain_L	2624	26.9631	191.7613	135.4542	26.4728	
AD05_MNI.img	BasalForebrain_R	2504	40.0141	188.9026	138.2675	22.6900	
AD05_MNI.img	midbrain_L	3929	73.1633	197.1842	158.7763	15.7089	
AD05_MNI.img	midbrain_R	3709	74.3219	204.9819	159.8178	17.2515	
AD05_MNI.img	Cerebellum_R	37702	23.6302	161.8994	107.4185	22.5128	
AD05_MNI.img	Cerebellum_L	39078	20.3099	165.1635	106.9064	22.9918	
AD05_MNI.img	Pons_L	6240	63.6140	190.6411	158.3322	13.4964	
AD05_MNI.img	Pons_R	6598	78.0367	190.1448	156.2774	12.4261	
AD05_MNI.img	Medulla_L	1829	55.7982	186.1592	137.8993	25.4112	
AD05_MNI.img	Medulla_R	2132	60.7676	181.8837	137.7581	22.0180	
AD05_MNI.img	ant_DPWM_L	22277	92.0772	188.7362	155.0020	16.0039	
AD05_MNI.img	ant_DPWM_R	28875	53.7962	199.0896	147.0756	20.6361	
AD05_MNI.img	post_DPWM_L	5286	101.3978	183.7609	139.4853	17.6525	
AD05_MNI.img	post_DPWM_R	5467	95.6682	182.8455	139.5701	17.1896	
AD05_MNI.img	GCC_L	2373	90.7964	176.0914	150.4286	16.0602	
AD05_MNI.img	GCC_R	2952	92.6736	191.7711	155.2054	18.7758	
AD05_MNI.img	BCC_L	5161	74.3474	177.6503	140.8176	19.2889	
AD05_MNI.img	BCC_R	4515	37.8080	192.3513	148.5732	22.8118	
AD05_MNI.img	SCC_L	6578	61.0063	192.4122	146.1193	20.1942	
AD05_MNI.img	SCC_R	7084	61.8230	203.1558	148.9543	21.8194	
AD05_MNI.img	PVA_posterior_L	1719	26.2808	173.7179	102.2081	29.0497	
AD05_MNI.img	PVA_posterior_R	2021	26.2189	160.8054	95.2611	31.0244	
AD05_MNI.img	ALIC_L	1998	111.7926	189.2628	160.9261	11.5853	
AD05_MNI.img	ALIC_R	2517	36.7843	190.2223	161.0174	18.3557	
AD05_MNI.img	PLIC_L	2195	116.8708	189.2592	161.6422	9.3296	
AD05_MNI.img	PLIC_R	2526	106.5159	186.0115	162.5767	8.3875	
AD05_MNI.img	inf_DPWM_L	17681	58.5802	186.4092	150.7932	18.1144	
AD05_MNI.img	inf_DPWM_R	16583	56.2697	189.1951	148.7421	19.4322	
AD05_MNI.img	CGC_L	2561	95.7721	178.5619	147.6933	12.9155	
AD05_MNI.img	CGC_R	2770	116.4365	190.6273	157.1480	13.2520	
AD05_MNI.img	CGH_L	1017	72.4195	169.9839	142.2962	12.2605	
AD05_MNI.img	CGH_R	1083	100.3351	175.0383	145.8052	11.5091	
AD05_MNI.img	Fx/ST_L	887	50.4610	178.6337	139.8672	26.1730	
AD05_MNI.img	Fx/ST_R	946	56.7621	186.2721	144.5575	22.0232	
AD05_MNI.img	Fx_L	620	30.7188	177.6456	82.1622	23.1449	
AD05_MNI.img	Fx_R	1018	34.5404	182.5656	85.6746	27.0274	
AD05_MNI.img	PeripheralParietalWM_L	24573	96.1930	191.8888	156.9888	12.8004	
AD05_MNI.img	PeripheralParietalWM_R	25820	94.2957	191.6418	154.7721	13.0981	
AD05_MNI.img	AnteriorLateralVentricle_L	28525	19.2611	124.3924	39.7403	13.8969	
AD05_MNI.img	PosteriorLateralVentricle_L	11623	18.3162	128.8130	37.8752	13.9482	
AD05_MNI.img	InferiorLateralVentricle_L	3631	19.6061	129.2891	47.3596	20.9577	
AD05_MNI.img	AnteriorLateralVentricle_R	32126	18.9529	127.4546	39.1842	11.7996	
AD05_MNI.img	PosteriorLateralVentricle_R	15085	18.2553	126.2975	36.9052	13.5112	
AD05_MNI.img	InferiorLateralVentricle_R	4736	17.8423	129.3240	44.1893	18.7425	
AD05_MNI.img	III_ventricle	3471	18.3386	139.0164	52.4957	22.2796	
AD05_MNI.img	PVA_anterior_L	2091	48.4912	156.3842	102.3571	20.8024	
AD05_MNI.img	PVA_anterior_R	2285	33.2326	148.4436	88.4672	20.2656	
AD05_MNI.img	PeripheralFrontalWM_L	45955	63.7790	188.2551	151.4963	13.4729	
AD05_MNI.img	PeripheralFrontalWM_R	47412	90.2921	192.5958	151.9387	13.8762	
AD05_MNI.img	PeripheralTemporalWM_L	22076	77.5176	184.1846	147.7561	15.1411	
AD05_MNI.img	PeripheralTemporalWM_R	23240	65.8207	185.0798	147.7787	15.1851	
AD05_MNI.img	PeripheralOccipitalWM_L	22383	63.7252	188.2690	149.4299	14.7476	
AD05_MNI.img	PeripheralOccipitalWM_R	24091	65.0186	183.7415	151.9029	14.0509	
AD05_MNI.img	PeripheralCingulateWM_L	4576	88.7271	181.5657	146.8340	12.2687	
AD05_MNI.img	PeripheralCingulateWM_R	3923	95.1232	174.4540	146.9384	12.4032	
AD05_MNI.img	CerebellumWM_R	8758	103.6493	183.9466	154.2535	10.2434	
AD05_MNI.img	CerebellumWM_L	8357	102.7767	185.7911	155.9141	10.5961	
AD05_MNI.img	FrontSul_L	15020	15.0252	96.7139	39.4958	11.4315	
AD05_MNI.img	FrontSul_R	10722	10.5488	92.5950	40.1633	11.1807	
AD05_MNI.img	CentralSul_L	2984	13.3211	87.0421	38.2081	8.4042	
AD05_MNI.img	CentralSul_R	1752	15.2388	88.2670	41.8073	11.4169	
AD05_MNI.img	SylFrontSul_L	1906	22.4868	99.4270	44.9774	10.2348	
AD05_MNI.img	SylFrontSul_R	2157	18.9670	88.4124	43.4201	10.0459	
AD05_MNI.img	SylTempSul_L	1551	21.9521	79.5502	44.4720	8.9998	
AD05_MNI.img	SylTempSul_R	2330	21.9580	88.0474	42.2944	9.7592	
AD05_MNI.img	SylParieSul_L	140	24.7869	61.6150	38.9565	7.9748	
AD05_MNI.img	SylParieSul_R	130	25.0173	50.1987	38.3347	5.2454	
AD05_MNI.img	ParietSul_L	8105	14.0931	90.6720	37.4138	9.3019	
AD05_MNI.img	ParietSul_R	7176	15.6058	99.9702	42.6098	12.2596	
AD05_MNI.img	CinguSul_L	3308	20.0839	92.2893	45.3705	10.8100	
AD05_MNI.img	CinguSul_R	2960	17.3719	97.0055	47.2629	10.9633	
AD05_MNI.img	OcciptSul_L	1170	15.7774	80.0071	39.4773	9.5477	
AD05_MNI.img	OcciptSul_R	992	17.2216	79.3490	42.7231	11.5033	
AD05_MNI.img	TempSul_L	187	24.5827	71.7349	41.9670	8.2317	
AD05_MNI.img	TempSul_R	261	25.9276	69.2905	43.0298	8.8441	
AD05_MNI.img	Caudate_tail_L	490	25.7057	133.0544	68.1809	26.0398	
AD05_MNI.img	Caudate_tail_R	393	20.8405	127.4752	64.9641	24.8123	
AD05_MNI.img	IV_ventricle	2158	15.7532	146.8907	62.4415	27.3088	



Type1-L5 Statistics

AD05_MNI.img	SFG_L	8176	22.1196	152.8136	97.9525	27.5049	
AD05_MNI.img	SFG_R	6804	25.3076	155.5660	102.4061	23.7435	
AD05_MNI.img	SFG_PFC_L	7884	22.0992	149.5367	91.4046	28.4708	
AD05_MNI.img	SFG_PFC_R	7569	19.1191	155.6459	94.6906	26.6592	
AD05_MNI.img	SFG_pole_L	2136	23.4222	150.5284	93.6436	27.0647	
AD05_MNI.img	SFG_pole_R	3460	23.2945	155.8949	95.8328	25.6487	
AD05_MNI.img	MFG_L	6834	22.3807	150.6991	92.1378	28.2598	
AD05_MNI.img	MFG_R	6137	23.0217	160.2518	94.7959	25.5031	
AD05_MNI.img	MFG_DPFC_L	11044	16.1843	151.5117	84.9175	28.9790	
AD05_MNI.img	MFG_DPFC_R	9695	15.9847	149.6674	88.3362	27.0990	
AD05_MNI.img	IFG_opercularis_L	3189	26.2528	157.2096	94.1601	26.9108	
AD05_MNI.img	IFG_opercularis_R	2722	22.3255	156.7746	97.2403	27.1837	
AD05_MNI.img	IFG_orbitalis_L	3755	21.1653	156.2238	99.5301	27.0388	
AD05_MNI.img	IFG_orbitalis_R	2463	32.2563	173.0342	97.7546	23.1170	
AD05_MNI.img	IFG_triangularis_L	3063	25.8974	149.2526	96.8407	27.7600	
AD05_MNI.img	IFG_triangularis_R	3366	25.8377	150.8023	96.8204	26.5496	
AD05_MNI.img	LFOG_L	3916	23.2285	157.9100	96.5378	26.3550	
AD05_MNI.img	LFOG_R	3873	24.9103	164.8488	96.2914	25.5694	
AD05_MNI.img	MFOG_L	3696	23.2377	156.2206	93.6598	26.7104	
AD05_MNI.img	MFOG_R	3040	31.2897	156.4681	98.8844	24.2916	
AD05_MNI.img	RG_L	4731	19.7731	156.4445	86.4044	30.2704	
AD05_MNI.img	RG_R	4507	22.7212	152.4935	90.6391	28.7600	
AD05_MNI.img	PoCG_L	9177	24.7626	163.8087	98.3304	29.1075	
AD05_MNI.img	PoCG_R	8188	26.6108	169.2372	101.8605	28.3069	
AD05_MNI.img	PrCG_L	11789	23.1729	163.2442	99.9752	29.1261	
AD05_MNI.img	PrCG_R	13981	24.4696	164.9417	99.8828	27.8175	
AD05_MNI.img	SPG_L	4393	27.4549	159.8585	101.1862	28.5660	
AD05_MNI.img	SPG_R	4338	28.4854	158.6321	102.0991	26.4969	
AD05_MNI.img	SMG_L	5975	22.6666	160.2486	95.5413	29.7424	
AD05_MNI.img	SMG_R	6425	19.6701	150.7331	95.5846	28.2280	
AD05_MNI.img	AG_L	6141	23.7368	156.8034	90.3254	32.7684	
AD05_MNI.img	AG_R	8039	21.7618	150.2112	93.5725	27.9841	
AD05_MNI.img	PrCu_L	5031	23.6295	159.4981	94.2436	30.6509	
AD05_MNI.img	PrCu_R	4207	27.1257	155.1422	95.2713	27.7420	
AD05_MNI.img	STG_L	11029	16.9555	156.5895	89.8510	31.1310	
AD05_MNI.img	STG_R	9972	24.1860	155.0070	89.9225	30.2955	
AD05_MNI.img	STG_L_pole	4243	24.3424	156.6430	95.5282	26.5063	
AD05_MNI.img	STG_R_pole	5032	25.7568	149.3438	91.2815	26.0069	
AD05_MNI.img	MTG_L	9654	18.1271	154.5136	86.4320	29.5626	
AD05_MNI.img	MTG_R	9559	19.7339	146.7011	90.8310	26.0020	
AD05_MNI.img	MTG_L_pole	1484	27.3967	140.1017	98.3908	22.2235	
AD05_MNI.img	MTG_R_pole	1543	20.7106	135.5001	93.1951	23.0717	
AD05_MNI.img	ITG_L	7345	23.1343	153.1100	88.2983	25.9797	
AD05_MNI.img	ITG_R	8561	16.1167	149.3250	91.4777	23.6065	
AD05_MNI.img	PHG_L	775	33.9038	151.5689	105.3137	19.4541	
AD05_MNI.img	PHG_R	883	42.0466	148.0709	104.1176	20.7444	
AD05_MNI.img	ENT_L	436	58.3740	150.1046	110.6530	16.4282	
AD05_MNI.img	ENT_R	561	47.7758	144.1344	108.6200	15.9759	
AD05_MNI.img	FuG_L	9826	20.5598	151.5000	94.4104	24.0061	
AD05_MNI.img	FuG_R	10210	19.7982	160.6238	91.7601	27.6485	
AD05_MNI.img	SOG_L	2061	30.8122	152.1079	97.7201	28.1723	
AD05_MNI.img	SOG_R	1750	23.9435	149.8963	99.2309	27.3081	
AD05_MNI.img	MOG_L	10545	19.6902	155.5054	90.9709	30.4743	
AD05_MNI.img	MOG_R	11294	15.5535	161.5132	91.4123	29.6000	
AD05_MNI.img	IOG_L	3011	21.6850	149.3747	94.7752	25.7705	
AD05_MNI.img	IOG_R	4366	24.4859	157.1941	99.4259	26.3185	
AD05_MNI.img	Cu_L	5989	22.6181	160.1768	94.5076	29.1667	
AD05_MNI.img	Cu_R	4919	20.1201	156.5665	96.2164	28.3434	
AD05_MNI.img	LG_L	7542	26.1950	161.1069	94.3013	24.4196	
AD05_MNI.img	LG_R	6505	17.9444	159.0185	93.3826	26.6762	
AD05_MNI.img	rostral_ACC_L	2216	22.0193	138.9763	81.5307	28.5200	
AD05_MNI.img	rostral_ACC_R	2732	23.2347	149.6439	83.1423	31.5737	
AD05_MNI.img	subcallosal_ACC_L	476	26.6115	151.1983	89.5603	31.1807	
AD05_MNI.img	subcallosal_ACC_R	571	31.4122	149.3788	88.0226	31.4811	
AD05_MNI.img	subgenual_ACC_L	1567	25.9969	159.1191	93.7926	24.8355	
AD05_MNI.img	subgenual_ACC_R	1713	20.8853	147.8432	91.9882	26.5310	
AD05_MNI.img	dorsal_ACC_L	8893	23.5755	237.0137	93.6440	26.5963	
AD05_MNI.img	dorsal_ACC_R	8617	27.2912	158.5461	94.6578	27.3823	
AD05_MNI.img	PCC_L	4759	19.6208	151.1488	95.4908	26.6938	
AD05_MNI.img	PCC_R	7306	22.6612	199.4608	96.0593	26.0683	
AD05_MNI.img	Insula_L	6454	22.5985	160.9362	93.8965	30.9963	
AD05_MNI.img	Insula_R	6153	24.1719	163.1552	99.7383	30.3406	
AD05_MNI.img	Amyg_L	1482	51.0327	169.8954	118.4785	16.0307	
AD05_MNI.img	Amyg_R	1407	59.5572	159.7464	119.6189	14.3777	
AD05_MNI.img	Hippo_L	5154	20.5336	148.5940	80.7396	34.5817	
AD05_MNI.img	Hippo_R	4475	17.2593	145.4398	86.2343	33.0763	
AD05_MNI.img	Caud_L	4123	29.3494	183.4318	119.5008	22.0752	
AD05_MNI.img	Caud_R	9406	22.1454	172.6295	72.8985	41.4315	
AD05_MNI.img	Put_L	3011	88.4334	158.8806	134.9785	8.8690	
AD05_MNI.img	Put_R	2811	60.4935	162.3048	137.6688	9.1106	
AD05_MNI.img	GP_L	1047	103.9236	176.0362	146.4728	12.8330	
AD05_MNI.img	GP_R	1077	101.4908	189.4622	151.5544	11.3037	
AD05_MNI.img	Thalamus_L	3751	61.7511	182.3607	144.2381	14.2375	
AD05_MNI.img	Thalamus_R	3252	31.9752	188.0903	142.4499	20.7841	
AD05_MNI.img	HypoThalamus_L	470	71.1727	187.8754	131.5496	19.9641	
AD05_MNI.img	HypoThalamus_R	530	61.1272	182.0740	137.1199	19.6819	
AD05_MNI.img	AnteriorBasalForebrain_L	182	105.6533	162.7454	136.7389	11.0118	
AD05_MNI.img	AnteriorBasalForebrain_R	214	99.8283	172.8900	142.9911	12.9060	
AD05_MNI.img	NucAccumbens_L	385	102.3402	152.2963	126.8854	8.7612	
AD05_MNI.img	NucAccumbens_R	453	84.5688	157.3115	127.8627	11.8413	
AD05_MNI.img	RedNc_L	168	157.6731	180.5815	167.8809	4.5612	
AD05_MNI.img	RedNc_R	232	155.9199	182.4644	170.0259	5.1812	
AD05_MNI.img	Snigra_L	225	156.3433	190.7483	170.1272	6.7627	
AD05_MNI.img	Snigra_R	206	156.2141	183.5068	171.4389	4.3521	
AD05_MNI.img	CerebellumGM_R	37702	23.6302	161.8994	107.4185	22.5128	
AD05_MNI.img	CerebellumGM_L	39078	20.3099	165.1635	106.9064	22.9918	
AD05_MNI.img	CP_L	1751	83.1601	197.1842	161.3037	15.3129	
AD05_MNI.img	CP_R	1652	94.4985	204.9819	163.6112	14.4072	
AD05_MNI.img	Midbrain_L	1785	73.1633	187.2320	154.0093	15.8869	
AD05_MNI.img	Midbrain_R	1619	74.3219	188.1995	153.0057	19.2498	
AD05_MNI.img	CST_L	1312	133.1582	180.7649	162.1536	6.2685	
AD05_MNI.img	CST_R	1191	131.8223	189.7765	160.2076	6.5748	
AD05_MNI.img	SCP_L	670	63.6140	175.6205	145.7845	17.8136	
AD05_MNI.img	SCP_R	688	84.3307	186.3323	148.3359	16.2252	
AD05_MNI.img	MCP_L	2674	79.6855	190.6411	156.8023	14.8610	
AD05_MNI.img	MCP_R	2906	78.0367	190.1448	154.7407	13.9490	
AD05_MNI.img	PCT_L	680	144.5067	188.1527	168.2739	6.5108	
AD05_MNI.img	PCT_R	562	145.2983	187.4556	165.5637	6.3222	
AD05_MNI.img	ICP_L	523	114.1810	177.0222	154.8702	10.2833	
AD05_MNI.img	ICP_R	480	111.9184	169.9360	148.9317	9.7608	
AD05_MNI.img	ML_L	692	112.1153	178.5931	158.8391	7.5325	
AD05_MNI.img	ML_R	844	130.5518	177.8667	157.4822	7.3920	
AD05_MNI.img	Pons_L	212	122.9593	179.8685	160.0911	8.3765	
