Gray Images
Image	Object	Volume_mm3	Min	Max	Mean	Std	
Normal05.img	PosteriorWM_L	59534	115.0000	818.0000	598.1742	61.7680	
Normal05.img	PosteriorWM_R	60883	141.0000	801.0000	612.4465	61.8062	
Normal05.img	CorpusCallosum_L	11059	117.0000	792.0000	582.3243	67.8266	
Normal05.img	CorpusCallosum_R	11550	127.0000	785.0000	587.7227	70.9147	
Normal05.img	InferiorWM_L	48554	137.0000	717.0000	542.0013	57.7308	
Normal05.img	InferiorWM_R	47762	156.0000	726.0000	551.5365	60.9457	
Normal05.img	LimbicWM_L	10296	66.0000	717.0000	544.3096	86.1930	
Normal05.img	LimbicWM_R	9476	87.0000	719.0000	532.5955	88.2080	
Normal05.img	LateralVentricle_L	11447	25.0000	599.0000	157.0064	96.4404	
Normal05.img	LateralVentricle_R	11713	28.0000	637.0000	164.5110	99.4039	
Normal05.img	III_ventricle	1914	26.0000	499.0000	179.2971	90.4608	
Normal05.img	FrontSul_L	14475	5.0000	513.0000	140.7337	65.1959	
Normal05.img	FrontSul_R	10775	6.0000	486.0000	140.2524	66.6272	
Normal05.img	CentralSul_L	2335	33.0000	467.0000	138.9291	69.4905	
Normal05.img	CentralSul_R	2088	23.0000	446.0000	128.3497	59.6276	
Normal05.img	SylvianFissureExt_L	6302	34.0000	437.0000	128.4293	51.7532	
Normal05.img	SylvianFissureExt_R	4357	29.0000	466.0000	145.2774	62.1867	
Normal05.img	ParietSul_L	9434	25.0000	465.0000	143.8424	58.2595	
Normal05.img	ParietSul_R	11165	31.0000	499.0000	142.2112	58.1641	
Normal05.img	CinguSul_L	4058	20.0000	482.0000	158.9233	64.6448	
Normal05.img	CinguSul_R	3321	16.0000	410.0000	151.5693	66.2019	
Normal05.img	OcciptSul_L	1247	56.0000	411.0000	168.0635	55.9447	
Normal05.img	OcciptSul_R	1566	65.0000	408.0000	156.4111	51.1527	
Normal05.img	TempSul_L	286	54.0000	343.0000	193.9520	64.2176	
Normal05.img	TempSul_R	446	34.0000	398.0000	177.3318	67.9907	
Normal05.img	IV_ventricle	2935	31.0000	449.0000	151.5288	74.3952	



Type1-L4 Statistics

Normal05.img	SFG_L	19369	48.0000	792.0000	428.2268	114.9256	
Normal05.img	SFG_R	19406	26.0000	779.0000	435.6803	115.8894	
Normal05.img	MFG_L	16149	40.0000	837.0000	421.8363	119.1428	
Normal05.img	MFG_R	15616	20.0000	743.0000	435.0269	108.8748	
Normal05.img	IFG_L	8481	47.0000	710.0000	418.8332	116.4963	
Normal05.img	IFG_R	7526	37.0000	733.0000	423.7309	119.1896	
Normal05.img	OG_L	7134	27.0000	830.0000	422.1586	123.5362	
Normal05.img	OG_R	6875	32.0000	788.0000	438.2021	121.2572	
Normal05.img	RG_L	4420	44.0000	734.0000	412.9055	105.1627	
Normal05.img	RG_R	4016	70.0000	724.0000	420.5823	100.2802	
Normal05.img	PoCG_L	9054	48.0000	714.0000	410.8978	126.5140	
Normal05.img	PoCG_R	9569	38.0000	716.0000	424.0250	127.9671	
Normal05.img	PrCG_L	10427	50.0000	665.0000	416.2739	113.9153	
Normal05.img	PrCG_R	11873	32.0000	669.0000	414.9892	115.9508	
Normal05.img	SPG_L	6573	60.0000	686.0000	424.9416	128.7316	
Normal05.img	SPG_R	4863	48.0000	717.0000	444.6171	127.9624	
Normal05.img	SMG_L	7714	61.0000	651.0000	406.1414	108.8402	
Normal05.img	SMG_R	7558	51.0000	692.0000	427.6079	110.8251	
Normal05.img	AG_L	5558	88.0000	717.0000	436.2010	116.6681	
Normal05.img	AG_R	8808	63.0000	715.0000	451.1057	120.9312	
Normal05.img	PrCu_L	6149	51.0000	665.0000	406.3568	126.4931	
Normal05.img	PrCu_R	5410	66.0000	674.0000	423.3687	119.3876	
Normal05.img	STG_L	17909	29.0000	669.0000	373.1314	107.1180	
Normal05.img	STG_R	17059	36.0000	656.0000	376.2208	110.0341	
Normal05.img	MTG_L	14371	59.0000	664.0000	391.7915	86.6642	
Normal05.img	MTG_R	13544	54.0000	687.0000	403.9272	86.8936	
Normal05.img	ITG_L	8585	60.0000	602.0000	357.4493	76.1026	
Normal05.img	ITG_R	8262	47.0000	616.0000	381.2154	74.0457	
Normal05.img	Limbic_L	1567	117.0000	569.0000	346.2815	69.3581	
Normal05.img	Limbic_R	1676	83.0000	540.0000	340.6696	71.1222	
Normal05.img	FuG_L	11786	88.0000	578.0000	353.0072	71.6615	
Normal05.img	FuG_R	10870	53.0000	592.0000	343.3511	74.7472	
Normal05.img	SOG_L	2445	107.0000	751.0000	457.5224	135.2366	
Normal05.img	SOG_R	1832	85.0000	729.0000	441.8066	148.3712	
Normal05.img	MOG_L	11697	79.0000	717.0000	445.0081	123.3548	
Normal05.img	MOG_R	12570	80.0000	729.0000	449.9262	120.7334	
Normal05.img	IOG_L	3643	55.0000	644.0000	417.3949	94.8474	
Normal05.img	IOG_R	4909	52.0000	656.0000	422.5842	96.4954	
Normal05.img	Cu_L	4926	74.0000	739.0000	415.6979	137.1576	
Normal05.img	Cu_R	4479	70.0000	714.0000	407.6825	138.8125	
Normal05.img	LG_L	6255	83.0000	624.0000	368.1676	98.0103	
Normal05.img	LG_R	6264	72.0000	611.0000	364.5447	104.5161	
Normal05.img	Cingulate_L	19127	34.0000	682.0000	392.3215	98.7199	
Normal05.img	Cingulate_R	19468	46.0000	685.0000	378.5551	101.1994	
Normal05.img	Insula_L	6363	35.0000	585.0000	351.3390	91.8616	
Normal05.img	Insula_R	6769	56.0000	615.0000	373.0260	85.7584	
Normal05.img	Amyg_L	1499	163.0000	512.0000	366.3019	48.6045	
Normal05.img	Amyg_R	1684	164.0000	528.0000	358.7688	52.0745	
Normal05.img	Hippo_L	3113	119.0000	555.0000	368.8004	59.5343	
Normal05.img	Hippo_R	3357	94.0000	552.0000	363.3586	60.3711	
Normal05.img	Caud_L	3200	94.0000	668.0000	446.7785	63.4010	
Normal05.img	Caud_R	3220	151.0000	661.0000	460.7819	55.5399	
Normal05.img	Put_L	3178	263.0000	595.0000	472.4763	46.2994	
Normal05.img	Put_R	3278	155.0000	621.0000	471.2159	48.7067	
Normal05.img	GP_L	1223	365.0000	649.0000	537.1398	42.1713	
Normal05.img	GP_R	1365	332.0000	626.0000	527.9536	44.1769	
Normal05.img	Thalamus_L	4905	160.0000	608.0000	460.3686	48.7167	
Normal05.img	Thalamus_R	4985	122.0000	591.0000	457.8415	53.2801	
Normal05.img	BasalForebrain_L	3336	158.0000	661.0000	459.3585	73.3817	
Normal05.img	BasalForebrain_R	3327	108.0000	685.0000	461.7473	76.7752	
Normal05.img	midbrain_L	4483	191.0000	656.0000	484.7913	54.1539	
Normal05.img	midbrain_R	4431	121.0000	638.0000	481.9414	61.9849	
Normal05.img	Cerebellum_R	48153	52.0000	535.0000	322.9408	65.9867	
Normal05.img	Cerebellum_L	48304	46.0000	519.0000	321.1988	69.6914	
Normal05.img	Pons_L	6820	105.0000	577.0000	436.1752	46.9628	
Normal05.img	Pons_R	7282	162.0000	572.0000	430.1031	42.1497	
Normal05.img	Medulla_L	2274	103.0000	482.0000	350.4086	61.1157	
Normal05.img	Medulla_R	2622	72.0000	492.0000	357.4823	48.7118	
Normal05.img	ant_DPWM_L	24352	219.0000	867.0000	608.3658	56.6509	
Normal05.img	ant_DPWM_R	24870	224.0000	852.0000	610.8552	55.5353	
Normal05.img	post_DPWM_L	5195	398.0000	685.0000	581.6231	39.6741	
Normal05.img	post_DPWM_R	4254	440.0000	697.0000	600.0466	37.3056	
Normal05.img	GCC_L	2090	208.0000	792.0000	637.0591	72.4159	
Normal05.img	GCC_R	2531	127.0000	785.0000	636.2697	72.0382	
Normal05.img	BCC_L	3174	189.0000	708.0000	559.3151	66.7026	
Normal05.img	BCC_R	3363	220.0000	715.0000	556.8162	73.1482	
Normal05.img	SCC_L	5796	117.0000	682.0000	575.1914	55.0489	
Normal05.img	SCC_R	5658	157.0000	691.0000	584.3792	55.9721	
Normal05.img	PVA_posterior_L	838	115.0000	627.0000	408.9018	107.2880	
Normal05.img	PVA_posterior_R	874	141.0000	620.0000	410.0725	99.3199	
Normal05.img	ALIC_L	1888	393.0000	674.0000	559.4441	40.8386	
Normal05.img	ALIC_R	2005	396.0000	665.0000	558.2225	35.2022	
Normal05.img	PLIC_L	2645	288.0000	643.0000	529.9206	32.6416	
Normal05.img	PLIC_R	2695	442.0000	642.0000	534.0043	31.8910	
Normal05.img	inf_DPWM_L	18022	278.0000	717.0000	549.0232	57.9069	
Normal05.img	inf_DPWM_R	16215	227.0000	696.0000	559.6787	56.7478	
Normal05.img	CGC_L	2349	374.0000	717.0000	577.9816	51.1892	
Normal05.img	CGC_R	2691	350.0000	719.0000	571.3826	51.1576	
Normal05.img	CGH_L	1286	280.0000	665.0000	501.2330	53.6445	
Normal05.img	CGH_R	1243	288.0000	629.0000	484.6087	52.7353	
Normal05.img	Fx/ST_L	1083	190.0000	635.0000	486.6189	70.2168	
Normal05.img	Fx/ST_R	1155	233.0000	624.0000	494.9306	63.2516	
Normal05.img	Fx_L	602	66.0000	627.0000	329.9842	103.2081	
Normal05.img	Fx_R	764	87.0000	654.0000	364.9033	119.8695	
Normal05.img	PeripheralParietalWM_L	30854	317.0000	774.0000	601.7373	52.9466	
Normal05.img	PeripheralParietalWM_R	31240	377.0000	763.0000	616.9993	52.1878	
Normal05.img	AnteriorLateralVentricle_L	8712	25.0000	599.0000	142.0499	85.9557	
Normal05.img	PosteriorLateralVentricle_L	1996	47.0000	578.0000	179.4810	103.7059	
Normal05.img	InferiorLateralVentricle_L	740	44.0000	570.0000	272.5820	102.7270	
Normal05.img	AnteriorLateralVentricle_R	8638	28.0000	637.0000	150.0416	89.1585	
Normal05.img	PosteriorLateralVentricle_R	2111	37.0000	583.0000	175.9045	101.3023	
Normal05.img	InferiorLateralVentricle_R	964	44.0000	628.0000	269.2221	115.0359	
Normal05.img	III_ventricle	1914	26.0000	499.0000	179.2971	90.4608	
Normal05.img	PVA_anterior_L	766	122.0000	766.0000	499.3512	111.2448	
Normal05.img	PVA_anterior_R	736	71.0000	708.0000	461.3458	113.8197	
Normal05.img	PeripheralFrontalWM_L	44124	264.0000	910.0000	601.5515	70.5462	
Normal05.img	PeripheralFrontalWM_R	45210	332.0000	928.0000	606.4433	69.9261	
Normal05.img	PeripheralTemporalWM_L	25691	292.0000	712.0000	538.2926	58.1570	
Normal05.img	PeripheralTemporalWM_R	26519	200.0000	726.0000	549.4772	64.1374	
Normal05.img	PeripheralOccipitalWM_L	22959	270.0000	818.0000	601.8705	66.5360	
Normal05.img	PeripheralOccipitalWM_R	24846	229.0000	801.0000	613.3975	66.8910	
Normal05.img	PeripheralCingulateWM_L	4979	327.0000	715.0000	577.9703	51.0850	
Normal05.img	PeripheralCingulateWM_R	3624	186.0000	707.0000	567.5882	60.3029	
Normal05.img	CerebellumWM_R	10622	224.0000	548.0000	424.6819	35.6549	
Normal05.img	CerebellumWM_L	10265	236.0000	557.0000	431.3772	38.3692	
Normal05.img	FrontSul_L	14475	5.0000	513.0000	140.7337	65.1959	
Normal05.img	FrontSul_R	10775	6.0000	486.0000	140.2524	66.6272	
Normal05.img	CentralSul_L	2335	33.0000	467.0000	138.9291	69.4905	
Normal05.img	CentralSul_R	2088	23.0000	446.0000	128.3497	59.6276	
Normal05.img	SylFrontSul_L	3846	34.0000	437.0000	128.4698	51.6592	
Normal05.img	SylFrontSul_R	2474	33.0000	466.0000	148.6320	59.7351	
Normal05.img	SylTempSul_L	2324	34.0000	333.0000	124.4480	47.7437	
Normal05.img	SylTempSul_R	1743	29.0000	405.0000	132.5884	57.0384	
Normal05.img	SylParieSul_L	133	48.0000	372.0000	196.8651	70.5273	
Normal05.img	SylParieSul_R	142	105.0000	403.0000	243.0075	70.2288	
Normal05.img	ParietSul_L	9434	25.0000	465.0000	143.8424	58.2595	
Normal05.img	ParietSul_R	11165	31.0000	499.0000	142.2112	58.1641	
Normal05.img	CinguSul_L	4058	20.0000	482.0000	158.9233	64.6448	
Normal05.img	CinguSul_R	3321	16.0000	410.0000	151.5693	66.2019	
Normal05.img	OcciptSul_L	1247	56.0000	411.0000	168.0635	55.9447	
Normal05.img	OcciptSul_R	1566	65.0000	408.0000	156.4111	51.1527	
Normal05.img	TempSul_L	286	54.0000	343.0000	193.9520	64.2176	
Normal05.img	TempSul_R	446	34.0000	398.0000	177.3318	67.9907	
Normal05.img	Caudate_tail_L	397	151.0000	602.0000	404.3085	58.7742	
Normal05.img	Caudate_tail_R	358	239.0000	588.0000	428.5929	51.2496	
Normal05.img	IV_ventricle	2935	31.0000	449.0000	151.5288	74.3952	



Type1-L5 Statistics

Normal05.img	SFG_L	9134	48.0000	653.0000	407.1808	107.9741	
Normal05.img	SFG_R	7673	40.0000	637.0000	403.2212	106.4075	
Normal05.img	SFG_PFC_L	8387	53.0000	749.0000	435.3400	110.0984	
Normal05.img	SFG_PFC_R	8377	41.0000	756.0000	445.0269	106.6108	
Normal05.img	SFG_pole_L	1848	61.0000	792.0000	499.9697	135.0224	
Normal05.img	SFG_pole_R	3357	26.0000	779.0000	486.5629	134.8565	
Normal05.img	MFG_L	6711	47.0000	677.0000	405.3725	108.2864	
Normal05.img	MFG_R	6446	64.0000	655.0000	415.8974	100.3830	
Normal05.img	MFG_DPFC_L	9438	40.0000	837.0000	433.5438	124.9838	
Normal05.img	MFG_DPFC_R	9171	20.0000	743.0000	448.4715	112.5373	
Normal05.img	IFG_opercularis_L	2782	54.0000	653.0000	386.3015	107.2403	
Normal05.img	IFG_opercularis_R	2744	39.0000	650.0000	402.4679	109.9769	
Normal05.img	IFG_orbitalis_L	3014	87.0000	710.0000	442.2989	122.4325	
Normal05.img	IFG_orbitalis_R	1970	69.0000	733.0000	466.3653	109.1096	
Normal05.img	IFG_triangularis_L	2687	47.0000	650.0000	426.1928	111.1618	
Normal05.img	IFG_triangularis_R	2813	37.0000	703.0000	414.6220	126.8060	
Normal05.img	LFOG_L	3320	83.0000	830.0000	420.6870	119.6926	
Normal05.img	LFOG_R	3271	40.0000	753.0000	435.8571	122.6817	
Normal05.img	MFOG_L	3815	27.0000	802.0000	423.4390	126.7716	
Normal05.img	MFOG_R	3604	32.0000	788.0000	440.3301	119.9101	
Normal05.img	RG_L	4420	44.0000	734.0000	412.9055	105.1627	
Normal05.img	RG_R	4016	70.0000	724.0000	420.5823	100.2802	
Normal05.img	PoCG_L	9054	48.0000	714.0000	410.8978	126.5140	
Normal05.img	PoCG_R	9569	38.0000	716.0000	424.0250	127.9671	
Normal05.img	PrCG_L	10427	50.0000	665.0000	416.2739	113.9153	
Normal05.img	PrCG_R	11873	32.0000	669.0000	414.9892	115.9508	
Normal05.img	SPG_L	6573	60.0000	686.0000	424.9416	128.7316	
Normal05.img	SPG_R	4863	48.0000	717.0000	444.6171	127.9624	
Normal05.img	SMG_L	7714	61.0000	651.0000	406.1414	108.8402	
Normal05.img	SMG_R	7558	51.0000	692.0000	427.6079	110.8251	
Normal05.img	AG_L	5558	88.0000	717.0000	436.2010	116.6681	
Normal05.img	AG_R	8808	63.0000	715.0000	451.1057	120.9312	
Normal05.img	PrCu_L	6149	51.0000	665.0000	406.3568	126.4931	
Normal05.img	PrCu_R	5410	66.0000	674.0000	423.3687	119.3876	
Normal05.img	STG_L	12223	39.0000	669.0000	378.6590	112.5171	
Normal05.img	STG_R	11158	36.0000	656.0000	390.6200	114.8779	
Normal05.img	STG_L_pole	5686	29.0000	582.0000	361.2487	93.3715	
Normal05.img	STG_R_pole	5901	47.0000	613.0000	348.9950	94.4159	
Normal05.img	MTG_L	12312	59.0000	664.0000	393.1888	88.4637	
Normal05.img	MTG_R	11961	54.0000	687.0000	405.5517	88.1396	
Normal05.img	MTG_L_pole	2059	99.0000	621.0000	383.4355	74.4624	
Normal05.img	MTG_R_pole	1584	119.0000	621.0000	391.6542	75.7122	
Normal05.img	ITG_L	8585	60.0000	602.0000	357.4493	76.1026	
Normal05.img	ITG_R	8262	47.0000	616.0000	381.2154	74.0457	
Normal05.img	PHG_L	918	117.0000	524.0000	342.9080	73.8376	
Normal05.img	PHG_R	1045	83.0000	528.0000	339.1545	76.7504	
Normal05.img	ENT_L	649	192.0000	569.0000	351.0537	62.1631	
Normal05.img	ENT_R	632	188.0000	540.0000	343.1736	60.6035	
Normal05.img	FuG_L	11786	88.0000	578.0000	353.0072	71.6615	
Normal05.img	FuG_R	10870	53.0000	592.0000	343.3511	74.7472	
Normal05.img	SOG_L	2445	107.0000	751.0000	457.5224	135.2366	
Normal05.img	SOG_R	1832	85.0000	729.0000	441.8066	148.3712	
Normal05.img	MOG_L	11697	79.0000	717.0000	445.0081	123.3548	
Normal05.img	MOG_R	12570	80.0000	729.0000	449.9262	120.7334	
Normal05.img	IOG_L	3643	55.0000	644.0000	417.3949	94.8474	
Normal05.img	IOG_R	4909	52.0000	656.0000	422.5842	96.4954	
Normal05.img	Cu_L	4926	74.0000	739.0000	415.6979	137.1576	
Normal05.img	Cu_R	4479	70.0000	714.0000	407.6825	138.8125	
Normal05.img	LG_L	6255	83.0000	624.0000	368.1676	98.0103	
Normal05.img	LG_R	6264	72.0000	611.0000	364.5447	104.5161	
Normal05.img	rostral_ACC_L	1732	67.0000	667.0000	409.4543	97.3294	
Normal05.img	rostral_ACC_R	1571	82.0000	685.0000	413.2310	94.6542	
Normal05.img	subcallosal_ACC_L	339	151.0000	682.0000	409.1526	111.1913	
Normal05.img	subcallosal_ACC_R	510	46.0000	666.0000	390.9110	105.7518	
Normal05.img	subgenual_ACC_L	1453	34.0000	644.0000	352.0537	98.0581	
Normal05.img	subgenual_ACC_R	1538	55.0000	596.0000	338.2037	105.4503	
Normal05.img	dorsal_ACC_L	9659	66.0000	610.0000	385.2887	98.5286	
Normal05.img	dorsal_ACC_R	9076	55.0000	604.0000	373.0175	99.8006	
Normal05.img	PCC_L	5946	65.0000	627.0000	407.6347	94.6389	
Normal05.img	PCC_R	6775	85.0000	628.0000	386.1657	99.4289	
Normal05.img	Insula_L	6363	35.0000	585.0000	351.3390	91.8616	
Normal05.img	Insula_R	6769	56.0000	615.0000	373.0260	85.7584	
Normal05.img	Amyg_L	1499	163.0000	512.0000	366.3019	48.6045	
Normal05.img	Amyg_R	1684	164.0000	528.0000	358.7688	52.0745	
Normal05.img	Hippo_L	3107	119.0000	555.0000	368.6567	59.5054	
Normal05.img	Hippo_R	3321	94.0000	552.0000	362.3713	59.8643	
Normal05.img	Caud_L	3200	94.0000	668.0000	446.7785	63.4010	
Normal05.img	Caud_R	3220	151.0000	661.0000	460.7819	55.5399	
Normal05.img	Put_L	3178	263.0000	595.0000	472.4763	46.2994	
Normal05.img	Put_R	3278	155.0000	621.0000	471.2159	48.7067	
Normal05.img	GP_L	1223	365.0000	649.0000	537.1398	42.1713	
Normal05.img	GP_R	1365	332.0000	626.0000	527.9536	44.1769	
Normal05.img	Thalamus_L	4905	160.0000	608.0000	460.3686	48.7167	
Normal05.img	Thalamus_R	4985	122.0000	591.0000	457.8415	53.2801	
Normal05.img	HypoThalamus_L	481	240.0000	562.0000	413.6250	59.3872	
Normal05.img	HypoThalamus_R	602	184.0000	612.0000	435.4684	73.2071	
Normal05.img	AnteriorBasalForebrain_L	254	317.0000	661.0000	511.9583	68.2470	
Normal05.img	AnteriorBasalForebrain_R	284	380.0000	685.0000	529.1413	63.1254	
Normal05.img	NucAccumbens_L	770	158.0000	574.0000	438.3644	49.4613	
Normal05.img	NucAccumbens_R	826	278.0000	588.0000	451.9604	46.0920	
Normal05.img	RedNc_L	223	457.0000	570.0000	504.8531	22.8189	
Normal05.img	RedNc_R	283	442.0000	582.0000	507.1754	24.9054	
Normal05.img	Snigra_L	398	465.0000	656.0000	533.1645	28.0651	
Normal05.img	Snigra_R	265	482.0000	637.0000	546.3426	29.5389	
Normal05.img	CerebellumGM_R	48153	52.0000	535.0000	322.9408	65.9867	
Normal05.img	CerebellumGM_L	48304	46.0000	519.0000	321.1988	69.6914	
Normal05.img	CP_L	1734	230.0000	636.0000	499.8279	52.6540	
Normal05.img	CP_R	1703	189.0000	638.0000	502.4727	54.0684	
Normal05.img	Midbrain_L	2129	191.0000	622.0000	461.4068	50.0580	
Normal05.img	Midbrain_R	2182	121.0000	626.0000	454.8308	60.7226	
Normal05.img	CST_L	1545	349.0000	554.0000	445.9768	31.9682	
Normal05.img	CST_R	1380	341.0000	572.0000	441.4939	30.7726	
Normal05.img	SCP_L	774	105.0000	523.0000	401.6576	72.7569	
Normal05.img	SCP_R	835	200.0000	520.0000	422.2781	48.4289	
Normal05.img	MCP_L	2961	165.0000	577.0000	438.9911	46.8793	
Normal05.img	MCP_R	3015	162.0000	561.0000	428.6396	47.1534	
Normal05.img	PCT_L	640	369.0000	551.0000	455.9719	31.5822	
Normal05.img	PCT_R	573	344.0000	528.0000	454.3039	25.9705	
Normal05.img	ICP_L	605	250.0000	482.0000	378.4747	29.6655	
Normal05.img	ICP_R	616	231.0000	492.0000	371.8716	36.9518	
Normal05.img	ML_L	708	324.0000	512.0000	423.7362	29.2210	
Normal05.img	ML_R	964	298.0000	528.0000	424.4059	31.2314	
Normal05.img	Pons_L	196	340.0000	485.0000	432.9189	29.2868	
Normal05.img	Pons_R	517	255.0000	499.0000	404.6735	36.9953	
Normal05.img	Medulla_L	1670	103.0000	472.0000	340.2495	66.1835	
Normal05.img	Medulla_R	2007	72.0000	482.0000	353.0641	50.9810	
Normal05.img	ACR_L	10041	219.0000	867.0000	651.6144	53.7864	
Normal05.img	ACR_R	10659	224.0000	852.0000	652.2269	53.0834	
Normal05.img	SCR_L	14087	346.0000	717.0000	577.9039	34.4739	
Normal05.img	SCR_R	14006	388.0000	686.0000	580.3785	31.6375	
Normal05.img	PCR_L	5195	398.0000	685.0000	581.6231	39.6741	
Normal05.img	PCR_R	4254	440.0000	697.0000	600.0466	37.3056	
Normal05.img	GCC_L	2090	208.0000	792.0000	637.0591	72.4159	
Normal05.img	GCC_R	2531	127.0000	785.0000	636.2697	72.0382	
Normal05.img	BCC_L	3174	189.0000	708.0000	559.3151	66.7026	
Normal05.img	BCC_R	3363	220.0000	715.0000	556.8162	73.1482	
Normal05.img	SCC_L	5796	117.0000	682.0000	575.1914	55.0489	
Normal05.img	SCC_R	5658	157.0000	691.0000	584.3792	55.9721	
Normal05.img	PVWl_L	311	137.0000	610.0000	437.9762	98.0065	
Normal05.img	PVWl_R	330	156.0000	612.0000	419.1058	95.5090	
Normal05.img	ALIC_L	1888	393.0000	674.0000	559.4441	40.8386	
Normal05.img	ALIC_R	2005	396.0000	665.0000	558.2225	35.2022	
Normal05.img	PLIC_L	2645	288.0000	643.0000	529.9206	32.6416	
Normal05.img	PLIC_R	2695	442.0000	642.0000	534.0043	31.8910	
Normal05.img	RLIC_L	2819	364.0000	652.0000	549.6744	35.4141	
Normal05.img	RLIC_R	2777	453.0000	674.0000	566.5826	34.0481	
Normal05.img	EC_L	2740	289.0000	672.0000	506.5194	54.6086	
Normal05.img	EC_R	2548	309.0000	682.0000	525.4190	48.5609	
Normal05.img	CGC_L	2349	374.0000	717.0000	577.9816	51.1892	
