Gray Images
Image	Object	Volume_mm3	Min	Max	Mean	Std	
Normal01.img	AnteriorWM_R	81112	10.0000	61.0000	46.4365	4.7957	
Normal01.img	PosteriorWM_L	68039	6.0000	56.0000	44.0039	4.6723	
Normal01.img	PosteriorWM_R	73639	10.0000	58.0000	43.2767	4.8172	
Normal01.img	CorpusCallosum_L	11332	17.0000	62.0000	48.9349	5.5101	
Normal01.img	CorpusCallosum_R	12106	9.0000	65.0000	48.3482	5.8035	
Normal01.img	InferiorWM_L	56877	12.0000	65.0000	45.6178	5.0145	
Normal01.img	InferiorWM_R	54882	9.0000	60.0000	45.3038	5.1536	
Normal01.img	LimbicWM_L	12842	3.0000	61.0000	47.0814	5.9661	
Normal01.img	LimbicWM_R	11615	6.0000	60.0000	46.5639	6.1547	
Normal01.img	LateralVentricle_L	9179	0.0000e+00	50.0000	14.2097	9.4766	
Normal01.img	LateralVentricle_R	10888	0.0000e+00	50.0000	13.1199	8.8897	
Normal01.img	III_ventricle	1831	0.0000e+00	48.0000	17.0581	8.9518	
Normal01.img	FrontSul_L	11233	0.0000e+00	33.0000	10.0509	5.3931	
Normal01.img	FrontSul_R	8466	0.0000e+00	32.0000	10.0864	5.4942	
Normal01.img	CentralSul_L	1714	0.0000e+00	34.0000	10.6033	6.7296	
Normal01.img	CentralSul_R	2158	0.0000e+00	27.0000	6.8870	4.4570	
Normal01.img	SylvianFissureExt_L	3385	0.0000e+00	32.0000	10.7381	5.3722	
Normal01.img	SylvianFissureExt_R	4095	0.0000e+00	37.0000	9.2866	4.9069	
Normal01.img	ParietSul_L	6715	0.0000e+00	33.0000	9.5191	5.3411	
Normal01.img	ParietSul_R	6499	0.0000e+00	31.0000	10.1933	5.3788	
Normal01.img	CinguSul_L	3083	0.0000e+00	31.0000	12.8719	5.2696	
Normal01.img	CinguSul_R	2787	0.0000e+00	37.0000	12.6357	5.4466	
Normal01.img	OcciptSul_L	1253	0.0000e+00	28.0000	11.0988	5.7241	
Normal01.img	OcciptSul_R	1716	0.0000e+00	31.0000	8.7554	5.2298	
Normal01.img	TempSul_L	329	2.0000	28.0000	11.6415	4.6415	
Normal01.img	TempSul_R	434	0.0000e+00	28.0000	11.2514	4.7346	
Normal01.img	IV_ventricle	2092	0.0000e+00	46.0000	15.5905	10.3107	



Type1-L4 Statistics

Normal01.img	SFG_L	21168	0.0000e+00	51.0000	28.7855	7.8661	
Normal01.img	SFG_R	19754	2.0000	50.0000	28.9656	7.6892	
Normal01.img	MFG_L	21060	3.0000	50.0000	29.4831	7.0932	
Normal01.img	MFG_R	21195	2.0000	50.0000	29.1633	7.2883	
Normal01.img	IFG_L	11284	1.0000	50.0000	29.6692	7.5724	
Normal01.img	IFG_R	8986	3.0000	49.0000	29.9379	7.6609	
Normal01.img	OG_L	8825	3.0000	54.0000	29.6746	7.5522	
Normal01.img	OG_R	8561	3.0000	52.0000	30.4812	7.3090	
Normal01.img	RG_L	6416	2.0000	51.0000	28.4677	8.5362	
Normal01.img	RG_R	5233	4.0000	50.0000	28.9728	7.6133	
Normal01.img	PoCG_L	10265	1.0000	48.0000	28.7028	8.2445	
Normal01.img	PoCG_R	10108	0.0000e+00	48.0000	27.4880	9.2034	
Normal01.img	PrCG_L	10357	2.0000	48.0000	29.8225	7.8878	
Normal01.img	PrCG_R	15286	1.0000	48.0000	28.9875	8.0662	
Normal01.img	SPG_L	7899	1.0000	48.0000	27.6673	8.6405	
Normal01.img	SPG_R	5895	2.0000	47.0000	28.1686	7.6179	
Normal01.img	SMG_L	9739	2.0000	45.0000	28.3864	7.2784	
Normal01.img	SMG_R	8457	2.0000	49.0000	27.5168	8.2359	
Normal01.img	AG_L	7448	0.0000e+00	50.0000	27.9751	7.4092	
Normal01.img	AG_R	12559	1.0000	46.0000	27.1360	7.5326	
Normal01.img	PrCu_L	6340	2.0000	51.0000	27.1511	8.7485	
Normal01.img	PrCu_R	6386	0.0000e+00	49.0000	26.4927	8.1914	
Normal01.img	STG_L	20020	1.0000	55.0000	28.3928	7.9245	
Normal01.img	STG_R	17166	0.0000e+00	56.0000	27.3890	8.3085	
Normal01.img	MTG_L	17636	3.0000	49.0000	28.7892	6.6005	
Normal01.img	MTG_R	15016	2.0000	48.0000	28.1620	7.0060	
Normal01.img	ITG_L	11974	2.0000	57.0000	28.7554	6.8638	
Normal01.img	ITG_R	12418	0.0000e+00	50.0000	27.8964	6.6034	
Normal01.img	Limbic_L	2144	9.0000	52.0000	32.6865	6.0625	
Normal01.img	Limbic_R	2262	9.0000	52.0000	32.5041	6.7343	
Normal01.img	FuG_L	14413	2.0000	50.0000	28.9942	6.9751	
Normal01.img	FuG_R	14476	0.0000e+00	47.0000	27.4853	6.9418	
Normal01.img	SOG_L	2040	2.0000	48.0000	29.9666	7.9780	
Normal01.img	SOG_R	2487	2.0000	45.0000	28.5953	7.8310	
Normal01.img	MOG_L	12646	1.0000	48.0000	27.2162	7.5569	
Normal01.img	MOG_R	15943	0.0000e+00	50.0000	26.8419	8.1456	
Normal01.img	IOG_L	3649	6.0000	47.0000	29.3460	6.9650	
Normal01.img	IOG_R	4167	1.0000	48.0000	28.3954	7.5023	
Normal01.img	Cu_L	5792	1.0000	50.0000	27.9190	8.7669	
Normal01.img	Cu_R	7316	0.0000e+00	50.0000	26.5638	9.3643	
Normal01.img	LG_L	7867	0.0000e+00	51.0000	27.8502	8.5264	
Normal01.img	LG_R	7036	2.0000	49.0000	26.7241	7.9878	
Normal01.img	Cingulate_L	23547	2.0000	53.0000	31.3320	8.0571	
Normal01.img	Cingulate_R	23976	1.0000	58.0000	29.6640	8.3123	
Normal01.img	Insula_L	7477	2.0000	50.0000	29.3306	7.3800	
Normal01.img	Insula_R	8200	0.0000e+00	52.0000	29.5645	8.0873	
Normal01.img	Amyg_L	1697	15.0000	48.0000	34.4610	4.5988	
Normal01.img	Amyg_R	2030	11.0000	48.0000	34.7140	4.4422	
Normal01.img	Hippo_L	4107	4.0000	52.0000	33.0084	6.2094	
Normal01.img	Hippo_R	4235	6.0000	51.0000	32.9693	6.5239	
Normal01.img	Caud_L	3269	16.0000	55.0000	38.8345	4.8147	
Normal01.img	Caud_R	3256	10.0000	55.0000	38.7715	4.8999	
Normal01.img	Put_L	4124	24.0000	52.0000	41.5563	3.3665	
Normal01.img	Put_R	4016	22.0000	52.0000	41.7275	3.5518	
Normal01.img	GP_L	1451	32.0000	59.0000	50.1305	3.1627	
Normal01.img	GP_R	1454	35.0000	58.0000	49.5835	3.4082	
Normal01.img	Thalamus_L	4940	19.0000	55.0000	43.7306	4.8860	
Normal01.img	Thalamus_R	4980	15.0000	54.0000	42.8685	5.1037	
Normal01.img	BasalForebrain_L	3331	6.0000	60.0000	41.4158	6.9625	
Normal01.img	BasalForebrain_R	3309	15.0000	60.0000	41.2750	7.4513	
Normal01.img	midbrain_L	4838	21.0000	63.0000	47.7021	5.4788	
Normal01.img	midbrain_R	4765	12.0000	64.0000	47.3707	6.4839	
Normal01.img	Cerebellum_R	52523	0.0000e+00	52.0000	31.9537	6.9668	
Normal01.img	Cerebellum_L	54208	1.0000	53.0000	31.4865	7.1786	
Normal01.img	Pons_L	7589	13.0000	63.0000	45.6689	5.1960	
Normal01.img	Pons_R	8139	16.0000	63.0000	45.9125	5.0867	
Normal01.img	Medulla_L	2238	9.0000	53.0000	39.4038	7.8333	
Normal01.img	Medulla_R	2220	8.0000	54.0000	40.8299	5.8147	
Normal01.img	ant_DPWM_L	28389	33.0000	59.0000	49.1012	2.9126	
Normal01.img	ant_DPWM_R	28292	35.0000	59.0000	49.6311	2.7106	
Normal01.img	post_DPWM_L	6196	33.0000	55.0000	47.0671	3.3807	
Normal01.img	post_DPWM_R	5568	31.0000	55.0000	46.8279	2.9839	
Normal01.img	GCC_L	1879	19.0000	62.0000	50.8854	5.2435	
Normal01.img	GCC_R	2206	17.0000	65.0000	51.4933	5.7535	
Normal01.img	BCC_L	3354	17.0000	60.0000	48.1864	5.9950	
Normal01.img	BCC_R	3372	9.0000	62.0000	47.4038	6.2010	
Normal01.img	SCC_L	6100	18.0000	62.0000	48.7455	5.1635	
Normal01.img	SCC_R	6529	12.0000	61.0000	47.7732	5.2228	
Normal01.img	PVA_posterior_L	997	6.0000	54.0000	33.7429	8.8889	
Normal01.img	PVA_posterior_R	1011	9.0000	54.0000	32.5515	8.7297	
Normal01.img	ALIC_L	2164	33.0000	60.0000	50.9062	4.0135	
Normal01.img	ALIC_R	2190	35.0000	60.0000	50.7575	3.6434	
Normal01.img	PLIC_L	3130	36.0000	62.0000	49.6495	3.2807	
Normal01.img	PLIC_R	2932	37.0000	60.0000	49.9240	3.1492	
Normal01.img	inf_DPWM_L	20254	23.0000	65.0000	46.8369	4.4615	
Normal01.img	inf_DPWM_R	18835	21.0000	60.0000	46.1995	4.5597	
Normal01.img	CGC_L	2704	31.0000	60.0000	49.6227	4.4198	
Normal01.img	CGC_R	3260	32.0000	60.0000	49.2047	4.0358	
Normal01.img	CGH_L	1679	33.0000	58.0000	47.3341	4.5546	
Normal01.img	CGH_R	1544	31.0000	60.0000	47.5950	4.9031	
Normal01.img	Fx/ST_L	1455	20.0000	61.0000	46.4970	6.0455	
Normal01.img	Fx/ST_R	1325	16.0000	58.0000	46.0243	6.4029	
Normal01.img	Fx_L	606	3.0000	60.0000	33.7198	11.2718	
Normal01.img	Fx_R	777	6.0000	60.0000	36.5136	11.2138	
Normal01.img	PeripheralParietalWM_L	36378	23.0000	56.0000	44.1850	4.4511	
Normal01.img	PeripheralParietalWM_R	36234	21.0000	58.0000	43.8750	4.5401	
Normal01.img	AnteriorLateralVentricle_L	5817	0.0000e+00	47.0000	12.8357	9.0503	
Normal01.img	PosteriorLateralVentricle_L	2483	0.0000e+00	50.0000	14.4182	8.9456	
Normal01.img	InferiorLateralVentricle_L	879	1.0000	48.0000	22.7141	9.2071	
Normal01.img	AnteriorLateralVentricle_R	6413	0.0000e+00	50.0000	12.1768	8.6230	
Normal01.img	PosteriorLateralVentricle_R	3288	0.0000e+00	49.0000	12.5700	8.2600	
Normal01.img	InferiorLateralVentricle_R	1188	1.0000	45.0000	19.7383	9.2047	
Normal01.img	III_ventricle	1831	0.0000e+00	48.0000	17.0581	8.9518	
Normal01.img	PVA_anterior_L	1165	7.0000	55.0000	37.2359	7.1031	
Normal01.img	PVA_anterior_R	967	10.0000	54.0000	38.3406	7.4268	
Normal01.img	PeripheralFrontalWM_L	49212	21.0000	58.0000	44.5719	4.6684	
Normal01.img	PeripheralFrontalWM_R	51854	27.0000	61.0000	44.8444	4.6492	
Normal01.img	PeripheralTemporalWM_L	31016	21.0000	58.0000	44.1552	4.7366	
Normal01.img	PeripheralTemporalWM_R	30596	24.0000	60.0000	44.0542	4.9267	
Normal01.img	PeripheralOccipitalWM_L	24785	12.0000	56.0000	43.2689	4.4104	
Normal01.img	PeripheralOccipitalWM_R	31159	17.0000	56.0000	42.1833	4.5959	
Normal01.img	PeripheralCingulateWM_L	6401	31.0000	59.0000	47.3382	4.1995	
Normal01.img	PeripheralCingulateWM_R	4711	28.0000	60.0000	46.2065	4.4696	
Normal01.img	CerebellumWM_R	12252	21.0000	58.0000	44.7422	3.9950	
Normal01.img	CerebellumWM_L	11907	24.0000	56.0000	44.8975	3.7244	
Normal01.img	FrontSul_L	11233	0.0000e+00	33.0000	10.0509	5.3931	
Normal01.img	FrontSul_R	8466	0.0000e+00	32.0000	10.0864	5.4942	
Normal01.img	CentralSul_L	1714	0.0000e+00	34.0000	10.6033	6.7296	
Normal01.img	CentralSul_R	2158	0.0000e+00	27.0000	6.8870	4.4570	
Normal01.img	SylFrontSul_L	1555	0.0000e+00	32.0000	11.3065	5.5428	
Normal01.img	SylFrontSul_R	2283	0.0000e+00	37.0000	9.4653	4.9825	
Normal01.img	SylTempSul_L	1758	0.0000e+00	28.0000	10.0542	5.0008	
Normal01.img	SylTempSul_R	1794	0.0000e+00	26.0000	9.0656	4.8131	
Normal01.img	SylParieSul_L	72	3.0000	27.0000	15.1724	6.6905	
Normal01.img	SylParieSul_R	19	4.0000	17.0000	8.6667	3.3400	
Normal01.img	ParietSul_L	6715	0.0000e+00	33.0000	9.5191	5.3411	
Normal01.img	ParietSul_R	6499	0.0000e+00	31.0000	10.1933	5.3788	
Normal01.img	CinguSul_L	3083	0.0000e+00	31.0000	12.8719	5.2696	
Normal01.img	CinguSul_R	2787	0.0000e+00	37.0000	12.6357	5.4466	
Normal01.img	OcciptSul_L	1253	0.0000e+00	28.0000	11.0988	5.7241	
Normal01.img	OcciptSul_R	1716	0.0000e+00	31.0000	8.7554	5.2298	
Normal01.img	TempSul_L	329	2.0000	28.0000	11.6415	4.6415	
Normal01.img	TempSul_R	434	0.0000e+00	28.0000	11.2514	4.7346	
Normal01.img	Caudate_tail_L	539	18.0000	50.0000	35.5977	5.7240	
Normal01.img	Caudate_tail_R	408	23.0000	52.0000	36.5593	5.8759	
Normal01.img	IV_ventricle	2092	0.0000e+00	46.0000	15.5905	10.3107	



Type1-L5 Statistics

Normal01.img	SFG_L	9218	0.0000e+00	47.0000	28.4618	8.4857	
Normal01.img	SFG_R	8023	2.0000	45.0000	28.4357	7.8797	
Normal01.img	SFG_PFC_L	9488	3.0000	51.0000	29.1054	7.3176	
Normal01.img	SFG_PFC_R	8463	3.0000	50.0000	28.9400	7.7509	
Normal01.img	SFG_pole_L	2462	5.0000	49.0000	28.7647	7.4328	
Normal01.img	SFG_pole_R	3269	6.0000	47.0000	30.3321	6.8428	
Normal01.img	MFG_L	8974	4.0000	47.0000	29.5026	7.4029	
Normal01.img	MFG_R	8879	3.0000	47.0000	29.1193	7.4246	
Normal01.img	MFG_DPFC_L	12086	3.0000	50.0000	29.4687	6.8542	
Normal01.img	MFG_DPFC_R	12316	2.0000	50.0000	29.1951	7.1883	
Normal01.img	IFG_opercularis_L	3573	1.0000	46.0000	28.3205	7.5508	
Normal01.img	IFG_opercularis_R	3080	3.0000	46.0000	29.5683	7.6669	
Normal01.img	IFG_orbitalis_L	4148	4.0000	49.0000	30.8359	7.2332	
Normal01.img	IFG_orbitalis_R	2734	5.0000	49.0000	30.2482	7.6162	
Normal01.img	IFG_triangularis_L	3564	2.0000	50.0000	29.6631	7.7528	
Normal01.img	IFG_triangularis_R	3173	5.0000	45.0000	30.0293	7.6787	
Normal01.img	LFOG_L	4016	3.0000	48.0000	29.4877	7.4527	
Normal01.img	LFOG_R	4150	3.0000	48.0000	29.8619	7.3206	
Normal01.img	MFOG_L	4809	3.0000	54.0000	29.8306	7.6307	
Normal01.img	MFOG_R	4412	4.0000	52.0000	31.0637	7.2500	
Normal01.img	RG_L	6416	2.0000	51.0000	28.4677	8.5362	
Normal01.img	RG_R	5233	4.0000	50.0000	28.9728	7.6133	
Normal01.img	PoCG_L	10265	1.0000	48.0000	28.7028	8.2445	
Normal01.img	PoCG_R	10108	0.0000e+00	48.0000	27.4880	9.2034	
Normal01.img	PrCG_L	10357	2.0000	48.0000	29.8225	7.8878	
Normal01.img	PrCG_R	15286	1.0000	48.0000	28.9875	8.0662	
Normal01.img	SPG_L	7899	1.0000	48.0000	27.6673	8.6405	
Normal01.img	SPG_R	5895	2.0000	47.0000	28.1686	7.6179	
Normal01.img	SMG_L	9739	2.0000	45.0000	28.3864	7.2784	
Normal01.img	SMG_R	8457	2.0000	49.0000	27.5168	8.2359	
Normal01.img	AG_L	7448	0.0000e+00	50.0000	27.9751	7.4092	
Normal01.img	AG_R	12559	1.0000	46.0000	27.1360	7.5326	
Normal01.img	PrCu_L	6340	2.0000	51.0000	27.1511	8.7485	
Normal01.img	PrCu_R	6386	0.0000e+00	49.0000	26.4927	8.1914	
Normal01.img	STG_L	14427	2.0000	50.0000	28.4999	8.0868	
Normal01.img	STG_R	10961	0.0000e+00	50.0000	27.5173	8.6366	
Normal01.img	STG_L_pole	5594	1.0000	55.0000	28.1166	7.4824	
Normal01.img	STG_R_pole	6205	1.0000	56.0000	27.1622	7.6896	
Normal01.img	MTG_L	14893	3.0000	49.0000	28.6799	6.6283	
Normal01.img	MTG_R	13075	2.0000	48.0000	28.0086	7.1946	
Normal01.img	MTG_L_pole	2743	3.0000	46.0000	29.3827	6.4152	
Normal01.img	MTG_R_pole	1941	5.0000	45.0000	29.1952	5.4608	
Normal01.img	ITG_L	11974	2.0000	57.0000	28.7554	6.8638	
Normal01.img	ITG_R	12418	0.0000e+00	50.0000	27.8964	6.6034	
Normal01.img	PHG_L	1169	9.0000	52.0000	32.3485	7.01169	
Normal01.img	PHG_R	1282	9.0000	52.0000	32.4000	7.7031	
Normal01.img	ENT_L	976	16.0000	47.0000	33.0914	4.4930	
Normal01.img	ENT_R	981	9.0000	49.0000	32.6402	5.1998	
Normal01.img	FuG_L	14413	2.0000	50.0000	28.9942	6.9751	
Normal01.img	FuG_R	14476	0.0000e+00	47.0000	27.4853	6.9418	
Normal01.img	SOG_L	2040	2.0000	48.0000	29.9666	7.9780	
Normal01.img	SOG_R	2487	2.0000	45.0000	28.5953	7.8310	
Normal01.img	MOG_L	12646	1.0000	48.0000	27.2162	7.5569	
Normal01.img	MOG_R	15943	0.0000e+00	50.0000	26.8419	8.1456	
Normal01.img	IOG_L	3649	6.0000	47.0000	29.3460	6.9650	
Normal01.img	IOG_R	4167	1.0000	48.0000	28.3954	7.5023	
Normal01.img	Cu_L	5792	1.0000	50.0000	27.9190	8.7669	
Normal01.img	Cu_R	7316	0.0000e+00	50.0000	26.5638	9.3643	
Normal01.img	LG_L	7867	0.0000e+00	51.0000	27.8502	8.5264	
Normal01.img	LG_R	7036	2.0000	49.0000	26.7241	7.9878	
Normal01.img	rostral_ACC_L	2441	5.0000	47.0000	29.5532	7.3875	
Normal01.img	rostral_ACC_R	2462	2.0000	51.0000	29.1227	7.7691	
Normal01.img	subcallosal_ACC_L	444	8.0000	52.0000	32.5642	7.5952	
Normal01.img	subcallosal_ACC_R	653	6.0000	52.0000	33.1954	7.8195	
Normal01.img	subgenual_ACC_L	1823	4.0000	53.0000	29.4803	8.5375	
Normal01.img	subgenual_ACC_R	1820	2.0000	58.0000	29.2741	9.3470	
Normal01.img	dorsal_ACC_L	10659	2.0000	51.0000	31.3214	8.1615	
Normal01.img	dorsal_ACC_R	10597	1.0000	50.0000	29.7018	8.2847	
Normal01.img	PCC_L	8182	4.0000	52.0000	32.2221	7.8633	
Normal01.img	PCC_R	8446	1.0000	50.0000	29.5855	8.2344	
Normal01.img	Insula_L	7477	2.0000	50.0000	29.3306	7.3800	
Normal01.img	Insula_R	8200	0.0000e+00	52.0000	29.5645	8.0873	
Normal01.img	Amyg_L	1697	15.0000	48.0000	34.4610	4.5988	
Normal01.img	Amyg_R	2030	11.0000	48.0000	34.7140	4.4422	
Normal01.img	Hippo_L	4079	4.0000	51.0000	32.9378	6.1673	
Normal01.img	Hippo_R	4197	6.0000	51.0000	32.8525	6.4302	
Normal01.img	Caud_L	3269	16.0000	55.0000	38.8345	4.8147	
Normal01.img	Caud_R	3256	10.0000	55.0000	38.7715	4.8999	
Normal01.img	Put_L	4124	24.0000	52.0000	41.5563	3.3665	
Normal01.img	Put_R	4016	22.0000	52.0000	41.7275	3.5518	
Normal01.img	GP_L	1451	32.0000	59.0000	50.1305	3.1627	
Normal01.img	GP_R	1454	35.0000	58.0000	49.5835	3.4082	
Normal01.img	Thalamus_L	4940	19.0000	55.0000	43.7306	4.8860	
Normal01.img	Thalamus_R	4980	15.0000	54.0000	42.8685	5.1037	
Normal01.img	HypoThalamus_L	597	22.0000	55.0000	39.2884	5.7476	
Normal01.img	HypoThalamus_R	674	17.0000	54.0000	39.7390	6.6740	
Normal01.img	AnteriorBasalForebrain_L	249	31.0000	52.0000	43.1542	4.7085	
Normal01.img	AnteriorBasalForebrain_R	286	30.0000	56.0000	45.7446	4.8447	
Normal01.img	NucAccumbens_L	691	29.0000	49.0000	38.7312	3.3903	
Normal01.img	NucAccumbens_R	712	22.0000	54.0000	38.4087	4.0546	
Normal01.img	RedNc_L	229	44.0000	54.0000	49.5784	2.0574	
Normal01.img	RedNc_R	191	44.0000	57.0000	49.7597	2.4917	
Normal01.img	Snigra_L	309	47.0000	58.0000	52.4498	2.6310	
Normal01.img	Snigra_R	285	46.0000	61.0000	52.2957	2.8467	
Normal01.img	CerebellumGM_R	52523	0.0000e+00	52.0000	31.9537	6.9668	
Normal01.img	CerebellumGM_L	54208	1.0000	53.0000	31.4865	7.1786	
Normal01.img	CP_L	1899	28.0000	63.0000	50.0287	4.9612	
Normal01.img	CP_R	2039	21.0000	64.0000	50.2186	5.6059	
Normal01.img	Midbrain_L	2402	21.0000	61.0000	45.0742	5.0297	
Normal01.img	Midbrain_R	2251	12.0000	58.0000	43.9653	6.0406	
Normal01.img	CST_L	1688	34.0000	60.0000	46.8151	3.8787	
Normal01.img	CST_R	1383	37.0000	56.0000	47.7977	3.0240	
Normal01.img	SCP_L	866	13.0000	53.0000	40.8698	6.8555	
Normal01.img	SCP_R	973	17.0000	56.0000	43.8511	6.2507	
Normal01.img	MCP_L	3255	13.0000	63.0000	46.4154	5.1027	
Normal01.img	MCP_R	3550	16.0000	63.0000	46.2964	5.4571	
Normal01.img	PCT_L	830	38.0000	59.0000	48.1537	3.4258	
Normal01.img	PCT_R	757	40.0000	56.0000	48.7054	2.9786	
Normal01.img	ICP_L	768	27.0000	52.0000	44.2532	3.7025	
Normal01.img	ICP_R	795	29.0000	52.0000	42.6854	3.8412	
Normal01.img	ML_L	773	33.0000	54.0000	43.0353	3.1244	
Normal01.img	ML_R	887	32.0000	54.0000	43.8785	3.5557	
Normal01.img	Pons_L	181	31.0000	52.0000	44.3562	3.4037	
Normal01.img	Pons_R	591	26.0000	51.0000	42.0629	3.7729	
Normal01.img	Medulla_L	1471	9.0000	53.0000	36.8729	8.2189	
Normal01.img	Medulla_R	1425	8.0000	54.0000	39.7950	6.4381	
Normal01.img	ACR_L	11789	36.0000	59.0000	50.1615	2.7139	
Normal01.img	ACR_R	11907	39.0000	59.0000	50.7114	2.4816	
Normal01.img	SCR_L	16267	34.0000	57.0000	48.3693	2.7028	
Normal01.img	SCR_R	16157	35.0000	58.0000	48.8881	2.5259	
Normal01.img	PCR_L	6196	33.0000	55.0000	47.0671	3.3807	
Normal01.img	PCR_R	5568	31.0000	55.0000	46.8279	2.9839	
Normal01.img	GCC_L	1879	19.0000	62.0000	50.8854	5.2435	
Normal01.img	GCC_R	2206	17.0000	65.0000	51.4933	5.7535	
Normal01.img	BCC_L	3354	17.0000	60.0000	48.1864	5.9950	
Normal01.img	BCC_R	3372	9.0000	62.0000	47.4038	6.2010	
Normal01.img	SCC_L	6100	18.0000	62.0000	48.7455	5.1635	
Normal01.img	SCC_R	6529	12.0000	61.0000	47.7732	5.2228	
Normal01.img	PVWl_L	315	12.0000	52.0000	34.8504	7.6370	
Normal01.img	PVWl_R	332	9.0000	49.0000	32.8806	8.4213	
Normal01.img	ALIC_L	2164	33.0000	60.0000	50.9062	4.0135	
Normal01.img	ALIC_R	2190	35.0000	60.0000	50.7575	3.6434	
Normal01.img	PLIC_L	3130	36.0000	62.0000	49.6495	3.2807	
