Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	
AD02_MNI.img	Medulla_L	1711	27.8523	105.2055	77.0829	12.9836	
AD02_MNI.img	Medulla_R	1974	34.5157	107.6280	78.2478	11.0726	
AD02_MNI.img	AnteriorWM_L	72569	19.0273	281.3456	86.0597	19.5739	
AD02_MNI.img	AnteriorWM_R	69200	10.7558	248.1455	85.5600	18.5795	
AD02_MNI.img	PosteriorWM_L	67822	13.6034	110.3788	83.7306	9.1474	
AD02_MNI.img	PosteriorWM_R	68764	12.5866	110.6751	83.9147	9.3994	
AD02_MNI.img	CorpusCallosum_L	16148	9.3426	114.3015	69.3458	26.1626	
AD02_MNI.img	CorpusCallosum_R	17298	9.9218	109.8173	70.8103	25.7547	
AD02_MNI.img	InferiorWM_L	50557	8.7176	116.8114	82.5543	11.7412	
AD02_MNI.img	InferiorWM_R	51221	10.4594	111.4637	80.8261	13.2958	
AD02_MNI.img	LimbicWM_L	11438	12.3274	114.3713	79.6335	12.4564	
AD02_MNI.img	LimbicWM_R	11532	19.2838	113.3919	78.1115	13.3210	
AD02_MNI.img	LateralVentricle_L	37457	6.1464	78.9969	21.8952	9.5816	
AD02_MNI.img	LateralVentricle_R	39802	5.7554	80.0479	21.5018	9.1528	
AD02_MNI.img	III_ventricle	5029	7.3761	80.2109	26.6972	11.9637	
AD02_MNI.img	FrontSul_L	9284	3.8394	64.5700	24.1600	8.8757	
AD02_MNI.img	FrontSul_R	9192	3.1327	59.0211	21.5214	7.8209	
AD02_MNI.img	CentralSul_L	1191	4.6113	61.6180	24.9735	8.4040	
AD02_MNI.img	CentralSul_R	1493	8.0686	66.6276	25.8944	9.3842	
AD02_MNI.img	SylvianFissureExt_L	7230	6.1969	62.2734	20.8732	6.2463	
AD02_MNI.img	SylvianFissureExt_R	7429	5.0099	55.6931	19.7164	6.4284	
AD02_MNI.img	ParietSul_L	6969	5.0786	60.3527	24.4102	9.1547	
AD02_MNI.img	ParietSul_R	8005	5.0851	62.5502	25.5218	9.6668	
AD02_MNI.img	CinguSul_L	3972	5.5887	55.5071	24.8620	7.7924	
AD02_MNI.img	CinguSul_R	3870	3.3723	53.0747	21.5329	7.6591	
AD02_MNI.img	OcciptSul_L	1033	6.2565	46.3526	24.4238	6.9702	
AD02_MNI.img	OcciptSul_R	1003	10.8227	52.9128	30.1314	7.2633	
AD02_MNI.img	TempSul_L	119	6.5131	44.5990	23.0698	9.2193	
AD02_MNI.img	TempSul_R	415	8.3010	44.5960	25.4905	6.8872	
AD02_MNI.img	IV_ventricle	2286	7.6145	83.5050	38.0846	14.5007	



Type1-L4 Statistics

AD02_MNI.img	SFG_L	17753	4.9793	142.9570	53.5081	16.6905	
AD02_MNI.img	SFG_R	16452	6.5401	146.3080	54.0513	17.6057	
AD02_MNI.img	MFG_L	19927	6.5797	93.2111	49.2528	15.1867	
AD02_MNI.img	MFG_R	18985	6.8865	93.5847	48.2395	16.2118	
AD02_MNI.img	IFG_L	9659	10.5003	92.9584	51.3399	15.9328	
AD02_MNI.img	IFG_R	7248	3.1003	95.3440	53.9343	16.0390	
AD02_MNI.img	OG_L	7619	6.9612	99.0953	53.3162	16.1034	
AD02_MNI.img	OG_R	7432	8.9673	163.8592	55.5025	16.9917	
AD02_MNI.img	RG_L	6077	5.2381	102.9499	47.0068	18.1569	
AD02_MNI.img	RG_R	5250	7.9955	96.9665	49.1096	17.3981	
AD02_MNI.img	PoCG_L	9030	12.0213	92.6252	55.2174	14.6099	
AD02_MNI.img	PoCG_R	10592	9.3945	101.5293	57.4149	15.5309	
AD02_MNI.img	PrCG_L	12757	6.7969	90.4218	51.2270	16.0405	
AD02_MNI.img	PrCG_R	14206	4.9835	93.8423	50.5972	17.3084	
AD02_MNI.img	SPG_L	8349	14.2838	93.9442	57.7006	14.1045	
AD02_MNI.img	SPG_R	6288	16.7628	94.3310	59.5318	12.9687	
AD02_MNI.img	SMG_L	8767	5.2550	88.1823	50.8718	16.2337	
AD02_MNI.img	SMG_R	8869	10.1290	88.4106	50.7689	16.7199	
AD02_MNI.img	AG_L	5747	14.5088	88.2553	55.6502	13.0042	
AD02_MNI.img	AG_R	11687	12.6020	89.8333	55.5584	14.2061	
AD02_MNI.img	PrCu_L	5884	13.6248	89.9507	55.9548	13.2764	
AD02_MNI.img	PrCu_R	6474	18.9429	88.6091	57.5271	12.1187	
AD02_MNI.img	STG_L	18021	6.7754	87.2739	45.3280	16.3650	
AD02_MNI.img	STG_R	19226	7.1925	91.6949	45.6254	16.9265	
AD02_MNI.img	MTG_L	16632	6.7577	94.3452	48.9739	14.2911	
AD02_MNI.img	MTG_R	15592	9.3063	98.2274	49.3224	13.6695	
AD02_MNI.img	ITG_L	10116	8.3297	96.2653	49.6794	12.8176	
AD02_MNI.img	ITG_R	11778	7.1807	83.0792	49.0604	12.2102	
AD02_MNI.img	Limbic_L	1308	20.7861	83.6965	54.6678	11.0661	
AD02_MNI.img	Limbic_R	1437	16.3671	84.1752	52.0396	12.8694	
AD02_MNI.img	FuG_L	13815	8.4753	93.2262	52.3541	15.7511	
AD02_MNI.img	FuG_R	13629	8.2563	91.0996	50.4404	16.4766	
AD02_MNI.img	SOG_L	2296	15.1231	87.9077	58.8033	14.2328	
AD02_MNI.img	SOG_R	1755	15.6718	84.7022	58.1332	13.1116	
AD02_MNI.img	MOG_L	16327	10.1081	90.3873	54.6885	14.2183	
AD02_MNI.img	MOG_R	14043	11.5450	86.1450	55.8202	12.6225	
AD02_MNI.img	IOG_L	4042	3.6560	86.9921	55.0802	14.5193	
AD02_MNI.img	IOG_R	4826	17.9043	87.6863	58.4876	12.4177	
AD02_MNI.img	Cu_L	7723	9.5933	94.3567	55.8861	16.6168	
AD02_MNI.img	Cu_R	4966	10.6194	90.8407	57.0093	14.8512	
AD02_MNI.img	LG_L	9038	9.4556	92.0866	49.7641	17.4472	
AD02_MNI.img	LG_R	8005	11.6164	92.9737	52.8985	15.0799	
AD02_MNI.img	Cingulate_L	26273	9.0847	101.3496	51.8928	15.4755	
AD02_MNI.img	Cingulate_R	28567	3.2305	102.5369	48.3337	15.7657	
AD02_MNI.img	Insula_L	6722	5.9876	92.2198	48.0388	17.1309	
AD02_MNI.img	Insula_R	6431	6.0675	95.9759	49.7717	18.0369	
AD02_MNI.img	Amyg_L	1228	12.0754	97.8906	62.6384	14.5139	
AD02_MNI.img	Amyg_R	1372	18.0115	97.5863	58.7627	15.3734	
AD02_MNI.img	Hippo_L	4097	12.6663	88.2421	44.8626	14.9905	
AD02_MNI.img	Hippo_R	5115	9.1922	96.9879	41.4628	16.3722	
AD02_MNI.img	Caud_L	3873	14.9738	97.8615	66.1918	17.9166	
AD02_MNI.img	Caud_R	8934	6.5592	96.0516	40.1339	24.8232	
AD02_MNI.img	Put_L	3093	46.9521	92.6032	77.1918	6.2745	
AD02_MNI.img	Put_R	2951	53.7724	95.9486	79.0333	5.1947	
AD02_MNI.img	GP_L	925	71.9587	103.9038	89.2391	5.3193	
AD02_MNI.img	GP_R	889	70.3878	102.9863	90.2928	4.2471	
AD02_MNI.img	Thalamus_L	4880	15.6153	113.4903	77.7964	10.8539	
AD02_MNI.img	Thalamus_R	4231	19.2101	110.7398	78.6474	9.6869	
AD02_MNI.img	BasalForebrain_L	2312	21.9463	106.1599	73.6369	15.9726	
AD02_MNI.img	BasalForebrain_R	2566	17.9159	106.8821	68.9840	17.6192	
AD02_MNI.img	midbrain_L	3261	30.5650	129.5411	89.0398	12.7215	
AD02_MNI.img	midbrain_R	3300	18.8603	123.1891	85.3106	13.3965	
AD02_MNI.img	Cerebellum_R	42219	9.5619	99.5290	61.0790	13.8159	
AD02_MNI.img	Cerebellum_L	42140	8.5101	176.5379	60.4831	14.7975	
AD02_MNI.img	Pons_L	6007	36.3890	110.6456	83.9676	9.0852	
AD02_MNI.img	Pons_R	5939	40.4206	109.4371	83.9295	8.6155	
AD02_MNI.img	Medulla_L	1711	27.8523	105.2055	77.0829	12.9836	
AD02_MNI.img	Medulla_R	1974	34.5157	107.6280	78.2478	11.0726	
AD02_MNI.img	ant_DPWM_L	24452	40.5784	118.1038	87.2662	8.8723	
AD02_MNI.img	ant_DPWM_R	22710	19.8651	115.7156	85.7431	10.1587	
AD02_MNI.img	post_DPWM_L	5739	45.7550	104.4618	87.8531	6.7154	
AD02_MNI.img	post_DPWM_R	4586	12.5866	105.2848	80.3125	18.0218	
AD02_MNI.img	GCC_L	2710	42.1788	113.1110	84.9965	11.6732	
AD02_MNI.img	GCC_R	2977	39.7802	107.0023	83.3830	11.5305	
AD02_MNI.img	BCC_L	4931	16.1303	114.3015	79.1225	16.1948	
AD02_MNI.img	BCC_R	5214	12.7104	109.8173	73.4883	21.6676	
AD02_MNI.img	SCC_L	8507	9.3426	106.2747	58.6932	29.2736	
AD02_MNI.img	SCC_R	9107	9.9218	107.4641	65.1672	29.3260	
AD02_MNI.img	PVA_posterior_L	1502	28.6420	97.8491	63.3910	14.3958	
AD02_MNI.img	PVA_posterior_R	1683	12.9718	101.4626	59.0947	17.6986	
AD02_MNI.img	ALIC_L	1310	75.9618	107.0924	91.6809	5.4937	
AD02_MNI.img	ALIC_R	1699	10.4594	109.1803	88.0021	14.1803	
AD02_MNI.img	PLIC_L	2343	63.3556	103.1639	88.3611	5.6283	
AD02_MNI.img	PLIC_R	2295	69.4673	106.2582	90.3130	5.1535	
AD02_MNI.img	inf_DPWM_L	19597	8.7176	116.8114	82.8447	14.2037	
AD02_MNI.img	inf_DPWM_R	17323	11.0590	111.4637	80.7619	16.5756	
AD02_MNI.img	CGC_L	2526	48.6290	114.3713	82.5986	9.4571	
AD02_MNI.img	CGC_R	3244	56.9131	110.4265	81.7844	9.1841	
AD02_MNI.img	CGH_L	1262	31.0068	108.2996	81.1607	10.7152	
AD02_MNI.img	CGH_R	1346	36.7892	105.5739	77.4748	10.8714	
AD02_MNI.img	Fx/ST_L	1050	24.9413	109.2088	78.6047	13.9455	
AD02_MNI.img	Fx/ST_R	1268	27.2116	113.3919	80.2014	12.9762	
AD02_MNI.img	Fx_L	640	12.3274	92.5883	46.4678	14.0076	
AD02_MNI.img	Fx_R	971	19.2838	108.1453	50.0590	16.7334	
AD02_MNI.img	PeripheralParietalWM_L	32062	48.8615	105.5273	83.5540	7.0946	
AD02_MNI.img	PeripheralParietalWM_R	35544	49.1874	107.4948	84.3160	7.1746	
AD02_MNI.img	AnteriorLateralVentricle_L	24918	6.1464	73.7396	21.4672	8.7532	
AD02_MNI.img	PosteriorLateralVentricle_L	9002	6.4125	76.3092	20.3647	9.2988	
AD02_MNI.img	InferiorLateralVentricle_L	3537	7.2563	78.9969	28.8056	12.5453	
AD02_MNI.img	AnteriorLateralVentricle_R	24904	5.7554	76.3139	21.3399	8.3021	
AD02_MNI.img	PosteriorLateralVentricle_R	10877	8.2342	78.9776	20.4581	9.5231	
AD02_MNI.img	InferiorLateralVentricle_R	4021	7.2019	80.0479	25.3281	11.8013	
AD02_MNI.img	III_ventricle	5029	7.3761	80.2109	26.6972	11.9637	
AD02_MNI.img	PVA_anterior_L	1764	19.0273	94.4455	60.0155	12.3089	
AD02_MNI.img	PVA_anterior_R	1892	10.7558	92.4159	54.2552	15.1678	
AD02_MNI.img	PeripheralFrontalWM_L	46353	31.8490	281.3456	86.4143	22.9310	
AD02_MNI.img	PeripheralFrontalWM_R	44598	36.0933	248.1455	86.7948	20.7412	
AD02_MNI.img	PeripheralTemporalWM_L	26757	37.6296	113.2784	81.8208	9.3682	
AD02_MNI.img	PeripheralTemporalWM_R	29385	21.4414	110.6433	80.2118	10.1044	
AD02_MNI.img	PeripheralOccipitalWM_L	29069	13.6034	110.3788	83.7401	10.4084	
AD02_MNI.img	PeripheralOccipitalWM_R	27470	14.5737	110.6751	84.9202	8.0561	
AD02_MNI.img	PeripheralCingulateWM_L	5960	41.4440	105.5013	81.7961	7.2821	
AD02_MNI.img	PeripheralCingulateWM_R	4703	46.8740	105.3301	80.9885	7.6516	
AD02_MNI.img	CerebellumWM_R	9561	54.9837	107.6770	87.7626	7.3317	
AD02_MNI.img	CerebellumWM_L	9201	63.1361	108.8449	87.2064	7.0061	
AD02_MNI.img	FrontSul_L	9284	3.8394	64.5700	24.1600	8.8757	
AD02_MNI.img	FrontSul_R	9192	3.1327	59.0211	21.5214	7.8209	
AD02_MNI.img	CentralSul_L	1191	4.6113	61.6180	24.9735	8.4040	
AD02_MNI.img	CentralSul_R	1493	8.0686	66.6276	25.8944	9.3842	
AD02_MNI.img	SylFrontSul_L	4084	6.1969	62.2734	22.0750	6.3692	
AD02_MNI.img	SylFrontSul_R	3774	7.5552	55.6931	21.6504	6.8391	
AD02_MNI.img	SylTempSul_L	2909	6.6495	39.8397	19.2522	5.7008	
AD02_MNI.img	SylTempSul_R	3599	5.0099	38.5092	17.6919	5.2844	
AD02_MNI.img	SylParieSul_L	237	8.0945	37.6685	20.0610	5.8727	
AD02_MNI.img	SylParieSul_R	56	13.1486	29.9212	19.4921	4.4481	
AD02_MNI.img	ParietSul_L	6969	5.0786	60.3527	24.4102	9.1547	
AD02_MNI.img	ParietSul_R	8005	5.0851	62.5502	25.5218	9.6668	
AD02_MNI.img	CinguSul_L	3972	5.5887	55.5071	24.8620	7.7924	
AD02_MNI.img	CinguSul_R	3870	3.3723	53.0747	21.5329	7.6591	
AD02_MNI.img	OcciptSul_L	1033	6.2565	46.3526	24.4238	6.9702	
AD02_MNI.img	OcciptSul_R	1003	10.8227	52.9128	30.1314	7.2633	
AD02_MNI.img	TempSul_L	119	6.5131	44.5990	23.0698	9.2193	
AD02_MNI.img	TempSul_R	415	8.3010	44.5960	25.4905	6.8872	
AD02_MNI.img	Caudate_tail_L	294	18.1019	92.6053	45.8277	15.0834	
AD02_MNI.img	Caudate_tail_R	411	17.4359	77.1958	44.9132	13.4306	
AD02_MNI.img	IV_ventricle	2286	7.6145	83.5050	38.0846	14.5007	



Type1-L5 Statistics

AD02_MNI.img	SFG_L	9694	10.8447	93.1789	54.2657	14.5581	
AD02_MNI.img	SFG_R	7037	8.7356	100.1842	52.6804	14.4823	
AD02_MNI.img	SFG_PFC_L	5786	4.9793	142.9570	52.8492	15.9045	
AD02_MNI.img	SFG_PFC_R	6505	7.6685	146.3080	52.7514	16.5649	
AD02_MNI.img	SFG_pole_L	2273	5.0829	141.0499	51.9547	24.9399	
AD02_MNI.img	SFG_pole_R	2910	6.5401	135.9367	60.2721	24.1827	
AD02_MNI.img	MFG_L	8799	10.3078	93.2111	51.8930	14.2147	
AD02_MNI.img	MFG_R	7866	7.7265	92.7307	49.5299	16.1150	
AD02_MNI.img	MFG_DPFC_L	11128	6.5797	92.2286	47.1651	15.6001	
AD02_MNI.img	MFG_DPFC_R	11119	6.8865	93.5847	47.3266	16.2179	
AD02_MNI.img	IFG_opercularis_L	3368	10.5003	87.7671	48.9904	15.7313	
AD02_MNI.img	IFG_opercularis_R	2487	14.4450	91.5118	52.0143	16.3216	
AD02_MNI.img	IFG_orbitalis_L	3472	11.0286	90.6148	54.7614	14.9734	
AD02_MNI.img	IFG_orbitalis_R	2424	3.1003	95.3440	56.9957	15.2314	
AD02_MNI.img	IFG_triangularis_L	2819	10.5442	92.9584	49.9328	16.5832	
AD02_MNI.img	IFG_triangularis_R	2337	12.3495	90.4198	52.8022	16.0867	
AD02_MNI.img	LFOG_L	4376	6.9612	98.0891	53.2468	17.3195	
AD02_MNI.img	LFOG_R	3878	8.9673	103.1598	53.1507	16.8883	
AD02_MNI.img	MFOG_L	3243	13.9288	99.0953	53.4098	14.2989	
AD02_MNI.img	MFOG_R	3554	11.5912	163.8592	58.0687	16.7309	
AD02_MNI.img	RG_L	6077	5.2381	102.9499	47.0068	18.1569	
AD02_MNI.img	RG_R	5250	7.9955	96.9665	49.1096	17.3981	
AD02_MNI.img	PoCG_L	9030	12.0213	92.6252	55.2174	14.6099	
AD02_MNI.img	PoCG_R	10592	9.3945	101.5293	57.4149	15.5309	
AD02_MNI.img	PrCG_L	12757	6.7969	90.4218	51.2270	16.0405	
AD02_MNI.img	PrCG_R	14206	4.9835	93.8423	50.5972	17.3084	
AD02_MNI.img	SPG_L	8349	14.2838	93.9442	57.7006	14.1045	
AD02_MNI.img	SPG_R	6288	16.7628	94.3310	59.5318	12.9687	
AD02_MNI.img	SMG_L	8767	5.2550	88.1823	50.8718	16.2337	
AD02_MNI.img	SMG_R	8869	10.1290	88.4106	50.7689	16.7199	
AD02_MNI.img	AG_L	5747	14.5088	88.2553	55.6502	13.0042	
AD02_MNI.img	AG_R	11687	12.6020	89.8333	55.5584	14.2061	
AD02_MNI.img	PrCu_L	5884	13.6248	89.9507	55.9548	13.2764	
AD02_MNI.img	PrCu_R	6474	18.9429	88.6091	57.5271	12.1187	
AD02_MNI.img	STG_L	12058	6.7754	87.2739	44.9596	17.0595	
AD02_MNI.img	STG_R	12671	7.1925	89.1360	44.8180	17.5980	
AD02_MNI.img	STG_L_pole	5963	10.2892	86.5667	46.0731	14.8337	
AD02_MNI.img	STG_R_pole	6555	10.3248	91.6949	47.1863	15.4271	
AD02_MNI.img	MTG_L	14751	6.7577	83.6883	48.7470	14.3180	
AD02_MNI.img	MTG_R	14133	9.3063	82.5138	49.0303	13.5270	
AD02_MNI.img	MTG_L_pole	1881	11.5507	94.3452	50.7534	13.9509	
AD02_MNI.img	MTG_R_pole	1459	12.0091	98.2274	52.1512	14.6829	
AD02_MNI.img	ITG_L	10116	8.3297	96.2653	49.6794	12.8176	
AD02_MNI.img	ITG_R	11778	7.1807	83.0792	49.0604	12.2102	
AD02_MNI.img	PHG_L	895	22.0831	83.6965	55.1883	10.6214	
AD02_MNI.img	PHG_R	956	23.3577	84.1752	53.7800	12.6374	
AD02_MNI.img	ENT_L	413	20.7861	83.0748	53.5398	11.8955	
AD02_MNI.img	ENT_R	481	16.3671	74.8954	48.5807	12.6253	
AD02_MNI.img	FuG_L	13815	8.4753	93.2262	52.3541	15.7511	
AD02_MNI.img	FuG_R	13629	8.2563	91.0996	50.4404	16.4766	
AD02_MNI.img	SOG_L	2296	15.1231	87.9077	58.8033	14.2328	
AD02_MNI.img	SOG_R	1755	15.6718	84.7022	58.1332	13.1116	
AD02_MNI.img	MOG_L	16327	10.1081	90.3873	54.6885	14.2183	
AD02_MNI.img	MOG_R	14043	11.5450	86.1450	55.8202	12.6225	
AD02_MNI.img	IOG_L	4042	3.6560	86.9921	55.0802	14.5193	
AD02_MNI.img	IOG_R	4826	17.9043	87.6863	58.4876	12.4177	
AD02_MNI.img	Cu_L	7723	9.5933	94.3567	55.8861	16.6168	
AD02_MNI.img	Cu_R	4966	10.6194	90.8407	57.0093	14.8512	
AD02_MNI.img	LG_L	9038	9.4556	92.0866	49.7641	17.4472	
AD02_MNI.img	LG_R	8005	11.6164	92.9737	52.8985	15.0799	
AD02_MNI.img	rostral_ACC_L	4610	10.9491	93.7363	47.5306	16.8330	
AD02_MNI.img	rostral_ACC_R	4687	3.2305	102.5369	47.5624	18.2953	
AD02_MNI.img	subcallosal_ACC_L	661	18.8537	82.8053	55.5482	12.6707	
AD02_MNI.img	subcallosal_ACC_R	841	9.4017	87.4475	47.2162	14.4799	
AD02_MNI.img	subgenual_ACC_L	2439	10.0764	101.3496	52.8603	18.1019	
AD02_MNI.img	subgenual_ACC_R	2553	8.2644	87.1010	44.0009	18.4380	
AD02_MNI.img	dorsal_ACC_L	10677	9.0847	89.9982	53.5152	14.5741	
AD02_MNI.img	dorsal_ACC_R	11391	9.6545	86.1577	48.6536	14.4663	
AD02_MNI.img	PCC_L	7886	9.6721	87.3991	51.6407	14.6187	
AD02_MNI.img	PCC_R	9095	9.7029	86.8315	49.6502	14.9580	
AD02_MNI.img	Insula_L	6722	5.9876	92.2198	48.0388	17.1309	
AD02_MNI.img	Insula_R	6431	6.0675	95.9759	49.7717	18.0369	
AD02_MNI.img	Amyg_L	1228	12.0754	97.8906	62.6384	14.5139	
AD02_MNI.img	Amyg_R	1372	18.0115	97.5863	58.7627	15.3734	
AD02_MNI.img	Hippo_L	4097	12.6663	88.2421	44.8626	14.9905	
AD02_MNI.img	Hippo_R	5115	9.1922	96.9879	41.4628	16.3722	
AD02_MNI.img	Caud_L	3873	14.9738	97.8615	66.1918	17.9166	
AD02_MNI.img	Caud_R	8934	6.5592	96.0516	40.1339	24.8232	
AD02_MNI.img	Put_L	3093	46.9521	92.6032	77.1918	6.2745	
AD02_MNI.img	Put_R	2951	53.7724	95.9486	79.0333	5.1947	
AD02_MNI.img	GP_L	925	71.9587	103.9038	89.2391	5.3193	
AD02_MNI.img	GP_R	889	70.3878	102.9863	90.2928	4.2471	
AD02_MNI.img	Thalamus_L	4880	15.6153	113.4903	77.7964	10.8539	
AD02_MNI.img	Thalamus_R	4231	19.2101	110.7398	78.6474	9.6869	
AD02_MNI.img	HypoThalamus_L	507	21.9463	104.9776	68.4094	15.1889	
AD02_MNI.img	HypoThalamus_R	433	17.9159	106.8821	70.7243	13.9167	
AD02_MNI.img	AnteriorBasalForebrain_L	119	45.0736	96.7854	79.3715	10.6090	
AD02_MNI.img	AnteriorBasalForebrain_R	198	23.4644	102.3671	77.2399	14.7302	
AD02_MNI.img	NucAccumbens_L	561	54.9670	101.9616	75.5040	8.8214	
AD02_MNI.img	NucAccumbens_R	612	46.6993	105.0120	75.7367	8.9879	
AD02_MNI.img	RedNc_L	106	87.9511	110.0013	99.2487	4.5718	
AD02_MNI.img	RedNc_R	169	83.0006	106.8331	96.1455	4.9994	
AD02_MNI.img	Snigra_L	102	85.9497	120.4762	105.0942	6.4515	
AD02_MNI.img	Snigra_R	49	87.9607	113.0229	101.3457	5.9715	
AD02_MNI.img	CerebellumGM_R	42219	9.5619	99.5290	61.0790	13.8159	
AD02_MNI.img	CerebellumGM_L	42140	8.5101	176.5379	60.4831	14.7975	
AD02_MNI.img	CP_L	1177	50.3615	129.5411	94.5228	13.8056	
AD02_MNI.img	CP_R	1177	40.5266	123.1891	91.9242	12.0721	
AD02_MNI.img	Midbrain_L	1876	30.5650	114.3937	84.1501	9.7786	
AD02_MNI.img	Midbrain_R	1905	18.8603	105.5825	79.8507	11.9936	
AD02_MNI.img	CST_L	1191	66.1655	104.3576	86.4062	6.2934	
AD02_MNI.img	CST_R	873	66.9193	109.4371	85.2459	7.0599	
AD02_MNI.img	SCP_L	695	36.3890	102.1409	76.4845	10.7641	
AD02_MNI.img	SCP_R	631	40.4206	100.9367	77.2376	9.9026	
AD02_MNI.img	MCP_L	2678	46.7733	110.6456	82.4398	9.1049	
AD02_MNI.img	MCP_R	2867	40.7817	108.3780	84.2210	8.7708	
AD02_MNI.img	PCT_L	588	73.2906	105.3593	92.0209	5.5713	
AD02_MNI.img	PCT_R	394	73.6022	104.6031	91.4677	5.3347	
AD02_MNI.img	ICP_L	502	56.3759	103.6422	85.2347	7.1523	
AD02_MNI.img	ICP_R	567	59.2818	101.2457	82.4829	7.6147	
AD02_MNI.img	ML_L	688	67.1708	104.6112	84.9484	5.8634	
AD02_MNI.img	ML_R	801	64.4366	100.5853	84.6356	5.3956	
AD02_MNI.img	Pons_L	167	70.2217	103.6206	89.8230	6.6769	
