Gray Images
Image	Object	Volume_mm3	Min	Max	Mean	Std	
AD02.img	PosteriorWM_L	74373	66.0000	1108.0000	798.5320	107.3159	
AD02.img	PosteriorWM_R	75668	89.0000	1163.0000	827.2290	117.6623	
AD02.img	CorpusCallosum_L	17789	57.0000	1160.0000	631.8017	252.1284	
AD02.img	CorpusCallosum_R	18825	60.0000	1174.0000	652.9668	254.6935	
AD02.img	InferiorWM_L	55190	55.0000	1045.0000	723.9640	116.1605	
AD02.img	InferiorWM_R	56261	64.0000	1074.0000	736.6157	137.7254	
AD02.img	LimbicWM_L	12555	67.0000	1303.0000	736.6852	150.1005	
AD02.img	LimbicWM_R	12560	66.0000	1183.0000	719.4908	163.2137	
AD02.img	LateralVentricle_L	40899	34.0000	876.0000	178.2527	88.9289	
AD02.img	LateralVentricle_R	43671	24.0000	998.0000	175.3186	89.0931	
AD02.img	III_ventricle	5517	41.0000	659.0000	183.5229	91.8674	
AD02.img	FrontSul_L	10286	19.0000	823.0000	265.5186	120.3335	
AD02.img	FrontSul_R	10009	0.0000e+00	879.0000	231.0241	104.6264	
AD02.img	CentralSul_L	1274	35.0000	636.0000	244.2850	100.3254	
AD02.img	CentralSul_R	1607	44.0000	709.0000	255.4150	110.3214	
AD02.img	SylvianFissureExt_L	7949	37.0000	695.0000	184.0767	68.6917	
AD02.img	SylvianFissureExt_R	8168	12.0000	702.0000	180.1887	68.6406	
AD02.img	ParietSul_L	7738	21.0000	663.0000	244.4308	108.3181	
AD02.img	ParietSul_R	8981	26.0000	784.0000	262.7947	114.9081	
AD02.img	CinguSul_L	4144	29.0000	672.0000	256.4655	98.6085	
AD02.img	CinguSul_R	4478	17.0000	577.0000	221.6570	87.3310	
AD02.img	OcciptSul_L	1130	59.0000	603.0000	241.7871	91.3339	
AD02.img	OcciptSul_R	1077	78.0000	700.0000	298.8462	99.7515	
AD02.img	TempSul_L	144	38.0000	485.0000	220.5662	108.0494	
AD02.img	TempSul_R	470	28.0000	517.0000	253.1753	86.2190	
AD02.img	IV_ventricle	2444	42.0000	634.0000	246.6828	110.4882	



Type1-L4 Statistics

AD02.img	SFG_L	19445	20.0000	2654.0000	595.9106	227.2574	
AD02.img	SFG_R	18081	0.0000e+00	2472.0000	622.0789	253.4128	
AD02.img	MFG_L	21573	36.0000	1160.0000	559.3346	186.6255	
AD02.img	MFG_R	20805	47.0000	1220.0000	565.8255	209.3752	
AD02.img	IFG_L	10593	57.0000	1083.0000	535.9555	184.6535	
AD02.img	IFG_R	7940	23.0000	1079.0000	578.5250	193.2178	
AD02.img	OG_L	8445	35.0000	1163.0000	536.0894	196.1436	
AD02.img	OG_R	8098	50.0000	2480.0000	572.5479	229.5785	
AD02.img	RG_L	6787	33.0000	1327.0000	501.7896	211.0191	
AD02.img	RG_R	5714	30.0000	1234.0000	526.5418	203.9486	
AD02.img	PoCG_L	9824	81.0000	1066.0000	546.8266	165.7438	
AD02.img	PoCG_R	11482	41.0000	1189.0000	597.3741	182.6271	
AD02.img	PrCG_L	13920	45.0000	970.0000	496.7215	175.4467	
AD02.img	PrCG_R	15592	31.0000	961.0000	500.1274	186.1015	
AD02.img	SPG_L	9125	81.0000	1040.0000	591.0014	166.7562	
AD02.img	SPG_R	6863	92.0000	1154.0000	624.4341	159.6552	
AD02.img	SMG_L	9581	20.0000	962.0000	508.3147	180.6185	
AD02.img	SMG_R	9700	54.0000	1000.0000	550.5843	202.2988	
AD02.img	AG_L	6379	98.0000	1005.0000	586.3247	153.4939	
AD02.img	AG_R	12727	82.0000	1112.0000	623.2896	177.9716	
AD02.img	PrCu_L	6435	47.0000	1000.0000	565.3455	153.4114	
AD02.img	PrCu_R	7017	156.0000	999.0000	581.3487	138.9987	
AD02.img	STG_L	19764	42.0000	1007.0000	418.7865	171.5702	
AD02.img	STG_R	20953	40.0000	966.0000	441.6243	187.3970	
AD02.img	MTG_L	18222	39.0000	985.0000	519.2355	162.4562	
AD02.img	MTG_R	16919	49.0000	1292.0000	548.8206	167.2849	
AD02.img	ITG_L	11042	53.0000	1016.0000	512.8594	142.3274	
AD02.img	ITG_R	13031	48.0000	1000.0000	542.3416	155.3436	
AD02.img	Limbic_L	1439	130.0000	753.0000	432.8900	103.4702	
AD02.img	Limbic_R	1518	102.0000	708.0000	423.4573	112.3498	
AD02.img	FuG_L	15277	55.0000	880.0000	437.9522	144.8463	
AD02.img	FuG_R	14945	43.0000	912.0000	442.6168	159.4792	
AD02.img	SOG_L	2499	117.0000	988.0000	610.1612	168.3845	
AD02.img	SOG_R	1943	132.0000	920.0000	614.9332	161.8368	
AD02.img	MOG_L	17967	68.0000	1043.0000	593.4997	170.2284	
AD02.img	MOG_R	15347	66.0000	1050.0000	635.1115	162.9418	
AD02.img	IOG_L	4362	33.0000	961.0000	563.5023	157.5749	
AD02.img	IOG_R	5256	146.0000	1011.0000	655.1122	153.2931	
AD02.img	Cu_L	8464	44.0000	999.0000	550.5629	192.1128	
AD02.img	Cu_R	5471	79.0000	985.0000	554.8751	167.1145	
AD02.img	LG_L	9879	51.0000	893.0000	414.5060	165.8305	
AD02.img	LG_R	8703	44.0000	853.0000	446.2289	150.5735	
AD02.img	Cingulate_L	28656	26.0000	1117.0000	507.9504	166.5017	
AD02.img	Cingulate_R	31156	28.0000	1270.0000	477.0769	175.7064	
AD02.img	Insula_L	7276	32.0000	804.0000	401.9517	152.3143	
AD02.img	Insula_R	6902	52.0000	828.0000	433.5570	162.8042	
AD02.img	Amyg_L	1330	54.0000	794.0000	495.5892	128.1597	
AD02.img	Amyg_R	1449	128.0000	838.0000	484.5295	135.9003	
AD02.img	Hippo_L	4500	53.0000	777.0000	363.7288	134.6240	
AD02.img	Hippo_R	5584	55.0000	815.0000	341.2393	147.3647	
AD02.img	Caud_L	4216	93.0000	825.0000	534.0565	145.5634	
AD02.img	Caud_R	9805	30.0000	898.0000	325.9086	201.3871	
AD02.img	Put_L	3323	346.0000	779.0000	616.1556	57.4999	
AD02.img	Put_R	3244	367.0000	855.0000	648.2413	49.6542	
AD02.img	GP_L	1091	542.0000	857.0000	703.3414	50.9770	
AD02.img	GP_R	972	519.0000	832.0000	718.1270	40.2766	
AD02.img	Thalamus_L	5476	105.0000	911.0000	583.8317	90.1780	
AD02.img	Thalamus_R	4611	110.0000	891.0000	582.5635	84.3127	
AD02.img	BasalForebrain_L	2568	126.0000	869.0000	564.9930	132.4061	
AD02.img	BasalForebrain_R	2825	94.0000	865.0000	547.4111	146.9278	
AD02.img	midbrain_L	3619	161.0000	1053.0000	643.5847	119.5133	
AD02.img	midbrain_R	3529	107.0000	1000.0000	626.1665	125.5789	
AD02.img	Cerebellum_R	46273	45.0000	855.0000	497.2429	121.3759	
AD02.img	Cerebellum_L	46273	40.0000	1569.0000	476.0321	123.8609	
AD02.img	Pons_L	6750	146.0000	864.0000	589.2791	74.3739	
AD02.img	Pons_R	6438	161.0000	866.0000	593.1810	78.7831	
AD02.img	Medulla_L	1836	133.0000	750.0000	509.5287	95.1565	
AD02.img	Medulla_R	2127	121.0000	735.0000	527.0928	84.4363	
AD02.img	ant_DPWM_L	26879	257.0000	1350.0000	812.6605	123.5420	
AD02.img	ant_DPWM_R	25116	155.0000	1308.0000	827.3793	139.6936	
AD02.img	post_DPWM_L	6286	230.0000	969.0000	767.5914	66.4765	
AD02.img	post_DPWM_R	5023	104.0000	981.0000	716.2501	175.5523	
AD02.img	GCC_L	3027	274.0000	1160.0000	815.9383	140.4694	
AD02.img	GCC_R	3233	233.0000	1174.0000	831.2274	138.6508	
AD02.img	BCC_L	5403	138.0000	1158.0000	715.9744	168.8376	
AD02.img	BCC_R	5697	94.0000	1151.0000	673.0365	219.2396	
AD02.img	SCC_L	9360	57.0000	965.0000	523.6651	266.8995	
AD02.img	SCC_R	9896	60.0000	979.0000	583.1774	271.9740	
AD02.img	PVA_posterior_L	1695	112.0000	896.0000	519.3727	157.3192	
AD02.img	PVA_posterior_R	1937	89.0000	863.0000	488.1705	171.9261	
AD02.img	ALIC_L	1442	541.0000	916.0000	724.3811	54.6279	
AD02.img	ALIC_R	1894	75.0000	876.0000	694.6084	112.4988	
AD02.img	PLIC_L	2481	420.0000	848.0000	693.3495	49.2454	
AD02.img	PLIC_R	2466	489.0000	856.0000	697.2391	48.6115	
AD02.img	inf_DPWM_L	21561	55.0000	1023.0000	710.7332	136.9093	
AD02.img	inf_DPWM_R	19075	64.0000	1002.0000	710.1137	157.2480	
AD02.img	CGC_L	2839	483.0000	1303.0000	817.2973	110.6652	
AD02.img	CGC_R	3411	525.0000	1183.0000	816.4799	102.4195	
AD02.img	CGH_L	1359	180.0000	902.0000	662.5885	96.9069	
AD02.img	CGH_R	1475	200.0000	880.0000	633.7761	100.5276	
AD02.img	Fx/ST_L	1142	146.0000	969.0000	644.9510	126.4689	
AD02.img	Fx/ST_R	1353	196.0000	935.0000	659.5187	115.5474	
AD02.img	Fx_L	678	67.0000	776.0000	337.7695	124.2775	
AD02.img	Fx_R	1120	66.0000	826.0000	364.1697	140.0051	
AD02.img	PeripheralParietalWM_L	35159	403.0000	1080.0000	806.7414	74.5572	
AD02.img	PeripheralParietalWM_R	38948	437.0000	1153.0000	841.5936	81.7025	
AD02.img	AnteriorLateralVentricle_L	27132	34.0000	876.0000	172.6694	81.4942	
AD02.img	PosteriorLateralVentricle_L	9895	37.0000	791.0000	172.0596	88.2538	
AD02.img	InferiorLateralVentricle_L	3873	49.0000	768.0000	233.1893	117.2867	
AD02.img	AnteriorLateralVentricle_R	27323	33.0000	998.0000	168.6045	79.3344	
AD02.img	PosteriorLateralVentricle_R	12011	47.0000	854.0000	178.8872	98.3332	
AD02.img	InferiorLateralVentricle_R	4337	24.0000	823.0000	207.7344	110.1193	
AD02.img	III_ventricle	5517	41.0000	659.0000	183.5229	91.8674	
AD02.img	PVA_anterior_L	1962	116.0000	1000.0000	525.4495	131.1335	
AD02.img	PVA_anterior_R	2027	49.0000	963.0000	489.3337	165.6255	
AD02.img	PeripheralFrontalWM_L	50932	242.0000	4039.0000	905.7476	377.4175	
AD02.img	PeripheralFrontalWM_R	48831	406.0000	3634.0000	931.5631	331.6093	
AD02.img	PeripheralTemporalWM_L	29114	198.0000	1045.0000	739.8464	98.3300	
AD02.img	PeripheralTemporalWM_R	32260	106.0000	1074.0000	762.8465	118.6874	
AD02.img	PeripheralOccipitalWM_L	31827	66.0000	1108.0000	805.8537	125.7106	
AD02.img	PeripheralOccipitalWM_R	30329	95.0000	1163.0000	841.7031	111.8820	
AD02.img	PeripheralCingulateWM_L	6541	237.0000	1240.0000	774.4001	90.9356	
AD02.img	PeripheralCingulateWM_R	5203	429.0000	994.0000	772.2066	88.0929	
AD02.img	CerebellumWM_R	10441	242.0000	844.0000	639.8217	64.6896	
AD02.img	CerebellumWM_L	10049	240.0000	838.0000	640.1354	59.6810	
AD02.img	FrontSul_L	10286	19.0000	823.0000	265.5186	120.3335	
AD02.img	FrontSul_R	10009	0.0000e+00	879.0000	231.0241	104.6264	
AD02.img	CentralSul_L	1274	35.0000	636.0000	244.2850	100.3254	
AD02.img	CentralSul_R	1607	44.0000	709.0000	255.4150	110.3214	
AD02.img	SylFrontSul_L	4438	38.0000	695.0000	198.2798	69.8253	
AD02.img	SylFrontSul_R	4109	31.0000	702.0000	194.9366	71.9836	
AD02.img	SylTempSul_L	3253	37.0000	459.0000	163.0237	60.4319	
AD02.img	SylTempSul_R	3990	12.0000	486.0000	164.3925	61.2976	
AD02.img	SylParieSul_L	259	59.0000	539.0000	205.2000	77.1893	
AD02.img	SylParieSul_R	70	133.0000	356.0000	215.2424	57.3744	
AD02.img	ParietSul_L	7738	21.0000	663.0000	244.4308	108.3181	
AD02.img	ParietSul_R	8981	26.0000	784.0000	262.7947	114.9081	
AD02.img	CinguSul_L	4144	29.0000	672.0000	256.4655	98.6085	
AD02.img	CinguSul_R	4478	17.0000	577.0000	221.6570	87.3310	
AD02.img	OcciptSul_L	1130	59.0000	603.0000	241.7871	91.3339	
AD02.img	OcciptSul_R	1077	78.0000	700.0000	298.8462	99.7515	
AD02.img	TempSul_L	144	38.0000	485.0000	220.5662	108.0494	
AD02.img	TempSul_R	470	28.0000	517.0000	253.1753	86.2190	
AD02.img	Caudate_tail_L	315	128.0000	777.0000	358.4631	143.0176	
AD02.img	Caudate_tail_R	472	120.0000	805.0000	372.3937	139.9565	
AD02.img	IV_ventricle	2444	42.0000	634.0000	246.6828	110.4882	



Type1-L5 Statistics

AD02.img	SFG_L	10537	63.0000	1079.0000	547.2726	164.2033	
AD02.img	SFG_R	7710	41.0000	1124.0000	539.5395	168.6461	
AD02.img	SFG_PFC_L	6432	31.0000	2654.0000	627.0241	213.7745	
AD02.img	SFG_PFC_R	7182	47.0000	2237.0000	637.8014	229.6616	
AD02.img	SFG_pole_L	2477	20.0000	2381.0000	722.0451	378.9717	
AD02.img	SFG_pole_R	3190	0.0000e+00	2472.0000	786.2017	364.1079	
AD02.img	MFG_L	9644	36.0000	1123.0000	554.4094	171.7908	
AD02.img	MFG_R	8617	47.0000	1155.0000	545.0695	197.1380	
AD02.img	MFG_DPFC_L	11930	41.0000	1160.0000	563.3157	197.7156	
AD02.img	MFG_DPFC_R	12188	53.0000	1220.0000	580.4998	216.4141	
AD02.img	IFG_opercularis_L	3705	57.0000	927.0000	485.3141	168.3517	
AD02.img	IFG_opercularis_R	2740	92.0000	1018.0000	543.1298	189.9434	
AD02.img	IFG_orbitalis_L	3816	63.0000	1047.0000	580.7968	173.0608	
AD02.img	IFG_orbitalis_R	2674	23.0000	1079.0000	609.5262	185.4773	
AD02.img	IFG_triangularis_L	3073	86.0000	1083.0000	541.3165	201.4134	
AD02.img	IFG_triangularis_R	2528	76.0000	1064.0000	584.0897	198.4655	
AD02.img	LFOG_L	4814	35.0000	1144.0000	528.3219	204.0975	
AD02.img	LFOG_R	4192	51.0000	1161.0000	535.9602	198.4919	
AD02.img	MFOG_L	3632	77.0000	1163.0000	546.3860	184.5706	
AD02.img	MFOG_R	3907	50.0000	2480.0000	611.8026	252.9948	
AD02.img	RG_L	6787	33.0000	1327.0000	501.7896	211.0191	
AD02.img	RG_R	5714	30.0000	1234.0000	526.5418	203.9486	
AD02.img	PoCG_L	9824	81.0000	1066.0000	546.8266	165.7438	
AD02.img	PoCG_R	11482	41.0000	1189.0000	597.3741	182.6271	
AD02.img	PrCG_L	13920	45.0000	970.0000	496.7215	175.4467	
AD02.img	PrCG_R	15592	31.0000	961.0000	500.1274	186.1015	
AD02.img	SPG_L	9125	81.0000	1040.0000	591.0014	166.7562	
AD02.img	SPG_R	6863	92.0000	1154.0000	624.4341	159.6552	
AD02.img	SMG_L	9581	20.0000	962.0000	508.3147	180.6185	
AD02.img	SMG_R	9700	54.0000	1000.0000	550.5843	202.2988	
AD02.img	AG_L	6379	98.0000	1005.0000	586.3247	153.4939	
AD02.img	AG_R	12727	82.0000	1112.0000	623.2896	177.9716	
AD02.img	PrCu_L	6435	47.0000	1000.0000	565.3455	153.4114	
AD02.img	PrCu_R	7017	156.0000	999.0000	581.3487	138.9987	
AD02.img	STG_L	13206	42.0000	1007.0000	418.3902	181.3748	
AD02.img	STG_R	13773	40.0000	966.0000	450.8667	200.0836	
AD02.img	STG_L_pole	6559	53.0000	863.0000	419.5844	149.8904	
AD02.img	STG_R_pole	7181	41.0000	944.0000	423.8969	158.7791	
AD02.img	MTG_L	16167	39.0000	985.0000	521.3160	164.7471	
AD02.img	MTG_R	15339	49.0000	1292.0000	553.5621	168.1307	
AD02.img	MTG_L_pole	2056	76.0000	938.0000	502.8728	142.1093	
AD02.img	MTG_R_pole	1580	67.0000	926.0000	502.7897	151.3035	
AD02.img	ITG_L	11042	53.0000	1016.0000	512.8594	142.3274	
AD02.img	ITG_R	13031	48.0000	1000.0000	542.3416	155.3436	
AD02.img	PHG_L	1021	130.0000	685.0000	431.4669	99.2798	
AD02.img	PHG_R	1001	146.0000	708.0000	431.0148	106.8642	
AD02.img	ENT_L	418	149.0000	753.0000	436.3687	112.9860	
AD02.img	ENT_R	517	102.0000	678.0000	408.8204	120.9405	
AD02.img	FuG_L	15277	55.0000	880.0000	437.9522	144.8463	
AD02.img	FuG_R	14945	43.0000	912.0000	442.6168	159.4792	
AD02.img	SOG_L	2499	117.0000	988.0000	610.1612	168.3845	
AD02.img	SOG_R	1943	132.0000	920.0000	614.9332	161.8368	
AD02.img	MOG_L	17967	68.0000	1043.0000	593.4997	170.2284	
AD02.img	MOG_R	15347	66.0000	1050.0000	635.1115	162.9418	
AD02.img	IOG_L	4362	33.0000	961.0000	563.5023	157.5749	
AD02.img	IOG_R	5256	146.0000	1011.0000	655.1122	153.2931	
AD02.img	Cu_L	8464	44.0000	999.0000	550.5629	192.1128	
AD02.img	Cu_R	5471	79.0000	985.0000	554.8751	167.1145	
AD02.img	LG_L	9879	51.0000	893.0000	414.5060	165.8305	
AD02.img	LG_R	8703	44.0000	853.0000	446.2289	150.5735	
AD02.img	rostral_ACC_L	5037	45.0000	1117.0000	526.6919	198.7236	
AD02.img	rostral_ACC_R	5191	28.0000	1270.0000	537.1654	226.5018	
AD02.img	subcallosal_ACC_L	731	150.0000	867.0000	529.3651	136.0078	
AD02.img	subcallosal_ACC_R	889	65.0000	929.0000	464.9988	154.7768	
AD02.img	subgenual_ACC_L	2689	59.0000	795.0000	426.9561	158.9426	
AD02.img	subgenual_ACC_R	2764	41.0000	792.0000	363.0695	165.3618	
AD02.img	dorsal_ACC_L	11568	26.0000	978.0000	529.1880	154.7154	
AD02.img	dorsal_ACC_R	12364	48.0000	960.0000	482.6648	153.9102	
AD02.img	PCC_L	8633	69.0000	864.0000	491.9686	155.9849	
AD02.img	PCC_R	9951	58.0000	882.0000	471.5309	158.6339	
AD02.img	Insula_L	7276	32.0000	804.0000	401.9517	152.3143	
AD02.img	Insula_R	6902	52.0000	828.0000	433.5570	162.8042	
AD02.img	Amyg_L	1330	54.0000	794.0000	495.5892	128.1597	
AD02.img	Amyg_R	1449	128.0000	838.0000	484.5295	135.9003	
AD02.img	Hippo_L	4500	53.0000	777.0000	363.7288	134.6240	
AD02.img	Hippo_R	5584	55.0000	815.0000	341.2393	147.3647	
AD02.img	Caud_L	4216	93.0000	825.0000	534.0565	145.5634	
AD02.img	Caud_R	9805	30.0000	898.0000	325.9086	201.3871	
AD02.img	Put_L	3323	346.0000	779.0000	616.1556	57.4999	
AD02.img	Put_R	3244	367.0000	855.0000	648.2413	49.6542	
AD02.img	GP_L	1091	542.0000	857.0000	703.3414	50.9770	
AD02.img	GP_R	972	519.0000	832.0000	718.1270	40.2766	
AD02.img	Thalamus_L	5476	105.0000	911.0000	583.8317	90.1780	
AD02.img	Thalamus_R	4611	110.0000	891.0000	582.5635	84.3127	
AD02.img	HypoThalamus_L	577	126.0000	868.0000	504.3291	119.3664	
AD02.img	HypoThalamus_R	516	143.0000	849.0000	531.4703	118.5880	
AD02.img	AnteriorBasalForebrain_L	133	387.0000	788.0000	647.5397	90.6216	
AD02.img	AnteriorBasalForebrain_R	206	176.0000	851.0000	658.0974	119.8446	
AD02.img	NucAccumbens_L	606	405.0000	825.0000	590.8049	77.3221	
AD02.img	NucAccumbens_R	674	362.0000	865.0000	611.6479	83.7266	
AD02.img	RedNc_L	109	597.0000	825.0000	706.6117	50.2433	
AD02.img	RedNc_R	188	538.0000	810.0000	685.5337	52.7175	
AD02.img	Snigra_L	102	629.0000	925.0000	786.10288	60.5675	
AD02.img	Snigra_R	50	621.0000	850.0000	760.1702	57.9924	
AD02.img	CerebellumGM_R	46273	45.0000	855.0000	497.2429	121.3759	
AD02.img	CerebellumGM_L	46273	40.0000	1569.0000	476.0321	123.8609	
AD02.img	CP_L	1284	223.0000	1053.0000	718.6541	121.7936	
AD02.img	CP_R	1265	206.0000	1000.0000	707.7548	110.2081	
AD02.img	Midbrain_L	2126	161.0000	899.0000	588.1921	86.0431	
AD02.img	Midbrain_R	2028	107.0000	810.0000	566.4943	105.1596	
AD02.img	CST_L	1327	426.0000	781.0000	602.0652	55.3661	
AD02.img	CST_R	940	444.0000	821.0000	598.1661	60.1849	
AD02.img	SCP_L	812	146.0000	699.0000	519.8179	85.5715	
AD02.img	SCP_R	677	172.0000	722.0000	537.8861	82.4018	
AD02.img	MCP_L	2981	222.0000	864.0000	596.8376	77.6221	
AD02.img	MCP_R	3179	161.0000	866.0000	611.4240	84.3430	
AD02.img	PCT_L	658	504.0000	740.0000	630.3451	43.9515	
AD02.img	PCT_R	410	485.0000	745.0000	626.2397	46.1027	
AD02.img	ICP_L	538	331.0000	750.0000	572.7686	57.7445	
AD02.img	ICP_R	566	356.0000	700.0000	565.7481	57.0435	
AD02.img	ML_L	790	440.0000	740.0000	573.8037	47.7583	
AD02.img	ML_R	892	404.0000	730.0000	572.3207	46.7719	
AD02.img	Pons_L	185	380.0000	727.0000	600.5771	60.7262	
AD02.img	Pons_R	343	301.0000	715.0000	534.1600	62.8397	
AD02.img	Medulla_L	1298	133.0000	690.0000	483.3073	95.2932	
AD02.img	Medulla_R	1561	121.0000	735.0000	513.0932	88.2945	
AD02.img	ACR_L	11074	392.0000	1350.0000	888.4579	116.4258	
AD02.img	ACR_R	11337	284.0000	1308.0000	906.8020	131.9151	
AD02.img	SCR_L	15597	342.0000	1121.0000	760.2080	98.0404	
AD02.img	SCR_R	13403	155.0000	1081.0000	766.1834	105.3225	
AD02.img	PCR_L	6286	230.0000	969.0000	767.5914	66.4765	
AD02.img	PCR_R	5023	104.0000	981.0000	716.2501	175.5523	
AD02.img	GCC_L	3027	274.0000	1160.0000	815.9383	140.4694	
AD02.img	GCC_R	3233	233.0000	1174.0000	831.2274	138.6508	
AD02.img	BCC_L	5403	138.0000	1158.0000	715.9744	168.8376	
AD02.img	BCC_R	5697	94.0000	1151.0000	673.0365	219.2396	
AD02.img	SCC_L	9360	57.0000	965.0000	523.6651	266.8995	
AD02.img	SCC_R	9896	60.0000	979.0000	583.1774	271.9740	
AD02.img	PVWl_L	593	125.0000	896.0000	552.2473	173.3605	
AD02.img	PVWl_R	568	98.0000	863.0000	447.4517	192.8100	
AD02.img	ALIC_L	1442	541.0000	916.0000	724.3811	54.6279	
AD02.img	ALIC_R	1894	75.0000	876.0000	694.6084	112.4988	
AD02.img	PLIC_L	2481	420.0000	848.0000	693.3495	49.2454	
AD02.img	PLIC_R	2466	489.0000	856.0000	697.2391	48.6115	
AD02.img	RLIC_L	3120	378.0000	920.0000	714.0122	56.5112	
AD02.img	RLIC_R	3776	486.0000	950.0000	732.3503	61.7600	
AD02.img	EC_L	2868	358.0000	899.0000	655.5278	78.1139	
AD02.img	EC_R	2131	182.0000	884.0000	684.8089	87.5006	
AD02.img	CGC_L	2839	483.0000	1303.0000	817.2973	110.6652	
AD02.img	CGC_R	3411	525.0000	1183.0000	816.4799	102.4195	
AD02.img	CGH_L	1359	180.0000	902.0000	662.5885	96.9069	
AD02.img	CGH_R	1475	200.0000	880.0000	633.7761	100.5276	
AD02.img	Fx/ST_L	1142	146.0000	969.0000	644.9510	126.4689	
AD02.img	Fx/ST_R	1353	196.0000	935.0000	659.5187	115.5474	
