Gray Images
Image	Object	Volume_mm3	Min	Max	Mean	Std	
Normal02.img	PosteriorWM_L	62710	96.0000	1090.0000	754.4448	86.6315	
Normal02.img	PosteriorWM_R	64182	188.0000	1057.0000	759.6783	78.1286	
Normal02.img	CorpusCallosum_L	13098	263.0000	807.0000	666.7805	57.3220	
Normal02.img	CorpusCallosum_R	13210	225.0000	797.0000	672.4049	57.6333	
Normal02.img	InferiorWM_L	50238	253.0000	958.0000	651.8665	80.6255	
Normal02.img	InferiorWM_R	49978	262.0000	940.0000	665.6409	79.5823	
Normal02.img	LimbicWM_L	10773	80.0000	857.0000	651.9597	92.3223	
Normal02.img	LimbicWM_R	9964	114.0000	855.0000	649.0286	90.3429	
Normal02.img	LateralVentricle_L	13049	34.0000	709.0000	196.2903	122.0242	
Normal02.img	LateralVentricle_R	11651	32.0000	691.0000	207.9176	126.9651	
Normal02.img	III_ventricle	1888	52.0000	606.0000	231.3285	109.0845	
Normal02.img	FrontSul_L	11392	33.0000	556.0000	224.2964	84.4458	
Normal02.img	FrontSul_R	9524	29.0000	551.0000	229.3281	95.8716	
Normal02.img	CentralSul_L	1587	77.0000	631.0000	310.3424	107.4933	
Normal02.img	CentralSul_R	1669	67.0000	661.0000	269.2636	104.9864	
Normal02.img	SylvianFissureExt_L	4346	24.0000	561.0000	199.4279	81.6586	
Normal02.img	SylvianFissureExt_R	3643	42.0000	575.0000	205.9658	87.4116	
Normal02.img	ParietSul_L	6947	70.0000	683.0000	310.4183	113.7892	
Normal02.img	ParietSul_R	7260	62.0000	679.0000	306.6321	114.3728	
Normal02.img	CinguSul_L	3480	36.0000	544.0000	253.6241	88.8107	
Normal02.img	CinguSul_R	3297	30.0000	553.0000	241.2409	91.5792	
Normal02.img	OcciptSul_L	1162	91.0000	729.0000	403.0781	111.0378	
Normal02.img	OcciptSul_R	962	83.0000	706.0000	359.9441	100.7467	
Normal02.img	TempSul_L	352	113.0000	597.0000	307.1171	89.1716	
Normal02.img	TempSul_R	588	72.0000	519.0000	263.8600	86.7985	
Normal02.img	IV_ventricle	1942	33.0000	486.0000	191.9017	103.1297	



Type1-L4 Statistics

Normal02.img	SFG_L	21613	112.0000	776.0000	493.5169	93.1851	
Normal02.img	SFG_R	20668	98.0000	811.0000	502.5604	95.3877	
Normal02.img	MFG_L	19462	86.0000	760.0000	480.9104	96.0635	
Normal02.img	MFG_R	18298	92.0000	805.0000	504.3772	101.4785	
Normal02.img	IFG_L	10517	81.0000	684.0000	454.9474	99.2598	
Normal02.img	IFG_R	7430	94.0000	761.0000	484.8807	100.5167	
Normal02.img	OG_L	8240	10.0000	774.0000	429.2273	100.5259	
Normal02.img	OG_R	7100	53.0000	764.0000	460.9428	94.9886	
Normal02.img	RG_L	4376	62.0000	699.0000	415.1381	99.1493	
Normal02.img	RG_R	4361	89.0000	725.0000	429.9301	94.4559	
Normal02.img	PoCG_L	9539	67.0000	812.0000	532.8659	110.1670	
Normal02.img	PoCG_R	9983	87.0000	798.0000	538.8848	117.6772	
Normal02.img	PrCG_L	11149	90.0000	761.0000	509.9501	104.2291	
Normal02.img	PrCG_R	14890	76.0000	750.0000	507.9533	105.4966	
Normal02.img	SPG_L	8071	179.0000	942.0000	609.4153	110.8171	
Normal02.img	SPG_R	6169	129.0000	895.0000	609.7948	108.2312	
Normal02.img	SMG_L	8213	110.0000	888.0000	546.9330	111.2848	
Normal02.img	SMG_R	7655	150.0000	856.0000	552.8828	109.0246	
Normal02.img	AG_L	6696	158.0000	921.0000	596.0367	116.6528	
Normal02.img	AG_R	11394	136.0000	918.0000	596.9174	116.2496	
Normal02.img	PrCu_L	5432	213.0000	963.0000	578.8146	105.5036	
Normal02.img	PrCu_R	5443	151.0000	907.0000	577.0880	101.3943	
Normal02.img	STG_L	15709	40.0000	923.0000	465.2819	120.7766	
Normal02.img	STG_R	15438	45.0000	905.0000	469.2207	125.9382	
Normal02.img	MTG_L	15231	115.0000	882.0000	498.0433	102.0064	
Normal02.img	MTG_R	14801	76.0000	891.0000	512.1167	112.5035	
Normal02.img	ITG_L	10503	120.0000	802.0000	450.8507	89.9313	
Normal02.img	ITG_R	11303	125.0000	819.0000	454.6110	91.4766	
Normal02.img	Limbic_L	1853	186.0000	604.0000	385.0359	59.9004	
Normal02.img	Limbic_R	1862	146.0000	682.0000	412.2499	74.9782	
Normal02.img	FuG_L	12387	105.0000	834.0000	442.8325	95.0435	
Normal02.img	FuG_R	12276	59.0000	760.0000	431.6075	95.5011	
Normal02.img	SOG_L	1830	260.0000	984.0000	693.1787	116.2775	
Normal02.img	SOG_R	2016	216.0000	958.0000	653.8713	125.3862	
Normal02.img	MOG_L	15216	156.0000	1061.0000	644.1405	122.3707	
Normal02.img	MOG_R	13339	117.0000	956.0000	621.9982	115.1691	
Normal02.img	IOG_L	3025	171.0000	908.0000	608.2413	104.6601	
Normal02.img	IOG_R	4111	183.0000	936.0000	599.3541	103.9940	
Normal02.img	Cu_L	6107	118.0000	974.0000	611.0342	136.9990	
Normal02.img	Cu_R	5773	144.0000	947.0000	582.9496	119.8169	
Normal02.img	LG_L	7743	66.0000	768.0000	490.9589	102.5057	
Normal02.img	LG_R	6661	64.0000	776.0000	481.1134	106.0693	
Normal02.img	Cingulate_L	20503	30.0000	794.0000	472.3354	100.7211	
Normal02.img	Cingulate_R	20967	34.0000	805.0000	460.0150	100.1375	
Normal02.img	Insula_L	6223	77.0000	639.0000	408.0963	85.2348	
Normal02.img	Insula_R	6606	83.0000	701.0000	436.6660	93.2094	
Normal02.img	Amyg_L	1516	193.0000	583.0000	408.4871	40.3059	
Normal02.img	Amyg_R	1828	83.0000	564.0000	413.1212	47.0338	
Normal02.img	Hippo_L	3584	133.0000	676.0000	424.3046	68.9809	
Normal02.img	Hippo_R	3911	118.0000	669.0000	425.5987	72.5176	
Normal02.img	Caud_L	4041	213.0000	689.0000	497.6380	54.1123	
Normal02.img	Caud_R	4002	230.0000	696.0000	508.9808	53.1887	
Normal02.img	Put_L	3630	303.0000	667.0000	515.3266	45.6506	
Normal02.img	Put_R	3563	303.0000	688.0000	526.7214	43.3002	
Normal02.img	GP_L	1467	438.0000	668.0000	592.5849	29.1103	
Normal02.img	GP_R	1498	321.0000	707.0000	603.5937	33.4170	
Normal02.img	Thalamus_L	5044	250.0000	689.0000	532.5299	50.1449	
Normal02.img	Thalamus_R	5048	129.0000	684.0000	529.7158	56.1506	
Normal02.img	BasalForebrain_L	3137	223.0000	690.0000	497.8995	80.6938	
Normal02.img	BasalForebrain_R	3158	95.0000	750.0000	516.6383	80.6458	
Normal02.img	midbrain_L	4790	287.0000	691.0000	547.5475	49.6143	
Normal02.img	midbrain_R	4960	201.0000	721.0000	549.7067	60.5969	
Normal02.img	Cerebellum_R	49445	61.0000	670.0000	436.8775	81.2477	
Normal02.img	Cerebellum_L	51114	62.0000	685.0000	441.6984	81.7923	
Normal02.img	Pons_L	7788	173.0000	637.0000	492.9007	41.2606	
Normal02.img	Pons_R	8805	170.0000	605.0000	489.7149	42.0900	
Normal02.img	Medulla_L	1858	130.0000	517.0000	405.2692	52.8613	
Normal02.img	Medulla_R	2302	144.0000	521.0000	413.0454	44.1904	
Normal02.img	ant_DPWM_L	26905	429.0000	793.0000	675.7518	31.6809	
Normal02.img	ant_DPWM_R	26681	176.0000	815.0000	687.8750	37.5817	
Normal02.img	post_DPWM_L	6443	466.0000	806.0000	692.0583	43.9507	
Normal02.img	post_DPWM_R	5644	469.0000	809.0000	710.3442	38.4754	
Normal02.img	GCC_L	2367	294.0000	773.0000	665.9537	48.2811	
Normal02.img	GCC_R	2787	319.0000	765.0000	679.0091	49.7761	
Normal02.img	BCC_L	3614	263.0000	758.0000	644.0461	59.2531	
Normal02.img	BCC_R	3733	225.0000	776.0000	647.2758	61.2052	
Normal02.img	SCC_L	7118	304.0000	807.0000	678.5978	55.5583	
Normal02.img	SCC_R	6691	303.0000	797.0000	683.6728	54.2114	
Normal02.img	PVA_posterior_L	842	96.0000	723.0000	520.2619	108.5153	
Normal02.img	PVA_posterior_R	829	188.0000	726.0000	525.8168	101.6785	
Normal02.img	ALIC_L	2033	359.0000	740.0000	630.6103	39.1140	
Normal02.img	ALIC_R	2198	421.0000	743.0000	640.7126	42.0553	
Normal02.img	PLIC_L	2839	414.0000	699.0000	610.0699	31.5615	
Normal02.img	PLIC_R	2906	494.0000	735.0000	612.3107	32.5843	
Normal02.img	inf_DPWM_L	19245	336.0000	897.0000	660.4555	81.0980	
Normal02.img	inf_DPWM_R	17625	286.0000	862.0000	667.8767	69.7675	
Normal02.img	CGC_L	2641	481.0000	795.0000	679.3898	49.1530	
Normal02.img	CGC_R	2734	444.0000	790.0000	681.4815	48.5216	
Normal02.img	CGH_L	1430	397.0000	765.0000	589.2030	73.4346	
Normal02.img	CGH_R	1534	407.0000	750.0000	595.4202	62.4386	
Normal02.img	Fx/ST_L	1194	195.0000	742.0000	585.4143	75.6959	
Normal02.img	Fx/ST_R	1178	212.0000	738.0000	603.8432	64.1209	
Normal02.img	Fx_L	586	80.0000	769.0000	485.7784	137.2625	
Normal02.img	Fx_R	658	114.0000	735.0000	481.6051	126.0927	
Normal02.img	PeripheralParietalWM_L	31430	457.0000	964.0000	743.0578	64.6388	
Normal02.img	PeripheralParietalWM_R	33007	465.0000	973.0000	755.7828	62.7948	
Normal02.img	AnteriorLateralVentricle_L	9777	34.0000	691.0000	181.0689	114.7540	
Normal02.img	PosteriorLateralVentricle_L	2300	53.0000	709.0000	208.5849	117.4658	
Normal02.img	InferiorLateralVentricle_L	973	38.0000	666.0000	320.2603	129.3184	
Normal02.img	AnteriorLateralVentricle_R	8818	32.0000	685.0000	193.0780	120.7460	
Normal02.img	PosteriorLateralVentricle_R	1918	48.0000	691.0000	237.1304	134.9004	
Normal02.img	InferiorLateralVentricle_R	916	35.0000	673.0000	289.6578	126.5521	
Normal02.img	III_ventricle	1888	52.0000	606.0000	231.3285	109.0845	
Normal02.img	PVA_anterior_L	1178	270.0000	714.0000	553.6765	78.6074	
Normal02.img	PVA_anterior_R	1066	326.0000	742.0000	560.0861	84.3541	
Normal02.img	PeripheralFrontalWM_L	44530	298.0000	845.0000	671.1796	56.1822	
Normal02.img	PeripheralFrontalWM_R	44942	208.0000	864.0000	689.6829	58.5227	
Normal02.img	PeripheralTemporalWM_L	25844	282.0000	958.0000	652.7640	83.7535	
Normal02.img	PeripheralTemporalWM_R	26968	280.0000	940.0000	673.0433	87.6317	
Normal02.img	PeripheralOccipitalWM_L	24276	328.0000	1090.0000	791.5828	95.6407	
Normal02.img	PeripheralOccipitalWM_R	24985	305.0000	1057.0000	781.4964	86.4445	
Normal02.img	PeripheralCingulateWM_L	4924	431.0000	857.0000	691.3578	68.5762	
Normal02.img	PeripheralCingulateWM_R	3863	445.0000	855.0000	689.5967	70.4267	
Normal02.img	CerebellumWM_R	12077	273.0000	703.0000	537.5916	50.4856	
Normal02.img	CerebellumWM_L	11809	288.0000	681.0000	539.5849	49.9796	
Normal02.img	FrontSul_L	11392	33.0000	556.0000	224.2964	84.4458	
Normal02.img	FrontSul_R	9524	29.0000	551.0000	229.3281	95.8716	
Normal02.img	CentralSul_L	1587	77.0000	631.0000	310.3424	107.4933	
Normal02.img	CentralSul_R	1669	67.0000	661.0000	269.2636	104.9864	
Normal02.img	SylFrontSul_L	2150	24.0000	561.0000	193.9342	77.7882	
Normal02.img	SylFrontSul_R	1983	42.0000	573.0000	213.9559	91.5530	
Normal02.img	SylTempSul_L	2095	48.0000	497.0000	198.6949	78.3840	
Normal02.img	SylTempSul_R	1610	46.0000	575.0000	192.6547	77.9558	
Normal02.img	SylParieSul_L	102	87.0000	555.0000	331.2188	112.2062	
Normal02.img	SylParieSul_R	51	168.0000	475.0000	316.2083	89.6509	
Normal02.img	ParietSul_L	6947	70.0000	683.0000	310.4183	113.7892	
Normal02.img	ParietSul_R	7260	62.0000	679.0000	306.6321	114.3728	
Normal02.img	CinguSul_L	3480	36.0000	544.0000	253.6241	88.8107	
Normal02.img	CinguSul_R	3297	30.0000	553.0000	241.2409	91.5792	
Normal02.img	OcciptSul_L	1162	91.0000	729.0000	403.0781	111.0378	
Normal02.img	OcciptSul_R	962	83.0000	706.0000	359.9441	100.7467	
Normal02.img	TempSul_L	352	113.0000	597.0000	307.1171	89.1716	
Normal02.img	TempSul_R	588	72.0000	519.0000	263.8600	86.7985	
Normal02.img	Caudate_tail_L	269	307.0000	655.0000	469.2431	77.6067	
Normal02.img	Caudate_tail_R	333	278.0000	691.0000	500.2381	78.5809	
Normal02.img	IV_ventricle	1942	33.0000	486.0000	191.9017	103.1297	



Type1-L5 Statistics

Normal02.img	SFG_L	9839	167.0000	761.0000	497.2420	85.6824	
Normal02.img	SFG_R	8374	118.0000	718.0000	495.9091	82.8114	
Normal02.img	SFG_PFC_L	9438	112.0000	773.0000	485.7525	97.8046	
Normal02.img	SFG_PFC_R	8475	98.0000	772.0000	498.5701	99.0199	
Normal02.img	SFG_pole_L	2338	136.0000	776.0000	509.1886	101.1056	
Normal02.img	SFG_pole_R	3821	125.0000	811.0000	525.9914	108.4584	
Normal02.img	MFG_L	7947	116.0000	704.0000	481.6962	93.7535	
Normal02.img	MFG_R	6852	92.0000	785.0000	498.6067	97.0532	
Normal02.img	MFG_DPFC_L	11516	86.0000	760.0000	480.3682	97.6220	
Normal02.img	MFG_DPFC_R	11447	104.0000	805.0000	507.8311	103.8839	
Normal02.img	IFG_opercularis_L	4834	81.0000	666.0000	445.9924	102.3201	
Normal02.img	IFG_opercularis_R	2678	94.0000	715.0000	486.9122	95.0148	
Normal02.img	IFG_orbitalis_L	2813	143.0000	677.0000	456.1005	87.6720	
Normal02.img	IFG_orbitalis_R	2040	123.0000	744.0000	480.7999	100.7246	
Normal02.img	IFG_triangularis_L	2870	110.0000	684.0000	468.9004	102.9832	
Normal02.img	IFG_triangularis_R	2712	105.0000	761.0000	485.9444	105.4361	
Normal02.img	LFOG_L	4199	10.0000	755.0000	421.6453	104.6623	
Normal02.img	LFOG_R	3926	53.0000	764.0000	459.7203	101.4476	
Normal02.img	MFOG_L	4041	116.0000	774.0000	437.1062	95.4027	
Normal02.img	MFOG_R	3174	182.0000	747.0000	462.4550	86.3092	
Normal02.img	RG_L	4376	62.0000	699.0000	415.1381	99.1493	
Normal02.img	RG_R	4361	89.0000	725.0000	429.9301	94.4559	
Normal02.img	PoCG_L	9539	67.0000	812.0000	532.8659	110.1670	
Normal02.img	PoCG_R	9983	87.0000	798.0000	538.8848	117.6772	
Normal02.img	PrCG_L	11149	90.0000	761.0000	509.9501	104.2291	
Normal02.img	PrCG_R	14890	76.0000	750.0000	507.9533	105.4966	
Normal02.img	SPG_L	8071	179.0000	942.0000	609.4153	110.8171	
Normal02.img	SPG_R	6169	129.0000	895.0000	609.7948	108.2312	
Normal02.img	SMG_L	8213	110.0000	888.0000	546.9330	111.2848	
Normal02.img	SMG_R	7655	150.0000	856.0000	552.8828	109.0246	
Normal02.img	AG_L	6696	158.0000	921.0000	596.0367	116.6528	
Normal02.img	AG_R	11394	136.0000	918.0000	596.9174	116.2496	
Normal02.img	PrCu_L	5432	213.0000	963.0000	578.8146	105.5036	
Normal02.img	PrCu_R	5443	151.0000	907.0000	577.0880	101.3943	
Normal02.img	STG_L	10621	66.0000	923.0000	498.1201	121.5552	
Normal02.img	STG_R	10729	79.0000	905.0000	499.8359	124.9988	
Normal02.img	STG_L_pole	5088	40.0000	625.0000	396.7328	85.1065	
Normal02.img	STG_R_pole	4710	45.0000	689.0000	399.4744	96.9415	
Normal02.img	MTG_L	12924	115.0000	882.0000	513.6460	99.5267	
Normal02.img	MTG_R	12754	76.0000	891.0000	527.4776	110.5175	
Normal02.img	MTG_L_pole	2308	162.0000	628.0000	410.6664	64.8524	
Normal02.img	MTG_R_pole	2048	130.0000	637.0000	416.4219	69.2014	
Normal02.img	ITG_L	10503	120.0000	802.0000	450.8507	89.9313	
Normal02.img	ITG_R	11303	125.0000	819.0000	454.6110	91.4766	
Normal02.img	PHG_L	1066	186.0000	604.0000	393.1792	64.9016	
Normal02.img	PHG_R	1185	146.0000	682.0000	425.5868	82.1978	
Normal02.img	ENT_L	787	225.0000	532.0000	374.0107	50.3156	
Normal02.img	ENT_R	678	222.0000	655.0000	388.9206	52.7390	
Normal02.img	FuG_L	12387	105.0000	834.0000	442.8325	95.0435	
Normal02.img	FuG_R	12276	59.0000	760.0000	431.6075	95.5011	
Normal02.img	SOG_L	1830	260.0000	984.0000	693.1787	116.2775	
Normal02.img	SOG_R	2016	216.0000	958.0000	653.8713	125.3862	
Normal02.img	MOG_L	15216	156.0000	1061.0000	644.1405	122.3707	
Normal02.img	MOG_R	13339	117.0000	956.0000	621.9982	115.1691	
Normal02.img	IOG_L	3025	171.0000	908.0000	608.2413	104.6601	
Normal02.img	IOG_R	4111	183.0000	936.0000	599.3541	103.9940	
Normal02.img	Cu_L	6107	118.0000	974.0000	611.0342	136.9990	
Normal02.img	Cu_R	5773	144.0000	947.0000	582.9496	119.8169	
Normal02.img	LG_L	7743	66.0000	768.0000	490.9589	102.5057	
Normal02.img	LG_R	6661	64.0000	776.0000	481.1134	106.0693	
Normal02.img	rostral_ACC_L	2203	133.0000	704.0000	445.5024	81.0940	
Normal02.img	rostral_ACC_R	2328	70.0000	718.0000	443.9071	89.1156	
Normal02.img	subcallosal_ACC_L	280	165.0000	653.0000	440.5057	79.5603	
Normal02.img	subcallosal_ACC_R	365	68.0000	685.0000	410.3410	98.9618	
Normal02.img	subgenual_ACC_L	1417	30.0000	668.0000	401.6113	94.5053	
Normal02.img	subgenual_ACC_R	1401	87.0000	687.0000	387.8660	106.6454	
Normal02.img	dorsal_ACC_L	9866	65.0000	752.0000	466.1487	95.8848	
Normal02.img	dorsal_ACC_R	9449	71.0000	729.0000	453.7218	93.9037	
Normal02.img	PCC_L	6739	86.0000	794.0000	506.3492	102.8334	
Normal02.img	PCC_R	7424	34.0000	805.0000	489.1289	99.4786	
Normal02.img	Insula_L	6223	77.0000	639.0000	408.0963	85.2348	
Normal02.img	Insula_R	6606	83.0000	701.0000	436.6660	93.2094	
Normal02.img	Amyg_L	1516	193.0000	583.0000	408.4871	40.3059	
Normal02.img	Amyg_R	1828	83.0000	564.0000	413.1212	47.0338	
Normal02.img	Hippo_L	3579	133.0000	676.0000	424.0911	68.7529	
Normal02.img	Hippo_R	3889	118.0000	669.0000	424.9010	72.0583	
Normal02.img	Caud_L	4041	213.0000	689.0000	497.6380	54.1123	
Normal02.img	Caud_R	4002	230.0000	696.0000	508.9808	53.1887	
Normal02.img	Put_L	3630	303.0000	667.0000	515.3266	45.6506	
Normal02.img	Put_R	3563	303.0000	688.0000	526.7214	43.3002	
Normal02.img	GP_L	1467	438.0000	668.0000	592.5849	29.1103	
Normal02.img	GP_R	1498	321.0000	707.0000	603.5937	33.4170	
Normal02.img	Thalamus_L	5044	250.0000	689.0000	532.5299	50.1449	
Normal02.img	Thalamus_R	5048	129.0000	684.0000	529.7158	56.1506	
Normal02.img	HypoThalamus_L	524	223.0000	625.0000	438.2843	69.3270	
Normal02.img	HypoThalamus_R	569	305.0000	643.0000	495.7458	66.1487	
Normal02.img	AnteriorBasalForebrain_L	206	423.0000	672.0000	561.8256	57.5446	
Normal02.img	AnteriorBasalForebrain_R	241	439.0000	724.0000	593.4868	62.3412	
Normal02.img	NucAccumbens_L	638	323.0000	592.0000	460.5447	40.5224	
Normal02.img	NucAccumbens_R	732	137.0000	658.0000	489.3703	49.5303	
Normal02.img	RedNc_L	238	504.0000	607.0000	557.9067	16.6900	
Normal02.img	RedNc_R	262	511.0000	608.0000	560.6048	18.0207	
Normal02.img	Snigra_L	270	528.0000	670.0000	588.7266	26.4233	
Normal02.img	Snigra_R	248	539.0000	667.0000	605.5064	26.1915	
Normal02.img	CerebellumGM_R	49445	61.0000	670.0000	436.8775	81.2477	
Normal02.img	CerebellumGM_L	51114	62.0000	685.0000	441.6984	81.7923	
Normal02.img	CP_L	2031	356.0000	691.0000	566.5948	46.9512	
Normal02.img	CP_R	2152	302.0000	721.0000	577.4956	49.0715	
Normal02.img	Midbrain_L	2252	287.0000	658.0000	524.3443	45.3300	
Normal02.img	Midbrain_R	2299	201.0000	664.0000	516.4323	58.1280	
Normal02.img	CST_L	1746	396.0000	618.0000	498.2659	29.9712	
Normal02.img	CST_R	1404	381.0000	585.0000	499.8678	32.3179	
Normal02.img	SCP_L	784	173.0000	637.0000	470.8089	55.0266	
Normal02.img	SCP_R	947	240.0000	580.0000	473.3367	50.6729	
Normal02.img	MCP_L	3402	219.0000	610.0000	495.8267	43.8551	
Normal02.img	MCP_R	3689	170.0000	605.0000	497.4124	43.0515	
Normal02.img	PCT_L	760	435.0000	593.0000	515.8111	28.3445	
Normal02.img	PCT_R	893	418.0000	593.0000	513.1194	28.5597	
Normal02.img	ICP_L	678	337.0000	517.0000	432.5016	27.4533	
Normal02.img	ICP_R	751	308.0000	521.0000	431.5983	29.9440	
Normal02.img	ML_L	875	358.0000	556.0000	472.8480	29.0005	
Normal02.img	ML_R	1160	384.0000	562.0000	471.1401	30.3780	
Normal02.img	Pons_L	224	327.0000	557.0000	484.5377	30.1090	
Normal02.img	Pons_R	716	329.0000	525.0000	452.6549	28.5105	
Normal02.img	Medulla_L	1181	130.0000	504.0000	389.6452	57.4064	
Normal02.img	Medulla_R	1551	144.0000	507.0000	404.0592	47.0836	
Normal02.img	ACR_L	10944	479.0000	793.0000	686.4508	31.2232	
Normal02.img	ACR_R	11375	176.0000	815.0000	707.1839	35.9132	
Normal02.img	SCR_L	15726	429.0000	765.0000	668.6032	29.5772	
Normal02.img	SCR_R	15134	485.0000	770.0000	674.1512	31.0100	
Normal02.img	PCR_L	6443	466.0000	806.0000	692.0583	43.9507	
Normal02.img	PCR_R	5644	469.0000	809.0000	710.3442	38.4754	
Normal02.img	GCC_L	2367	294.0000	773.0000	665.9537	48.2811	
Normal02.img	GCC_R	2787	319.0000	765.0000	679.0091	49.7761	
Normal02.img	BCC_L	3614	263.0000	758.0000	644.0461	59.2531	
Normal02.img	BCC_R	3733	225.0000	776.0000	647.2758	61.2052	
Normal02.img	SCC_L	7118	304.0000	807.0000	678.5978	55.5583	
Normal02.img	SCC_R	6691	303.0000	797.0000	683.6728	54.2114	
Normal02.img	PVWl_L	280	253.0000	723.0000	556.4717	102.2617	
Normal02.img	PVWl_R	282	262.0000	726.0000	561.6816	92.9472	
Normal02.img	ALIC_L	2033	359.0000	740.0000	630.6103	39.1140	
Normal02.img	ALIC_R	2198	421.0000	743.0000	640.7126	42.0553	
Normal02.img	PLIC_L	2839	414.0000	699.0000	610.0699	31.5615	
Normal02.img	PLIC_R	2906	494.0000	735.0000	612.3107	32.5843	
Normal02.img	RLIC_L	2575	492.0000	725.0000	635.7628	35.2086	
Normal02.img	RLIC_R	2945	490.0000	746.0000	657.4782	36.1363	
Normal02.img	EC_L	2489	407.0000	685.0000	586.9067	44.8362	
Normal02.img	EC_R	2437	440.0000	726.0000	620.1416	43.0357	
Normal02.img	CGC_L	2641	481.0000	795.0000	679.3898	49.1530	
