Gray Images
Image	Object	Volume_mm3	Min	Max	Mean	Std	
AD05.img	PosteriorWM_R	70998	72.0000	938.0000	690.9489	113.5083	
AD05.img	CorpusCallosum_L	17707	144.0000	876.0000	628.4089	105.4936	
AD05.img	CorpusCallosum_R	18154	122.0000	885.0000	639.4772	110.6861	
AD05.img	InferiorWM_L	56001	134.0000	868.0000	636.7406	88.5089	
AD05.img	InferiorWM_R	57374	120.0000	917.0000	628.2293	97.4957	
AD05.img	LimbicWM_L	12201	76.0000	821.0000	617.6445	116.7905	
AD05.img	LimbicWM_R	12238	70.0000	834.0000	608.3150	132.5538	
AD05.img	LateralVentricle_L	54970	49.0000	728.0000	160.9615	71.1890	
AD05.img	LateralVentricle_R	65268	44.0000	701.0000	152.1829	61.8531	
AD05.img	III_ventricle	4382	43.0000	583.0000	190.1367	92.9623	
AD05.img	FrontSul_L	18830	37.0000	641.0000	191.4647	70.6922	
AD05.img	FrontSul_R	13596	24.0000	657.0000	204.1612	73.4082	
AD05.img	CentralSul_L	3771	26.0000	520.0000	175.8218	50.2898	
AD05.img	CentralSul_R	2134	56.0000	551.0000	200.1270	73.8323	
AD05.img	SylvianFissureExt_L	4524	68.0000	612.0000	191.5554	57.0127	
AD05.img	SylvianFissureExt_R	5734	60.0000	592.0000	191.3705	57.8904	
AD05.img	ParietSul_L	10122	49.0000	552.0000	183.7074	58.1446	
AD05.img	ParietSul_R	8999	61.0000	671.0000	211.6315	76.0194	
AD05.img	CinguSul_L	4194	75.0000	509.0000	206.4922	64.3177	
AD05.img	CinguSul_R	3716	72.0000	531.0000	216.0565	66.5622	
AD05.img	OcciptSul_L	1475	43.0000	473.0000	191.9971	58.6659	
AD05.img	OcciptSul_R	1252	64.0000	530.0000	207.8787	74.4699	
AD05.img	TempSul_L	220	102.0000	450.0000	196.4663	54.4258	
AD05.img	TempSul_R	339	85.0000	443.0000	211.9159	65.8908	
AD05.img	IV_ventricle	2721	32.0000	486.0000	180.8286	92.8716	



Type1-L4 Statistics

AD05.img	SFG_L	22946	73.0000	924.0000	462.0216	158.4073	
AD05.img	SFG_R	22305	38.0000	917.0000	506.3757	149.8625	
AD05.img	MFG_L	22620	65.0000	870.0000	453.4985	169.5352	
AD05.img	MFG_R	19966	59.0000	934.0000	503.4485	166.7523	
AD05.img	IFG_L	12629	58.0000	881.0000	478.5681	154.7396	
AD05.img	IFG_R	10751	74.0000	890.0000	521.8665	158.2251	
AD05.img	OG_L	9500	49.0000	938.0000	459.0813	160.4819	
AD05.img	OG_R	8662	68.0000	947.0000	489.1883	158.9418	
AD05.img	RG_L	5963	70.0000	848.0000	420.9393	167.2556	
AD05.img	RG_R	5698	61.0000	839.0000	440.0531	162.3519	
AD05.img	PoCG_L	11564	77.0000	828.0000	473.6071	166.3776	
AD05.img	PoCG_R	10242	74.0000	884.0000	505.9665	166.9704	
AD05.img	PrCG_L	14787	60.0000	803.0000	470.9195	155.1672	
AD05.img	PrCG_R	17569	72.0000	845.0000	493.2611	155.3503	
AD05.img	SPG_L	5527	107.0000	916.0000	517.0084	176.7736	
AD05.img	SPG_R	5474	102.0000	893.0000	533.5601	162.9782	
AD05.img	SMG_L	7446	102.0000	859.0000	468.7043	168.3315	
AD05.img	SMG_R	8136	70.0000	922.0000	501.7005	169.5304	
AD05.img	AG_L	7741	93.0000	933.0000	479.9067	200.6869	
AD05.img	AG_R	10103	98.0000	917.0000	507.0176	172.2285	
AD05.img	PrCu_L	6287	75.0000	847.0000	464.8037	172.3997	
AD05.img	PrCu_R	5365	98.0000	832.0000	473.0187	159.4165	
AD05.img	STG_L	19189	58.0000	820.0000	415.5918	158.0120	
AD05.img	STG_R	18825	56.0000	898.0000	426.4578	161.0611	
AD05.img	MTG_L	13969	68.0000	899.0000	441.4692	164.3754	
AD05.img	MTG_R	13890	47.0000	832.0000	462.2260	145.8683	
AD05.img	ITG_L	9186	86.0000	781.0000	412.5316	138.1638	
AD05.img	ITG_R	10694	57.0000	757.0000	415.7873	118.4320	
AD05.img	Limbic_L	1516	112.0000	599.0000	401.6270	84.8166	
AD05.img	Limbic_R	1820	122.0000	625.0000	389.6278	81.8548	
AD05.img	FuG_L	12261	70.0000	705.0000	387.7767	112.3259	
AD05.img	FuG_R	12869	45.0000	640.0000	344.7471	113.0395	
AD05.img	SOG_L	2559	106.0000	882.0000	509.2568	173.3592	
AD05.img	SOG_R	2198	99.0000	893.0000	523.2543	172.7681	
AD05.img	MOG_L	13271	72.0000	912.0000	469.6370	182.5272	
AD05.img	MOG_R	14129	60.0000	901.0000	453.8662	170.9227	
AD05.img	IOG_L	3810	68.0000	845.0000	473.4219	150.1664	
AD05.img	IOG_R	5455	85.0000	775.0000	446.8347	135.0594	
AD05.img	Cu_L	7448	73.0000	883.0000	444.0411	161.9193	
AD05.img	Cu_R	6201	60.0000	830.0000	437.6508	151.5269	
AD05.img	LG_L	9398	71.0000	750.0000	384.2603	117.4274	
AD05.img	LG_R	8163	37.0000	753.0000	363.7674	119.3907	
AD05.img	Cingulate_L	22514	59.0000	1241.0000	417.8720	136.7961	
AD05.img	Cingulate_R	26242	61.0000	977.0000	416.2930	137.1782	
AD05.img	Insula_L	8085	40.0000	677.0000	383.4250	136.3582	
AD05.img	Insula_R	7810	40.0000	712.0000	415.6319	135.6678	
AD05.img	Amyg_L	1840	98.0000	659.0000	451.3830	70.7901	
AD05.img	Amyg_R	1725	149.0000	668.0000	441.9211	61.3609	
AD05.img	Hippo_L	6488	52.0000	631.0000	313.9345	143.3843	
AD05.img	Hippo_R	5663	56.0000	581.0000	323.9799	131.7004	
AD05.img	Caud_L	5184	83.0000	723.0000	482.0370	96.3261	
AD05.img	Caud_R	11833	64.0000	713.0000	275.2743	169.6126	
AD05.img	Put_L	3785	283.0000	764.0000	534.8297	41.9272	
AD05.img	Put_R	3524	163.0000	711.0000	543.0272	43.6744	
AD05.img	GP_L	1328	356.0000	710.0000	568.9778	55.3579	
AD05.img	GP_R	1384	370.0000	738.0000	581.2607	48.7851	
AD05.img	Thalamus_L	4732	163.0000	716.0000	536.8556	64.9155	
AD05.img	Thalamus_R	4109	110.0000	716.0000	514.8947	82.9795	
AD05.img	BasalForebrain_L	3275	95.0000	770.0000	533.1320	111.9880	
AD05.img	BasalForebrain_R	3137	80.0000	750.0000	535.4052	97.7308	
AD05.img	midbrain_L	4919	199.0000	781.0000	569.2151	72.0574	
AD05.img	midbrain_R	4701	162.0000	786.0000	560.7124	76.9267	
AD05.img	Cerebellum_R	47281	60.0000	593.0000	360.0899	79.0633	
AD05.img	Cerebellum_L	49029	39.0000	880.0000	389.9677	89.4029	
AD05.img	Pons_L	7838	163.0000	653.0000	509.1328	53.8312	
AD05.img	Pons_R	8300	148.0000	659.0000	500.4940	52.6519	
AD05.img	Medulla_L	2291	102.0000	547.0000	382.4834	76.1528	
AD05.img	Medulla_R	2691	130.0000	572.0000	384.7127	68.4270	
AD05.img	ant_DPWM_L	27942	345.0000	935.0000	659.4843	95.9340	
AD05.img	ant_DPWM_R	36276	161.0000	958.0000	613.4536	117.2897	
AD05.img	post_DPWM_L	6700	382.0000	785.0000	577.4268	80.4412	
AD05.img	post_DPWM_R	6870	323.0000	813.0000	583.9518	76.1323	
AD05.img	GCC_L	2979	313.0000	876.0000	705.8796	90.0623	
AD05.img	GCC_R	3682	194.0000	885.0000	698.3254	104.9929	
AD05.img	BCC_L	6494	160.0000	835.0000	602.5241	101.5747	
AD05.img	BCC_R	5575	122.0000	833.0000	624.0006	111.7772	
AD05.img	SCC_L	8234	144.0000	837.0000	620.7997	100.5144	
AD05.img	SCC_R	8898	162.0000	860.0000	624.8203	103.9688	
AD05.img	PVA_posterior_L	2108	80.0000	761.0000	411.3343	149.0739	
AD05.img	PVA_posterior_R	2534	72.0000	739.0000	377.9434	156.4387	
AD05.img	ALIC_L	2515	386.0000	799.0000	636.4555	53.8694	
AD05.img	ALIC_R	3204	120.0000	766.0000	613.7060	76.1521	
AD05.img	PLIC_L	2761	199.0000	742.0000	610.8609	43.4868	
AD05.img	PLIC_R	3156	249.0000	719.0000	602.9078	41.3921	
AD05.img	inf_DPWM_L	22214	134.0000	845.0000	631.7637	89.8550	
AD05.img	inf_DPWM_R	20697	169.0000	826.0000	611.4463	86.2925	
AD05.img	CGC_L	3162	407.0000	821.0000	671.2815	63.7817	
AD05.img	CGC_R	3534	422.0000	834.0000	688.4158	61.6264	
AD05.img	CGH_L	1297	232.0000	722.0000	561.6745	61.8411	
AD05.img	CGH_R	1321	269.0000	703.0000	548.4073	57.3312	
AD05.img	Fx/ST_L	1139	123.0000	735.0000	547.9110	116.3339	
AD05.img	Fx/ST_R	1179	112.0000	757.0000	549.8854	97.9049	
AD05.img	Fx_L	775	76.0000	727.0000	321.0300	117.4837	
AD05.img	Fx_R	1281	70.0000	742.0000	329.3814	126.3383	
AD05.img	PeripheralParietalWM_L	30864	299.0000	938.0000	729.7836	71.5649	
AD05.img	PeripheralParietalWM_R	32376	355.0000	938.0000	741.5467	71.0092	
AD05.img	AnteriorLateralVentricle_L	35736	63.0000	728.0000	158.8685	66.5737	
AD05.img	PosteriorLateralVentricle_L	14637	54.0000	669.0000	157.8676	70.3049	
AD05.img	InferiorLateralVentricle_L	4597	49.0000	594.0000	187.0870	98.2979	
AD05.img	AnteriorLateralVentricle_R	40289	50.0000	701.0000	152.1353	57.1549	
AD05.img	PosteriorLateralVentricle_R	19003	52.0000	639.0000	147.1550	62.0727	
AD05.img	InferiorLateralVentricle_R	5977	44.0000	650.0000	168.4890	84.6276	
AD05.img	III_ventricle	4382	43.0000	583.0000	190.1367	92.9623	
AD05.img	PVA_anterior_L	2642	107.0000	774.0000	424.5836	105.9229	
AD05.img	PVA_anterior_R	2872	94.0000	649.0000	346.0606	96.1391	
AD05.img	PeripheralFrontalWM_L	57631	236.0000	1021.0000	709.4450	81.3525	
AD05.img	PeripheralFrontalWM_R	59436	283.0000	1001.0000	732.8133	86.3934	
AD05.img	PeripheralTemporalWM_L	27762	144.0000	868.0000	647.3969	86.8858	
AD05.img	PeripheralTemporalWM_R	29260	144.0000	917.0000	650.2676	100.9214	
AD05.img	PeripheralOccipitalWM_L	28134	115.0000	968.0000	694.4426	103.0897	
AD05.img	PeripheralOccipitalWM_R	30280	110.0000	928.0000	679.4644	100.8740	
AD05.img	PeripheralCingulateWM_L	5831	243.0000	817.0000	653.9942	69.3078	
AD05.img	PeripheralCingulateWM_R	4926	337.0000	830.0000	653.4024	70.4839	
AD05.img	CerebellumWM_R	11022	237.0000	616.0000	483.6217	39.6763	
AD05.img	CerebellumWM_L	10469	227.0000	643.0000	511.0990	42.1613	
AD05.img	FrontSul_L	18830	37.0000	641.0000	191.4647	70.6922	
AD05.img	FrontSul_R	13596	24.0000	657.0000	204.1612	73.4082	
AD05.img	CentralSul_L	3771	26.0000	520.0000	175.8218	50.2898	
AD05.img	CentralSul_R	2134	56.0000	551.0000	200.1270	73.8323	
AD05.img	SylFrontSul_L	2399	72.0000	612.0000	195.6003	59.4590	
AD05.img	SylFrontSul_R	2672	75.0000	592.0000	196.5957	61.2368	
AD05.img	SylTempSul_L	1942	68.0000	454.0000	186.6464	53.6991	
AD05.img	SylTempSul_R	2910	60.0000	450.0000	186.3400	54.8046	
AD05.img	SylParieSul_L	184	98.0000	372.0000	190.6322	54.2112	
AD05.img	SylParieSul_R	152	87.0000	306.0000	195.8403	44.9052	
AD05.img	ParietSul_L	10122	49.0000	552.0000	183.7074	58.1446	
AD05.img	ParietSul_R	8999	61.0000	671.0000	211.6315	76.0194	
AD05.img	CinguSul_L	4194	75.0000	509.0000	206.4922	64.3177	
AD05.img	CinguSul_R	3716	72.0000	531.0000	216.0565	66.5622	
AD05.img	OcciptSul_L	1475	43.0000	473.0000	191.9971	58.6659	
AD05.img	OcciptSul_R	1252	64.0000	530.0000	207.8787	74.4699	
AD05.img	TempSul_L	220	102.0000	450.0000	196.4663	54.4258	
AD05.img	TempSul_R	339	85.0000	443.0000	211.9159	65.8908	
AD05.img	Caudate_tail_L	612	69.0000	625.0000	265.3707	129.4653	
AD05.img	Caudate_tail_R	495	73.0000	636.0000	254.0448	123.6315	
AD05.img	IV_ventricle	2721	32.0000	486.0000	180.8286	92.8716	



Type1-L5 Statistics

AD05.img	SFG_L	10354	73.0000	753.0000	442.1159	140.3690	
AD05.img	SFG_R	8476	38.0000	769.0000	482.8165	122.9684	
AD05.img	SFG_PFC_L	9891	76.0000	870.0000	460.2782	163.1992	
AD05.img	SFG_PFC_R	9490	60.0000	850.0000	495.3153	153.6170	
AD05.img	SFG_pole_L	2702	74.0000	924.0000	544.7099	178.1613	
AD05.img	SFG_pole_R	4341	95.0000	917.0000	576.5660	167.3876	
AD05.img	MFG_L	8624	66.0000	760.0000	446.8134	155.7850	
AD05.img	MFG_R	7732	84.0000	829.0000	492.0772	147.8914	
AD05.img	MFG_DPFC_L	13997	65.0000	870.0000	457.6171	177.3515	
AD05.img	MFG_DPFC_R	12234	59.0000	934.0000	510.6357	177.2674	
AD05.img	IFG_opercularis_L	4001	86.0000	759.0000	458.8735	147.0586	
AD05.img	IFG_opercularis_R	3413	74.0000	863.0000	503.6829	158.6828	
AD05.img	IFG_orbitalis_L	4758	58.0000	881.0000	497.8149	157.2681	
AD05.img	IFG_orbitalis_R	3115	94.0000	890.0000	542.0528	149.3878	
AD05.img	IFG_triangularis_L	3871	85.0000	802.0000	475.2657	156.5354	
AD05.img	IFG_triangularis_R	4223	76.0000	866.0000	521.6746	162.3424	
AD05.img	LFOG_L	4891	49.0000	938.0000	449.9554	151.1475	
AD05.img	LFOG_R	4869	68.0000	902.0000	484.4006	158.2792	
AD05.img	MFOG_L	4609	74.0000	933.0000	468.7648	169.2894	
AD05.img	MFOG_R	3793	91.0000	947.0000	495.3340	159.5779	
AD05.img	RG_L	5963	70.0000	848.0000	420.9393	167.2556	
AD05.img	RG_R	5698	61.0000	839.0000	440.0531	162.3519	
AD05.img	PoCG_L	11564	77.0000	828.0000	473.6071	166.3776	
AD05.img	PoCG_R	10242	74.0000	884.0000	505.9665	166.9704	
AD05.img	PrCG_L	14787	60.0000	803.0000	470.9195	155.1672	
AD05.img	PrCG_R	17569	72.0000	845.0000	493.2611	155.3503	
AD05.img	SPG_L	5527	107.0000	916.0000	517.0084	176.7736	
AD05.img	SPG_R	5474	102.0000	893.0000	533.5601	162.9782	
AD05.img	SMG_L	7446	102.0000	859.0000	468.7043	168.3315	
AD05.img	SMG_R	8136	70.0000	922.0000	501.7005	169.5304	
AD05.img	AG_L	7741	93.0000	933.0000	479.9067	200.6869	
AD05.img	AG_R	10103	98.0000	917.0000	507.0176	172.2285	
AD05.img	PrCu_L	6287	75.0000	847.0000	464.8037	172.3997	
AD05.img	PrCu_R	5365	98.0000	832.0000	473.0187	159.4165	
AD05.img	STG_L	13885	58.0000	820.0000	414.6062	166.5060	
AD05.img	STG_R	12377	79.0000	898.0000	435.1373	168.8262	
AD05.img	STG_L_pole	5305	82.0000	734.0000	418.1720	133.2020	
AD05.img	STG_R_pole	6448	56.0000	777.0000	409.7958	143.5303	
AD05.img	MTG_L	12135	68.0000	899.0000	439.9890	170.3037	
AD05.img	MTG_R	11974	47.0000	832.0000	466.2783	148.4577	
AD05.img	MTG_L_pole	1835	86.0000	681.0000	451.2622	117.3989	
AD05.img	MTG_R_pole	1916	71.0000	700.0000	436.8926	125.5733	
AD05.img	ITG_L	9186	86.0000	781.0000	412.5316	138.1638	
AD05.img	ITG_R	10694	57.0000	757.0000	415.7873	118.4320	
AD05.img	PHG_L	980	112.0000	599.0000	393.6136	89.2699	
AD05.img	PHG_R	1107	122.0000	625.0000	383.7674	89.6219	
AD05.img	ENT_L	536	193.0000	579.0000	416.2815	73.7829	
AD05.img	ENT_R	713	149.0000	541.0000	398.7219	67.0630	
AD05.img	FuG_L	12261	70.0000	705.0000	387.7767	112.3259	
AD05.img	FuG_R	12869	45.0000	640.0000	344.7471	113.0395	
AD05.img	SOG_L	2559	106.0000	882.0000	509.2568	173.3592	
AD05.img	SOG_R	2198	99.0000	893.0000	523.2543	172.7681	
AD05.img	MOG_L	13271	72.0000	912.0000	469.6370	182.5272	
AD05.img	MOG_R	14129	60.0000	901.0000	453.8662	170.9227	
AD05.img	IOG_L	3810	68.0000	845.0000	473.4219	150.1664	
AD05.img	IOG_R	5455	85.0000	775.0000	446.8347	135.0594	
AD05.img	Cu_L	7448	73.0000	883.0000	444.0411	161.9193	
AD05.img	Cu_R	6201	60.0000	830.0000	437.6508	151.5269	
AD05.img	LG_L	9398	71.0000	750.0000	384.2603	117.4274	
AD05.img	LG_R	8163	37.0000	753.0000	363.7674	119.3907	
AD05.img	rostral_ACC_L	2868	84.0000	726.0000	401.4163	155.2321	
AD05.img	rostral_ACC_R	3462	75.0000	774.0000	395.2657	163.9235	
AD05.img	subcallosal_ACC_L	586	87.0000	795.0000	421.8324	162.2443	
AD05.img	subcallosal_ACC_R	732	96.0000	833.0000	409.1513	165.9376	
AD05.img	subgenual_ACC_L	2023	77.0000	734.0000	402.4348	121.6068	
AD05.img	subgenual_ACC_R	2132	64.0000	709.0000	397.2632	128.4089	
AD05.img	dorsal_ACC_L	11141	59.0000	1241.0000	420.1166	132.0699	
AD05.img	dorsal_ACC_R	10722	65.0000	969.0000	416.7294	130.8318	
AD05.img	PCC_L	5897	74.0000	745.0000	426.5366	137.0662	
AD05.img	PCC_R	9195	61.0000	977.0000	428.6802	131.1772	
AD05.img	Insula_L	8085	40.0000	677.0000	383.4250	136.3582	
AD05.img	Insula_R	7810	40.0000	712.0000	415.6319	135.6678	
AD05.img	Amyg_L	1840	98.0000	659.0000	451.3830	70.7901	
AD05.img	Amyg_R	1725	149.0000	668.0000	441.9211	61.3609	
AD05.img	Hippo_L	6488	52.0000	631.0000	313.9345	143.3843	
AD05.img	Hippo_R	5663	56.0000	581.0000	323.9799	131.7004	
AD05.img	Caud_L	5184	83.0000	723.0000	482.0370	96.3261	
AD05.img	Caud_R	11833	64.0000	713.0000	275.2743	169.6126	
AD05.img	Put_L	3785	283.0000	764.0000	534.8297	41.9272	
AD05.img	Put_R	3524	163.0000	711.0000	543.0272	43.6744	
AD05.img	GP_L	1328	356.0000	710.0000	568.9778	55.3579	
AD05.img	GP_R	1384	370.0000	738.0000	581.2607	48.7851	
AD05.img	Thalamus_L	4732	163.0000	716.0000	536.8556	64.9155	
AD05.img	Thalamus_R	4109	110.0000	716.0000	514.8947	82.9795	
AD05.img	HypoThalamus_L	582	221.0000	717.0000	505.7840	84.2291	
AD05.img	HypoThalamus_R	660	139.0000	694.0000	517.3520	79.4016	
AD05.img	AnteriorBasalForebrain_L	221	437.0000	725.0000	577.7560	54.3462	
AD05.img	AnteriorBasalForebrain_R	276	389.0000	717.0000	589.5900	62.8871	
AD05.img	NucAccumbens_L	490	369.0000	649.0000	523.8966	44.8143	
AD05.img	NucAccumbens_R	558	292.0000	640.0000	515.1796	55.3116	
AD05.img	RedNc_L	216	539.0000	626.0000	583.1225	18.5263	
AD05.img	RedNc_R	301	503.0000	659.0000	584.2351	25.6650	
AD05.img	Snigra_L	266	557.0000	730.0000	625.2937	32.5744	
AD05.img	Snigra_R	259	529.0000	677.0000	618.2898	22.7555	
AD05.img	CerebellumGM_R	47281	60.0000	593.0000	360.0899	79.0633	
AD05.img	CerebellumGM_L	49029	39.0000	880.0000	389.9677	89.4029	
AD05.img	CP_L	2186	216.0000	781.0000	594.7577	68.1911	
AD05.img	CP_R	2137	170.0000	786.0000	583.1244	69.9744	
AD05.img	Midbrain_L	2252	199.0000	711.0000	536.4782	67.6379	
AD05.img	Midbrain_R	2005	162.0000	716.0000	525.8795	78.9410	
AD05.img	CST_L	1634	401.0000	649.0000	522.8315	35.1275	
AD05.img	CST_R	1510	388.0000	641.0000	514.5332	35.4727	
AD05.img	SCP_L	835	180.0000	631.0000	477.5853	69.9079	
AD05.img	SCP_R	882	148.0000	640.0000	480.6208	70.1445	
AD05.img	MCP_L	3363	163.0000	653.0000	515.3843	59.5344	
AD05.img	MCP_R	3618	160.0000	659.0000	508.1402	57.1203	
AD05.img	PCT_L	856	412.0000	616.0000	527.1726	31.4030	
AD05.img	PCT_R	709	419.0000	640.0000	517.9613	31.1176	
AD05.img	ICP_L	651	230.0000	510.0000	425.7180	37.8541	
AD05.img	ICP_R	621	276.0000	520.0000	417.1701	36.3548	
AD05.img	ML_L	889	320.0000	574.0000	480.8456	33.2592	
AD05.img	ML_R	1067	311.0000	577.0000	477.9505	33.7755	
AD05.img	Pons_L	264	343.0000	567.0000	481.1040	39.4644	
AD05.img	Pons_R	516	313.0000	566.0000	462.3558	36.8104	
AD05.img	Medulla_L	1641	102.0000	547.0000	365.3286	80.5963	
AD05.img	Medulla_R	2071	130.0000	572.0000	374.9903	72.6553	
AD05.img	ACR_L	12275	370.0000	935.0000	711.0790	91.9440	
AD05.img	ACR_R	16360	261.0000	958.0000	656.5366	131.4493	
AD05.img	SCR_L	15195	363.0000	817.0000	621.0309	76.5727	
AD05.img	SCR_R	19291	176.0000	830.0000	581.6001	87.2455	
AD05.img	PCR_L	6700	382.0000	785.0000	577.4268	80.4412	
AD05.img	PCR_R	6870	323.0000	813.0000	583.9518	76.1323	
AD05.img	GCC_L	2979	313.0000	876.0000	705.8796	90.0623	
AD05.img	GCC_R	3682	194.0000	885.0000	698.3254	104.9929	
AD05.img	BCC_L	6494	160.0000	835.0000	602.5241	101.5747	
AD05.img	BCC_R	5575	122.0000	833.0000	624.0006	111.7772	
AD05.img	SCC_L	8234	144.0000	837.0000	620.7997	100.5144	
AD05.img	SCC_R	8898	162.0000	860.0000	624.8203	103.9688	
AD05.img	PVWl_L	751	145.0000	761.0000	486.0913	139.7279	
AD05.img	PVWl_R	1060	129.0000	739.0000	466.8498	133.5927	
AD05.img	ALIC_L	2515	386.0000	799.0000	636.4555	53.8694	
AD05.img	ALIC_R	3204	120.0000	766.0000	613.7060	76.1521	
AD05.img	PLIC_L	2761	199.0000	742.0000	610.8609	43.4868	
AD05.img	PLIC_R	3156	249.0000	719.0000	602.9078	41.3921	
AD05.img	RLIC_L	2956	319.0000	759.0000	637.5261	51.3066	
AD05.img	RLIC_R	3717	372.0000	770.0000	648.2001	50.0502	
AD05.img	EC_L	2886	396.0000	764.0000	604.0662	57.3940	
AD05.img	EC_R	2755	373.0000	782.0000	636.6945	55.9601	
AD05.img	CGC_L	3162	407.0000	821.0000	671.2815	63.7817	
AD05.img	CGC_R	3534	422.0000	834.0000	688.4158	61.6264	
AD05.img	CGH_L	1297	232.0000	722.0000	561.6745	61.8411	
AD05.img	CGH_R	1321	269.0000	703.0000	548.4073	57.3312	
AD05.img	Fx/ST_L	1139	123.0000	735.0000	547.9110	116.3339	
AD05.img	Fx/ST_R	1179	112.0000	757.0000	549.8854	97.9049	
AD05.img	Fx_L	775	76.0000	727.0000	321.0300	117.4837	
AD05.img	Fx_R	1281	70.0000	742.0000	329.3814	126.3383	
AD05.img	IFO_L	1552	165.0000	774.0000	605.2386	85.2031	
AD05.img	IFO_R	1566	205.0000	778.0000	621.9508	71.5836	
