Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	
AD01_MNI.img	Medulla_L	1794	52.3178	237.7016	165.0865	29.0254	
AD01_MNI.img	Medulla_R	1874	49.5981	205.5784	164.9528	22.1365	
AD01_MNI.img	AnteriorWM_L	74335	40.8966	211.1843	172.3639	15.0811	
AD01_MNI.img	AnteriorWM_R	77500	61.0355	208.1572	172.8612	14.4861	
AD01_MNI.img	PosteriorWM_L	61963	15.7937	225.9064	171.5171	17.5540	
AD01_MNI.img	PosteriorWM_R	61990	25.6863	216.5101	170.2650	16.8417	
AD01_MNI.img	CorpusCallosum_L	11887	60.2259	214.6832	170.5465	20.2281	
AD01_MNI.img	CorpusCallosum_R	12284	70.1088	209.1127	172.3544	19.0793	
AD01_MNI.img	InferiorWM_L	47816	63.5861	218.5475	170.8031	16.4197	
AD01_MNI.img	InferiorWM_R	49959	46.9352	224.3933	170.7754	16.8322	
AD01_MNI.img	LimbicWM_L	11051	18.7557	211.0670	162.4062	26.2884	
AD01_MNI.img	LimbicWM_R	9649	36.6574	205.8892	159.9354	25.1143	
AD01_MNI.img	LateralVentricle_L	52255	3.3090	160.6784	32.5268	17.2832	
AD01_MNI.img	LateralVentricle_R	44261	4.3055	167.7668	33.6024	18.5741	
AD01_MNI.img	III_ventricle	2769	6.7068	168.8728	51.9432	27.5729	
AD01_MNI.img	FrontSul_L	14895	5.4995	97.3922	38.6227	15.1276	
AD01_MNI.img	FrontSul_R	11160	4.3417	100.6829	37.9032	15.3845	
AD01_MNI.img	CentralSul_L	3013	6.8047	92.0745	37.8630	14.2055	
AD01_MNI.img	CentralSul_R	2354	10.0438	98.1675	43.0060	15.6959	
AD01_MNI.img	SylvianFissureExt_L	3785	8.8337	124.1992	41.1518	14.9407	
AD01_MNI.img	SylvianFissureExt_R	4549	8.7512	100.1884	38.0830	13.7958	
AD01_MNI.img	ParietSul_L	8515	4.7726	108.1742	37.6875	14.5960	
AD01_MNI.img	ParietSul_R	9068	4.5459	113.2683	39.7121	15.9299	
AD01_MNI.img	CinguSul_L	2966	13.7234	107.9911	53.3006	18.0491	
AD01_MNI.img	CinguSul_R	2940	9.5574	101.0426	46.3128	16.1550	
AD01_MNI.img	OcciptSul_L	1623	8.3303	90.6896	39.8189	13.7169	
AD01_MNI.img	OcciptSul_R	1870	7.3832	103.2764	41.5970	14.6414	
AD01_MNI.img	TempSul_L	338	10.5048	86.8159	44.1933	15.9370	
AD01_MNI.img	TempSul_R	660	8.6687	74.7860	39.1550	10.9100	
AD01_MNI.img	IV_ventricle	2139	8.4527	170.4719	65.0017	34.3434	



Type1-L4 Statistics

AD01_MNI.img	SFG_L	22082	10.9507	184.6847	107.5133	30.9802	
AD01_MNI.img	SFG_R	20844	7.2983	179.0851	108.4190	28.8457	
AD01_MNI.img	MFG_L	20974	13.9948	164.6777	104.0561	28.6472	
AD01_MNI.img	MFG_R	21466	8.0842	172.9947	106.3388	28.3258	
AD01_MNI.img	IFG_L	8726	16.1683	173.5808	111.7634	31.1296	
AD01_MNI.img	IFG_R	8549	21.5035	171.9685	112.2405	28.2990	
AD01_MNI.img	OG_L	8429	22.7433	250.5325	117.2368	28.4457	
AD01_MNI.img	OG_R	8248	22.2947	199.7968	113.9473	25.5766	
AD01_MNI.img	RG_L	5087	26.3375	175.2543	108.9998	28.9061	
AD01_MNI.img	RG_R	5089	17.7717	172.2271	105.9836	28.9049	
AD01_MNI.img	PoCG_L	11194	15.8072	180.5697	111.1916	31.5898	
AD01_MNI.img	PoCG_R	12083	13.2443	185.4535	108.7763	31.5336	
AD01_MNI.img	PrCG_L	13819	14.5128	179.7205	114.9179	30.6720	
AD01_MNI.img	PrCG_R	16118	8.9270	189.3544	114.3157	31.1987	
AD01_MNI.img	SPG_L	7609	7.6692	183.2059	108.2564	33.8624	
AD01_MNI.img	SPG_R	5772	14.6675	179.7350	111.1401	30.1833	
AD01_MNI.img	SMG_L	8339	12.0779	172.5127	106.8149	31.9370	
AD01_MNI.img	SMG_R	8138	15.6983	169.8887	104.4823	31.9631	
AD01_MNI.img	AG_L	5263	18.4878	169.1198	104.4966	31.8007	
AD01_MNI.img	AG_R	9086	13.4141	174.4674	100.7286	31.9444	
AD01_MNI.img	PrCu_L	6807	7.5694	186.5430	108.4641	35.8050	
AD01_MNI.img	PrCu_R	6358	13.1690	179.5369	105.0827	34.3336	
AD01_MNI.img	STG_L	16547	12.6899	176.7831	108.9808	31.4700	
AD01_MNI.img	STG_R	16101	14.1207	176.0750	104.5436	32.1783	
AD01_MNI.img	MTG_L	14311	13.6991	181.7772	106.6044	28.9627	
AD01_MNI.img	MTG_R	15583	14.2530	170.3167	103.2376	27.7390	
AD01_MNI.img	ITG_L	8035	21.6649	175.0686	106.1944	25.6183	
AD01_MNI.img	ITG_R	10562	17.8587	160.0536	101.5621	26.2220	
AD01_MNI.img	Limbic_L	1547	42.5903	184.3604	120.5231	24.7308	
AD01_MNI.img	Limbic_R	1460	34.8478	180.0066	122.5506	25.4782	
AD01_MNI.img	FuG_L	13295	12.6271	183.6384	105.6266	28.5411	
AD01_MNI.img	FuG_R	13004	16.2757	177.8961	107.1644	26.0593	
AD01_MNI.img	SOG_L	2586	25.7867	176.7737	111.9342	31.8401	
AD01_MNI.img	SOG_R	2630	24.2057	166.6878	103.7999	32.8371	
AD01_MNI.img	MOG_L	14102	8.8655	191.3501	106.3466	31.3981	
AD01_MNI.img	MOG_R	13092	13.2980	178.1272	102.6495	29.4527	
AD01_MNI.img	IOG_L	3439	19.5655	169.7199	110.7329	27.8085	
AD01_MNI.img	IOG_R	4021	20.5159	173.3306	111.8260	27.7829	
AD01_MNI.img	Cu_L	6220	5.8420	194.5376	113.4438	34.2277	
AD01_MNI.img	Cu_R	5463	6.0359	187.3317	106.4342	34.5745	
AD01_MNI.img	LG_L	7890	6.8636	188.1164	108.4186	31.3530	
AD01_MNI.img	LG_R	7742	16.3681	183.9192	106.9837	31.2199	
AD01_MNI.img	Cingulate_L	22022	14.4699	189.6803	109.6593	30.4941	
AD01_MNI.img	Cingulate_R	24026	11.6892	194.8643	106.0304	30.4990	
AD01_MNI.img	Insula_L	5935	15.6003	171.7490	113.7471	29.0597	
AD01_MNI.img	Insula_R	6819	20.6000	175.1394	112.1108	30.2406	
AD01_MNI.img	Amyg_L	1251	61.8499	185.5797	136.2214	17.8424	
AD01_MNI.img	Amyg_R	1406	48.0797	177.8977	140.0773	18.7675	
AD01_MNI.img	Hippo_L	3920	9.7312	168.5259	88.6068	41.5071	
AD01_MNI.img	Hippo_R	3337	8.5723	159.8131	98.8593	35.1812	
AD01_MNI.img	Caud_L	3998	17.6725	191.2704	114.6788	49.6280	
AD01_MNI.img	Caud_R	3380	18.9683	190.4713	137.5786	29.5192	
AD01_MNI.img	Put_L	3365	75.0727	186.5759	158.7615	11.2458	
AD01_MNI.img	Put_R	3317	83.1197	182.7001	160.6907	9.3980	
AD01_MNI.img	GP_L	1236	120.8531	201.9020	176.7237	13.5197	
AD01_MNI.img	GP_R	1349	127.7831	204.4256	179.9919	11.0376	
AD01_MNI.img	Thalamus_L	4809	45.1105	199.5657	165.7849	19.7193	
AD01_MNI.img	Thalamus_R	4614	70.8262	201.1146	165.7174	17.7418	
AD01_MNI.img	BasalForebrain_L	2574	62.4140	213.8355	157.6549	24.7545	
AD01_MNI.img	BasalForebrain_R	2727	63.8204	233.4724	159.5605	24.7475	
AD01_MNI.img	midbrain_L	4037	105.9385	220.6679	181.7808	15.9198	
AD01_MNI.img	midbrain_R	4009	69.7865	223.0372	179.4227	19.3112	
AD01_MNI.img	Cerebellum_R	47285	4.9576	198.1290	122.4273	26.5775	
AD01_MNI.img	Cerebellum_L	48126	8.2441	197.8602	123.2191	27.4711	
AD01_MNI.img	Pons_L	6437	79.3138	221.3557	174.5021	15.0674	
AD01_MNI.img	Pons_R	7200	87.0110	214.3547	175.4986	13.8299	
AD01_MNI.img	Medulla_L	1794	52.3178	237.7016	165.0865	29.0254	
AD01_MNI.img	Medulla_R	1874	49.5981	205.5784	164.9528	22.1365	
AD01_MNI.img	ant_DPWM_L	22537	99.9515	208.2495	179.3523	6.9502	
AD01_MNI.img	ant_DPWM_R	24032	117.3328	207.2159	180.8050	5.9207	
AD01_MNI.img	post_DPWM_L	3940	157.6843	199.6000	179.0916	5.2694	
AD01_MNI.img	post_DPWM_R	3311	148.9090	196.1165	179.6151	4.6474	
AD01_MNI.img	GCC_L	2349	86.2943	204.3952	175.3586	17.4108	
AD01_MNI.img	GCC_R	2651	80.1165	208.0845	173.6744	16.3596	
AD01_MNI.img	BCC_L	4187	64.2197	202.6483	169.3955	21.7600	
AD01_MNI.img	BCC_R	4130	82.7212	206.4606	168.8303	21.6184	
AD01_MNI.img	SCC_L	5351	60.2259	214.6832	169.3348	19.8173	
AD01_MNI.img	SCC_R	5503	70.1088	209.1127	174.3634	17.8522	
AD01_MNI.img	PVA_posterior_L	1894	15.7937	188.9661	119.4620	35.0971	
AD01_MNI.img	PVA_posterior_R	1707	25.6863	186.9468	120.7989	33.7604	
AD01_MNI.img	ALIC_L	1901	108.1131	212.5411	182.5674	11.5878	
AD01_MNI.img	ALIC_R	2025	113.7289	213.4104	186.7757	9.7211	
AD01_MNI.img	PLIC_L	2544	128.3357	207.7643	182.3656	8.6850	
AD01_MNI.img	PLIC_R	2732	154.3585	212.1929	184.3102	7.9810	
AD01_MNI.img	inf_DPWM_L	17208	89.9894	218.5475	175.2492	13.1164	
AD01_MNI.img	inf_DPWM_R	16139	85.2460	211.6927	175.5582	12.7667	
AD01_MNI.img	CGC_L	2255	130.1328	199.1526	170.5907	12.6708	
AD01_MNI.img	CGC_R	2570	125.9445	197.6616	169.2018	12.9392	
AD01_MNI.img	CGH_L	1149	120.7015	211.0670	166.9365	16.5884	
AD01_MNI.img	CGH_R	1042	120.9211	203.4888	163.3894	14.6844	
AD01_MNI.img	Fx/ST_L	1060	42.6560	204.1056	156.8581	31.1467	
AD01_MNI.img	Fx/ST_R	987	78.2870	199.8163	160.6688	23.0999	
AD01_MNI.img	Fx_L	740	18.7557	193.0705	89.6615	26.2334	
AD01_MNI.img	Fx_R	855	36.6574	205.8892	101.2713	34.3930	
AD01_MNI.img	PeripheralParietalWM_L	31570	105.5432	224.1469	172.9485	14.0993	
AD01_MNI.img	PeripheralParietalWM_R	31721	104.4413	216.5101	171.6264	14.2128	
AD01_MNI.img	AnteriorLateralVentricle_L	34409	3.3090	135.9819	31.7670	14.8064	
AD01_MNI.img	PosteriorLateralVentricle_L	15163	5.4194	142.0672	30.9623	16.7188	
AD01_MNI.img	InferiorLateralVentricle_L	2683	5.8911	160.6784	51.1136	32.5539	
AD01_MNI.img	AnteriorLateralVentricle_R	30182	6.6795	151.2076	32.9707	16.8428	
AD01_MNI.img	PosteriorLateralVentricle_R	11148	4.3055	167.7668	31.9186	18.3381	
AD01_MNI.img	InferiorLateralVentricle_R	2931	4.8165	149.7912	46.5114	28.7746	
AD01_MNI.img	III_ventricle	2769	6.7068	168.8728	51.9432	27.5729	
AD01_MNI.img	PVA_anterior_L	1327	40.8966	183.2805	127.0893	31.9381	
AD01_MNI.img	PVA_anterior_R	1248	61.0355	191.7237	133.9260	30.9112	
AD01_MNI.img	PeripheralFrontalWM_L	50471	63.2509	211.1843	170.4338	14.3931	
AD01_MNI.img	PeripheralFrontalWM_R	52220	87.8829	208.1572	170.1360	14.1340	
AD01_MNI.img	PeripheralTemporalWM_L	25368	78.9666	209.3463	167.0082	15.7589	
AD01_MNI.img	PeripheralTemporalWM_R	28318	87.6123	224.3933	166.6187	16.2745	
AD01_MNI.img	PeripheralOccipitalWM_L	25354	79.8197	225.9064	171.1610	16.4613	
AD01_MNI.img	PeripheralOccipitalWM_R	25996	74.1406	214.1937	169.5654	15.6563	
AD01_MNI.img	PeripheralCingulateWM_L	5847	110.7958	210.8714	168.5718	13.5650	
AD01_MNI.img	PeripheralCingulateWM_R	4195	123.5248	195.8172	165.1846	11.9714	
AD01_MNI.img	CerebellumWM_R	10336	124.4643	214.0224	176.5674	12.2706	
AD01_MNI.img	CerebellumWM_L	9823	116.4869	211.5063	178.1735	12.6067	
AD01_MNI.img	FrontSul_L	14895	5.4995	97.3922	38.6227	15.1276	
AD01_MNI.img	FrontSul_R	11160	4.3417	100.6829	37.9032	15.3845	
AD01_MNI.img	CentralSul_L	3013	6.8047	92.0745	37.8630	14.2055	
AD01_MNI.img	CentralSul_R	2354	10.0438	98.1675	43.0060	15.6959	
AD01_MNI.img	SylFrontSul_L	1654	10.4406	124.1992	45.8914	16.0404	
AD01_MNI.img	SylFrontSul_R	2198	11.0264	100.1884	40.8836	14.9667	
AD01_MNI.img	SylTempSul_L	1802	8.8337	101.1324	39.1041	12.6434	
AD01_MNI.img	SylTempSul_R	2175	8.7512	93.0391	35.6811	12.1368	
AD01_MNI.img	SylParieSul_L	329	8.9737	64.3078	28.5399	10.2011	
AD01_MNI.img	SylParieSul_R	176	12.5291	60.2013	32.7902	10.2034	
AD01_MNI.img	ParietSul_L	8515	4.7726	108.1742	37.6875	14.5960	
AD01_MNI.img	ParietSul_R	9068	4.5459	113.2683	39.7121	15.9299	
AD01_MNI.img	CinguSul_L	2966	13.7234	107.9911	53.3006	18.0491	
AD01_MNI.img	CinguSul_R	2940	9.5574	101.0426	46.3128	16.1550	
AD01_MNI.img	OcciptSul_L	1623	8.3303	90.6896	39.8189	13.7169	
AD01_MNI.img	OcciptSul_R	1870	7.3832	103.2764	41.5970	14.6414	
AD01_MNI.img	TempSul_L	338	10.5048	86.8159	44.1933	15.9370	
AD01_MNI.img	TempSul_R	660	8.6687	74.7860	39.1550	10.9100	
AD01_MNI.img	Caudate_tail_L	357	12.7858	142.9453	63.1497	31.7421	
AD01_MNI.img	Caudate_tail_R	348	12.0177	159.5420	80.0696	31.1689	
AD01_MNI.img	IV_ventricle	2139	8.4527	170.4719	65.0017	34.3434	



Type1-L5 Statistics

AD01_MNI.img	SFG_L	10175	20.5296	179.3060	111.7707	30.6713	
AD01_MNI.img	SFG_R	7753	16.4982	173.5985	112.4013	27.7210	
AD01_MNI.img	SFG_PFC_L	9612	10.9507	173.0431	104.3630	31.1564	
AD01_MNI.img	SFG_PFC_R	9794	7.2983	179.0851	106.0362	29.9387	
AD01_MNI.img	SFG_pole_L	2295	19.5998	184.6847	101.8316	29.0536	
AD01_MNI.img	SFG_pole_R	3297	25.3961	175.3915	106.1327	27.0452	
AD01_MNI.img	MFG_L	8771	13.9948	164.6777	106.4807	29.9891	
AD01_MNI.img	MFG_R	8789	19.2305	170.7795	110.2701	27.6822	
AD01_MNI.img	MFG_DPFC_L	12203	18.9000	161.5480	102.3134	27.5107	
AD01_MNI.img	MFG_DPFC_R	12677	8.0842	172.9947	103.6133	28.4464	
AD01_MNI.img	IFG_opercularis_L	2740	20.4133	167.1487	107.8791	31.5932	
AD01_MNI.img	IFG_opercularis_R	2859	21.5035	171.8945	112.0171	28.4989	
AD01_MNI.img	IFG_orbitalis_L	2699	23.5472	173.5808	117.1911	28.1112	
AD01_MNI.img	IFG_orbitalis_R	2645	29.1807	171.9685	115.4309	26.8131	
AD01_MNI.img	IFG_triangularis_L	3287	16.1683	173.4499	110.5446	32.4559	
AD01_MNI.img	IFG_triangularis_R	3045	23.3858	170.3840	109.6789	29.0835	
AD01_MNI.img	LFOG_L	4039	30.6907	179.3403	114.8325	26.3653	
AD01_MNI.img	LFOG_R	4193	22.5758	181.5012	112.6883	26.3290	
AD01_MNI.img	MFOG_L	4390	22.7433	250.5325	119.4490	30.0643	
AD01_MNI.img	MFOG_R	4055	22.2947	199.7968	115.2493	24.7072	
AD01_MNI.img	RG_L	5087	26.3375	175.2543	108.9998	28.9061	
AD01_MNI.img	RG_R	5089	17.7717	172.2271	105.9836	28.9049	
AD01_MNI.img	PoCG_L	11194	15.8072	180.5697	111.1916	31.5898	
AD01_MNI.img	PoCG_R	12083	13.2443	185.4535	108.7763	31.5336	
AD01_MNI.img	PrCG_L	13819	14.5128	179.7205	114.9179	30.6720	
AD01_MNI.img	PrCG_R	16118	8.9270	189.3544	114.3157	31.1987	
AD01_MNI.img	SPG_L	7609	7.6692	183.2059	108.2564	33.8624	
AD01_MNI.img	SPG_R	5772	14.6675	179.7350	111.1401	30.1833	
AD01_MNI.img	SMG_L	8339	12.0779	172.5127	106.8149	31.9370	
AD01_MNI.img	SMG_R	8138	15.6983	169.8887	104.4823	31.9631	
AD01_MNI.img	AG_L	5263	18.4878	169.1198	104.4966	31.8007	
AD01_MNI.img	AG_R	9086	13.4141	174.4674	100.7286	31.9444	
AD01_MNI.img	PrCu_L	6807	7.5694	186.5430	108.4641	35.8050	
AD01_MNI.img	PrCu_R	6358	13.1690	179.5369	105.0827	34.3336	
AD01_MNI.img	STG_L	11856	12.6899	174.2115	108.0671	32.5545	
AD01_MNI.img	STG_R	11424	14.1207	175.7530	104.2495	33.1015	
AD01_MNI.img	STG_L_pole	4691	15.1287	176.7831	111.2901	28.4154	
AD01_MNI.img	STG_R_pole	4677	16.9165	176.0750	105.2620	29.7911	
AD01_MNI.img	MTG_L	12228	13.6991	169.1370	105.0579	29.3709	
AD01_MNI.img	MTG_R	13267	14.7784	170.3167	102.9073	28.0632	
AD01_MNI.img	MTG_L_pole	2083	20.8799	181.7772	115.6831	24.5478	
AD01_MNI.img	MTG_R_pole	2316	14.2530	167.4638	105.1297	25.7217	
AD01_MNI.img	ITG_L	8035	21.6649	175.0686	106.1944	25.6183	
AD01_MNI.img	ITG_R	10562	17.8587	160.0536	101.5621	26.2220	
AD01_MNI.img	PHG_L	753	50.7986	184.3604	118.7315	25.3224	
AD01_MNI.img	PHG_R	684	50.0986	180.0066	121.8877	25.3531	
AD01_MNI.img	ENT_L	794	42.5903	170.1592	122.2222	24.0334	
AD01_MNI.img	ENT_R	776	34.8478	166.5884	123.1350	25.5736	
AD01_MNI.img	FuG_L	13295	12.6271	183.6384	105.6266	28.5411	
AD01_MNI.img	FuG_R	13004	16.2757	177.8961	107.1644	26.0593	
AD01_MNI.img	SOG_L	2586	25.7867	176.7737	111.9342	31.8401	
AD01_MNI.img	SOG_R	2630	24.2057	166.6878	103.7999	32.8371	
AD01_MNI.img	MOG_L	14102	8.8655	191.3501	106.3466	31.3981	
AD01_MNI.img	MOG_R	13092	13.2980	178.1272	102.6495	29.4527	
AD01_MNI.img	IOG_L	3439	19.5655	169.7199	110.7329	27.8085	
AD01_MNI.img	IOG_R	4021	20.5159	173.3306	111.8260	27.7829	
AD01_MNI.img	Cu_L	6220	5.8420	194.5376	113.4438	34.2277	
AD01_MNI.img	Cu_R	5463	6.0359	187.3317	106.4342	34.5745	
AD01_MNI.img	LG_L	7890	6.8636	188.1164	108.4186	31.3530	
AD01_MNI.img	LG_R	7742	16.3681	183.9192	106.9837	31.2199	
AD01_MNI.img	rostral_ACC_L	2795	19.9282	168.2079	104.8924	27.3233	
AD01_MNI.img	rostral_ACC_R	2581	11.6892	165.3620	100.1898	29.1886	
AD01_MNI.img	subcallosal_ACC_L	439	16.3327	159.9713	110.9625	26.3903	
AD01_MNI.img	subcallosal_ACC_R	668	31.4641	175.8562	113.7905	27.0593	
AD01_MNI.img	subgenual_ACC_L	1604	22.6672	189.6803	112.2294	31.6702	
AD01_MNI.img	subgenual_ACC_R	1972	14.3760	194.8643	105.9763	35.7959	
AD01_MNI.img	dorsal_ACC_L	11216	17.2904	176.9883	110.2328	30.7330	
AD01_MNI.img	dorsal_ACC_R	11409	12.4972	168.4247	105.3095	30.6400	
AD01_MNI.img	PCC_L	5968	14.4699	182.5638	110.0276	31.1847	
AD01_MNI.img	PCC_R	7396	17.9980	177.3711	108.4943	29.0555	
AD01_MNI.img	Insula_L	5935	15.6003	171.7490	113.7471	29.0597	
AD01_MNI.img	Insula_R	6819	20.6000	175.1394	112.1108	30.2406	
AD01_MNI.img	Amyg_L	1251	61.8499	185.5797	136.2214	17.8424	
AD01_MNI.img	Amyg_R	1406	48.0797	177.8977	140.0773	18.7675	
AD01_MNI.img	Hippo_L	3920	9.7312	168.5259	88.6068	41.5071	
AD01_MNI.img	Hippo_R	3337	8.5723	159.8131	98.8593	35.1812	
AD01_MNI.img	Caud_L	3998	17.6725	191.2704	114.6788	49.6280	
AD01_MNI.img	Caud_R	3380	18.9683	190.4713	137.5786	29.5192	
AD01_MNI.img	Put_L	3365	75.0727	186.5759	158.7615	11.2458	
AD01_MNI.img	Put_R	3317	83.1197	182.7001	160.6907	9.3980	
AD01_MNI.img	GP_L	1236	120.8531	201.9020	176.7237	13.5197	
AD01_MNI.img	GP_R	1349	127.7831	204.4256	179.9919	11.0376	
AD01_MNI.img	Thalamus_L	4809	45.1105	199.5657	165.7849	19.7193	
AD01_MNI.img	Thalamus_R	4614	70.8262	201.1146	165.7174	17.7418	
AD01_MNI.img	HypoThalamus_L	485	74.6247	198.8875	145.7468	22.3462	
AD01_MNI.img	HypoThalamus_R	547	94.9444	208.9157	154.5556	21.3382	
AD01_MNI.img	AnteriorBasalForebrain_L	254	133.8761	196.2045	168.4675	11.8305	
AD01_MNI.img	AnteriorBasalForebrain_R	257	127.3138	202.8347	171.6704	14.5037	
AD01_MNI.img	NucAccumbens_L	424	100.4173	172.3964	148.1676	10.3808	
AD01_MNI.img	NucAccumbens_R	610	71.2198	184.5405	149.2749	16.9809	
AD01_MNI.img	RedNc_L	194	179.5541	211.5310	193.7828	5.6584	
AD01_MNI.img	RedNc_R	217	182.6218	212.8393	194.2183	5.4060	
AD01_MNI.img	Snigra_L	292	172.1676	205.0125	193.0101	4.4664	
AD01_MNI.img	Snigra_R	233	178.3872	220.3341	192.5089	6.0795	
AD01_MNI.img	CerebellumGM_R	47285	4.9576	198.1290	122.4273	26.5775	
AD01_MNI.img	CerebellumGM_L	48126	8.2441	197.8602	123.2191	27.4711	
AD01_MNI.img	CP_L	1673	109.6587	220.6679	183.6141	15.8534	
AD01_MNI.img	CP_R	1662	107.6684	223.0372	183.8078	16.9195	
AD01_MNI.img	Midbrain_L	1878	105.9385	210.9475	177.1617	15.9900	
AD01_MNI.img	Midbrain_R	1897	69.7865	211.7800	172.2811	20.3838	
AD01_MNI.img	CST_L	1439	155.0219	203.1235	179.5472	7.0699	
AD01_MNI.img	CST_R	1293	156.4477	202.3577	182.0313	7.8382	
AD01_MNI.img	SCP_L	659	79.3138	197.3483	162.4499	20.4914	
AD01_MNI.img	SCP_R	806	87.9864	202.1517	165.7028	16.9433	
AD01_MNI.img	MCP_L	2929	86.7220	221.3557	172.0863	16.6902	
AD01_MNI.img	MCP_R	3169	87.0110	214.3547	174.2258	15.1605	
AD01_MNI.img	PCT_L	589	157.9061	205.3717	184.6686	7.2792	
AD01_MNI.img	PCT_R	478	168.8357	208.6428	186.7667	7.5424	
AD01_MNI.img	ICP_L	561	131.5056	209.0829	178.1745	11.3804	
AD01_MNI.img	ICP_R	540	123.0044	204.9962	170.1682	12.2956	
AD01_MNI.img	ML_L	618	150.8039	195.1796	175.1455	6.6044	
AD01_MNI.img	ML_R	918	147.2879	201.7795	175.7535	7.7933	
AD01_MNI.img	Pons_L	203	136.8281	199.8403	181.2638	9.6242	
